Date,Rank,Country,Image,Player,Points
2021-03-22,1,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,12008
2021-03-22,2,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Daniil Medvedev,9940
2021-03-22,3,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,9670
2021-03-22,4,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Dominic Thiem,8625
2021-03-22,5,GRE,https://www.atptour.com/en/~/media/images/flags/gre.svg,Stefanos Tsitsipas,6950
2021-03-22,6,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,6375
2021-03-22,7,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Zverev,6070
2021-03-22,8,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Andrey Rublev,5101
2021-03-22,9,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Diego Schwartzman,3640
2021-03-22,10,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Matteo Berrettini,3453
2021-03-22,11,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Denis Shapovalov,3000
2021-03-22,12,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Roberto Bautista Agut,2910
2021-03-22,13,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,David Goffin,2795
2021-03-22,14,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gael Monfils,2770
2021-03-22,15,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Pablo Carreno Busta,2630
2021-03-22,16,BUL,https://www.atptour.com/en/~/media/images/flags/bul.svg,Grigor Dimitrov,2620
2021-03-22,17,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Fabio Fognini,2570
2021-03-22,18,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Felix Auger-Aliassime,2561
2021-03-22,19,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Milos Raonic,2450
2021-03-22,20,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Cristian Garin,2385
2021-03-22,21,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Stan Wawrinka,2365
2021-03-22,22,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Karen Khachanov,2200
2021-03-22,23,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Alex de Minaur,2190
2021-03-22,24,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Borna Coric,2060
2021-03-22,25,NOR,https://www.atptour.com/en/~/media/images/flags/nor.svg,Casper Ruud,1983
2021-03-22,26,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Dusan Lajovic,1895
2021-03-22,27,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Aslan Karatsev,1888
2021-03-22,28,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John Isner,1850
2021-03-22,29,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Daniel Evans,1813
2021-03-22,30,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Ugo Humbert,1790
2021-03-22,31,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Jannik Sinner,1789
