Date,Rank,Country,Image,Player,Points
2001-04-09,1,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Marat Safin,4270
2001-04-09,2,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,4150
2001-04-09,3,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,3640
2001-04-09,4,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Pete Sampras,2840
2001-04-09,5,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Magnus Norman,2635
2001-04-09,6,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Yevgeny Kafelnikov,2635
2001-04-09,7,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Lleyton Hewitt,2575
2001-04-09,8,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Patrick Rafter,2225
2001-04-09,9,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alex Corretja,2070
2001-04-09,10,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arnaud Clement,2010
2001-04-09,11,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Juan Carlos Ferrero,1940
2001-04-09,12,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,1930
2001-04-09,13,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Sebastien Grosjean,1760
2001-04-09,14,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Dominik Hrbaty,1760
2001-04-09,15,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Enqvist,1735
2001-04-09,16,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jan-Michael Gambill,1655
2001-04-09,17,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Mark Philippoussis,1525
2001-04-09,18,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Franco Squillari,1498
2001-04-09,19,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Wayne Ferreira,1420
2001-04-09,20,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Cedric Pioline,1290
2001-04-09,21,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,1290
2001-04-09,22,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,1280
2001-04-09,23,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Andrei Pavel,1260
2001-04-09,24,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,1245
2001-04-09,25,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Johansson,1210
2001-04-09,26,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Gaston Gaudio,1110
2001-04-09,27,BLR,https://www.atptour.com/en/~/media/images/flags/blr.svg,Vladimir Voltchkov,1075
2001-04-09,28,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Marcelo Rios,1065
2001-04-09,29,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Francisco Clavet,1050
2001-04-09,30,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,David Prinosil,1040
2001-04-09,31,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Sjeng Schalken,983
2001-04-09,32,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Vicente,970
2001-04-09,33,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Michael Chang,965
2001-04-09,34,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Escude,965
2001-04-09,35,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Martin,950
2001-04-09,36,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Nicolas Lapentti,940
2001-04-09,37,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Richard Krajicek,915
2001-04-09,38,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,895
2001-04-09,39,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,890
2001-04-09,40,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jonas Bjorkman,890
2001-04-09,41,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Andrew Ilie,870
2001-04-09,42,BLR,https://www.atptour.com/en/~/media/images/flags/blr.svg,Max Mirnyi,835
2001-04-09,43,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Bohdan Ulihrach,824
