Date,Rank,Country,Image,Player,Points
2009-11-23,1,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,10150
2009-11-23,2,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,9205
2009-11-23,3,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,7910
2009-11-23,4,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Andy Murray,6630
2009-11-23,5,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Martin del Potro,5985
2009-11-23,6,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andy Roddick,4410
2009-11-23,7,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Nikolay Davydenko,3630
2009-11-23,8,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,3300
2009-11-23,9,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Robin Soderling,3010
2009-11-23,10,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jo-Wilfried Tsonga,2875
2009-11-23,11,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Fernando Gonzalez,2870
2009-11-23,12,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Radek Stepanek,2625
2009-11-23,13,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gael Monfils,2610
2009-11-23,14,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Marin Cilic,2430
2009-11-23,15,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gilles Simon,2275
2009-11-23,16,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Tommy Robredo,2175
2009-11-23,17,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,1855
2009-11-23,18,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,1795
2009-11-23,19,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Mikhail Youzhny,1690
2009-11-23,20,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Berdych,1655
2009-11-23,21,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Stan Wawrinka,1635
2009-11-23,22,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Lleyton Hewitt,1600
2009-11-23,23,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Juan Carlos Ferrero,1555
2009-11-23,24,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivan Ljubicic,1405
2009-11-23,25,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Sam Querrey,1320
2009-11-23,26,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Nicolas Almagro,1305
2009-11-23,27,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Philipp Kohlschreiber,1260
2009-11-23,28,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Jurgen Melzer,1260
2009-11-23,29,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Viktor Troicki,1175
2009-11-23,30,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Monaco,1170
2009-11-23,31,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Montanes,1140
2009-11-23,32,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jeremy Chardy,1102
2009-11-23,33,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Paul-Henri Mathieu,1080
2009-11-23,34,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John Isner,1067
2009-11-23,35,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Igor Andreev,1030
2009-11-23,36,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Thomaz Bellucci,1021
2009-11-23,37,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivo Karlovic,1015
2009-11-23,38,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Janko Tipsarevic,1015
2009-11-23,39,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Andreas Beck,1000
2009-11-23,40,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Benjamin Becker,986
2009-11-23,41,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Guillermo Garcia-Lopez,954
2009-11-23,42,CYP,https://www.atptour.com/en/~/media/images/flags/cyp.svg,Marcos Baghdatis,945
2009-11-23,43,ISR,https://www.atptour.com/en/~/media/images/flags/isr.svg,Dudi Sela,936
2009-11-23,44,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,James Blake,935
2009-11-23,45,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Horacio Zeballos,934
2009-11-23,46,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Julien Benneteau,924
2009-11-23,47,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,905
2009-11-23,48,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Victor Hanescu,905
2009-11-23,49,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Andreas Seppi,900
2009-11-23,50,URU,https://www.atptour.com/en/~/media/images/flags/uru.svg,Pablo Cuevas,899
2009-11-23,51,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Jose Acasuso,870
2009-11-23,52,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Richard Gasquet,850
2009-11-23,53,KAZ,https://www.atptour.com/en/~/media/images/flags/kaz.svg,Evgeny Korolev,848
2009-11-23,54,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Marco Chiudinelli,795
2009-11-23,55,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Fabio Fognini,790
2009-11-23,56,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Mardy Fish,790
2009-11-23,57,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Olivier Rochus,757
2009-11-23,58,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Marc Gicquel,744
2009-11-23,59,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Simon Greul,739
2009-11-23,60,UKR,https://www.atptour.com/en/~/media/images/flags/ukr.svg,Sergiy Stakhovsky,733
2009-11-23,61,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Marat Safin,720
2009-11-23,62,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Florian Mayer,701
2009-11-23,63,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Potito Starace,682
2009-11-23,64,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arnaud Clement,667
2009-11-23,65,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,David Nalbandian,665
2009-11-23,66,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Florent Serra,665
2009-11-23,67,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Maximo Gonzalez,663
2009-11-23,68,POR,https://www.atptour.com/en/~/media/images/flags/por.svg,Fred Gil,659
2009-11-23,69,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Michael Llodra,649
2009-11-23,70,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Martin Vassallo Arguello,645
2009-11-23,71,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Fabrice Santoro,645
2009-11-23,72,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Leonardo Mayer,633
2009-11-23,73,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Oscar Hernandez,633
2009-11-23,74,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Daniel Gimeno-Traver,613
2009-11-23,75,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Daniel Koellerer,612
2009-11-23,76,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Ignacio Chela,611
2009-11-23,77,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Taylor Dent,602
2009-11-23,78,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Peter Luczak,598
2009-11-23,79,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Mischa Zverev,590
2009-11-23,80,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Rajeev Ram,590
2009-11-23,81,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Philipp Petzschner,587
2009-11-23,82,COL,https://www.atptour.com/en/~/media/images/flags/col.svg,Alejandro Falla,587
2009-11-23,83,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Lukas Lacko,580
2009-11-23,84,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Michael Russell,579
2009-11-23,85,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Paolo Lorenzi,577
2009-11-23,86,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Rainer Schuettler,575
2009-11-23,87,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Christophe Rochus,575
2009-11-23,88,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Marcos Daniel,573
2009-11-23,89,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Dmitry Tursunov,565
2009-11-23,90,LAT,https://www.atptour.com/en/~/media/images/flags/lat.svg,Ernests Gulbis,555
2009-11-23,91,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Simone Bolelli,549
2009-11-23,92,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Xavier Malisse,547
2009-11-23,93,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Mario Ancic,547
2009-11-23,94,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Thiemo de Bakker,541
2009-11-23,95,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Nicolas Lapentti,540
2009-11-23,96,TPE,https://www.atptour.com/en/~/media/images/flags/tpe.svg,Yen-Hsun Lu,537
2009-11-23,97,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Robby Ginepri,529
2009-11-23,98,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Daniel Brands,529
2009-11-23,99,POL,https://www.atptour.com/en/~/media/images/flags/pol.svg,Lukasz Kubot,528
2009-11-23,100,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Michael Berrer,528
