Date,Rank,Country,Image,Player,Points
2004-11-01,1,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,6360
2004-11-01,2,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andy Roddick,3555
2004-11-01,3,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Lleyton Hewitt,3165
2004-11-01,4,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,2595
2004-11-01,5,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Coria,2505
2004-11-01,6,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,2505
2004-11-01,7,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Marat Safin,2385
2004-11-01,8,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,2295
2004-11-01,9,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,David Nalbandian,2050
2004-11-01,10,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Gaston Gaudio,1940
2004-11-01,11,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Joachim Johansson,1580
2004-11-01,12,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Tommy Robredo,1500
2004-11-01,13,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Dominik Hrbaty,1425
2004-11-01,14,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Canas,1389
2004-11-01,15,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Sebastien Grosjean,1370
2004-11-01,16,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Nicolas Massu,1305
2004-11-01,17,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,1290
2004-11-01,18,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,1280
2004-11-01,19,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Fernando Gonzalez,1280
2004-11-01,20,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Mikhail Youzhny,1255
2004-11-01,21,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Vincent Spadea,1250
2004-11-01,22,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Novak,1250
2004-11-01,23,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivan Ljubicic,1240
2004-11-01,24,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Andrei Pavel,1160
2004-11-01,25,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Ignacio Chela,1155
2004-11-01,26,THA,https://www.atptour.com/en/~/media/images/flags/tha.svg,Paradorn Srichaphan,1155
2004-11-01,27,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Rainer Schuettler,1140
2004-11-01,28,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,1080
2004-11-01,29,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Nikolay Davydenko,1075
2004-11-01,30,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Mario Ancic,1065
2004-11-01,31,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Johansson,1016
2004-11-01,32,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Taylor Dent,965
2004-11-01,33,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Juan Carlos Ferrero,960
2004-11-01,34,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Florian Mayer,957
2004-11-01,35,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,953
2004-11-01,36,PER,https://www.atptour.com/en/~/media/images/flags/per.svg,Luis Horna,945
2004-11-01,37,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Mardy Fish,925
2004-11-01,38,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,910
2004-11-01,39,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Berdych,898
2004-11-01,40,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Filippo Volandri,890
2004-11-01,41,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Michael Llodra,885
2004-11-01,42,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Robin Soderling,860
2004-11-01,43,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Jurgen Melzer,850
2004-11-01,44,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Beck,842
2004-11-01,45,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,810
2004-11-01,46,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Greg Rusedski,783
2004-11-01,47,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Igor Andreev,781
2004-11-01,48,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,775
2004-11-01,49,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Xavier Malisse,760
2004-11-01,50,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Mariano Zabaleta,755
2004-11-01,51,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Fabrice Santoro,753
2004-11-01,52,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Martin Verkerk,709
2004-11-01,53,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,705
2004-11-01,54,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Sjeng Schalken,705
2004-11-01,55,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Cyril Saulnier,694
2004-11-01,56,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Agustin Calleri,685
2004-11-01,57,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivo Karlovic,651
2004-11-01,58,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Hicham Arazi,630
2004-11-01,59,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Robby Ginepri,625
2004-11-01,60,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Stefan Koubek,622
2004-11-01,61,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Escude,616
2004-11-01,62,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Ricardo Mello,613
