Date,Rank,Country,Image,Player,Points
1998-10-12,1,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Pete Sampras,4015
1998-10-12,2,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Patrick Rafter,3575
1998-10-12,3,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Marcelo Rios,3435
1998-10-12,4,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,2962
1998-10-12,5,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Petr Korda,2815
1998-10-12,6,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,2681
1998-10-12,7,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Kucera,2646
1998-10-12,8,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alex Corretja,2626
1998-10-12,9,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Yevgeny Kafelnikov,2508
1998-10-12,10,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,2460
1998-10-12,11,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Richard Krajicek,2448
1998-10-12,12,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jonas Bjorkman,2101
1998-10-12,13,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Goran Ivanisevic,1964
1998-10-12,14,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Jan Siemerink,1837
1998-10-12,15,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,1823
1998-10-12,16,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Cedric Pioline,1766
1998-10-12,17,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Greg Rusedski,1724
1998-10-12,18,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Mark Philippoussis,1723
1998-10-12,19,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Enqvist,1647
1998-10-12,20,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alberto Berasategui,1636
1998-10-12,21,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Felix Mantilla,1633
1998-10-12,22,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Johansson,1539
1998-10-12,23,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Thomas Muster,1509
1998-10-12,24,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,1500
1998-10-12,25,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Michael Chang,1302
1998-10-12,26,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Francisco Clavet,1289
1998-10-12,27,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Fabrice Santoro,1281
1998-10-12,28,ZIM,https://www.atptour.com/en/~/media/images/flags/zim.svg,Byron Black,1254
1998-10-12,29,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Martin,1205
1998-10-12,30,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Wayne Ferreira,1143
1998-10-12,31,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Magnus Larsson,1131
1998-10-12,32,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Escude,1118
1998-10-12,33,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,1112
1998-10-12,34,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Magnus Gustafsson,1105
1998-10-12,35,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Bohdan Ulihrach,1089
1998-10-12,36,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Jason Stoltenberg,1068
1998-10-12,37,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,1005
1998-10-12,38,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Magnus Norman,1002
1998-10-12,39,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Hicham Arazi,987
1998-10-12,40,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Andrea Gaudenzi,958
1998-10-12,41,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Marc Rosset,946
