Date,Rank,Country,Image,Player,Points
2019-02-18,1,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,10955
2019-02-18,2,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,8320
2019-02-18,3,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Zverev,6475
2019-02-18,4,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Martin del Potro,5060
2019-02-18,5,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Kevin Anderson,4595
2019-02-18,6,JPN,https://www.atptour.com/en/~/media/images/flags/jpn.svg,Kei Nishikori,4190
2019-02-18,7,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,4100
2019-02-18,8,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Dominic Thiem,3800
2019-02-18,9,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John Isner,3225
2019-02-18,10,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Marin Cilic,3140
2019-02-18,11,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Karen Khachanov,2880
2019-02-18,12,GRE,https://www.atptour.com/en/~/media/images/flags/gre.svg,Stefanos Tsitsipas,2805
2019-02-18,13,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Borna Coric,2605
2019-02-18,14,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Milos Raonic,2275
2019-02-18,15,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Daniil Medvedev,2230
2019-02-18,16,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Fabio Fognini,2225
2019-02-18,17,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Marco Cecchinato,2091
2019-02-18,18,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Roberto Bautista Agut,1955
2019-02-18,19,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Diego Schwartzman,1940
2019-02-18,20,GEO,https://www.atptour.com/en/~/media/images/flags/geo.svg,Nikoloz Basilashvili,1820
2019-02-18,21,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Lucas Pouille,1715
2019-02-18,22,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Pablo Carreno Busta,1705
2019-02-18,23,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gael Monfils,1650
2019-02-18,24,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,David Goffin,1560
2019-02-18,25,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Denis Shapovalov,1530
2019-02-18,26,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,1455
2019-02-18,27,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Alex de Minaur,1443
2019-02-18,28,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Kyle Edmund,1440
2019-02-18,29,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Frances Tiafoe,1405
2019-02-18,30,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Richard Gasquet,1340
2019-02-18,31,BUL,https://www.atptour.com/en/~/media/images/flags/bul.svg,Grigor Dimitrov,1310
2019-02-18,32,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gilles Simon,1280
2019-02-18,33,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Philipp Kohlschreiber,1205
2019-02-18,34,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Steve Johnson,1190
2019-02-18,35,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jeremy Chardy,1180
2019-02-18,36,HUN,https://www.atptour.com/en/~/media/images/flags/hun.svg,Marton Fucsovics,1150
2019-02-18,37,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,John Millman,1088
2019-02-18,38,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Pierre-Hugues Herbert,1068
2019-02-18,39,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Martin Klizan,1066
2019-02-18,40,POR,https://www.atptour.com/en/~/media/images/flags/por.svg,Joao Sousa,1062
2019-02-18,41,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Stan Wawrinka,1040
2019-02-18,42,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Taylor Fritz,1036
2019-02-18,43,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Dusan Lajovic,1010
2019-02-18,44,TUN,https://www.atptour.com/en/~/media/images/flags/tun.svg,Malek Jaziri,1007
2019-02-18,45,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Matthew Ebden,1001
2019-02-18,46,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guido Pella,975
2019-02-18,47,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Nicolas Jarry,970
2019-02-18,48,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Matteo Berrettini,965
