Date,Rank,Country,Image,Player,Points
2017-02-20,1,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Andy Murray,11540
2017-02-20,2,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,9825
2017-02-20,3,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Stan Wawrinka,5695
2017-02-20,4,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Milos Raonic,4930
2017-02-20,5,JPN,https://www.atptour.com/en/~/media/images/flags/jpn.svg,Kei Nishikori,4730
2017-02-20,6,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,4115
2017-02-20,7,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Marin Cilic,3410
2017-02-20,8,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Dominic Thiem,3375
2017-02-20,9,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,3260
2017-02-20,10,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,David Goffin,3245
2017-02-20,11,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jo-Wilfried Tsonga,3230
2017-02-20,12,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gael Monfils,3145
2017-02-20,13,BUL,https://www.atptour.com/en/~/media/images/flags/bul.svg,Grigor Dimitrov,2925
2017-02-20,14,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Berdych,2880
2017-02-20,15,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Roberto Bautista Agut,2190
2017-02-20,16,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Nick Kyrgios,2165
2017-02-20,17,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Lucas Pouille,2131
2017-02-20,18,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Zverev,1895
2017-02-20,19,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Richard Gasquet,1875
2017-02-20,20,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivo Karlovic,1875
2017-02-20,21,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jack Sock,1855
2017-02-20,22,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John Isner,1760
2017-02-20,23,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gilles Simon,1495
2017-02-20,24,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Pablo Carreno Busta,1495
2017-02-20,25,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Ramos-Vinolas,1400
2017-02-20,26,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Steve Johnson,1370
2017-02-20,27,LUX,https://www.atptour.com/en/~/media/images/flags/lux.svg,Gilles Muller,1370
2017-02-20,28,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,1330
2017-02-20,29,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,1310
2017-02-20,30,URU,https://www.atptour.com/en/~/media/images/flags/uru.svg,Pablo Cuevas,1290
2017-02-20,31,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Bernard Tomic,1285
2017-02-20,32,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Philipp Kohlschreiber,1270
2017-02-20,33,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Mischa Zverev,1216
2017-02-20,34,CYP,https://www.atptour.com/en/~/media/images/flags/cyp.svg,Marcos Baghdatis,1195
2017-02-20,35,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Sam Querrey,1135
2017-02-20,36,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Viktor Troicki,1075
2017-02-20,37,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,1070
2017-02-20,38,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Marcel Granollers,1068
2017-02-20,39,POR,https://www.atptour.com/en/~/media/images/flags/por.svg,Joao Sousa,1055
2017-02-20,40,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Paolo Lorenzi,1052
2017-02-20,41,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Benoit Paire,1040
2017-02-20,42,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Martin del Potro,1020
2017-02-20,43,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Ryan Harrison,996
2017-02-20,44,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Daniel Evans,971
2017-02-20,45,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Fabio Fognini,955
2017-02-20,46,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Florian Mayer,913
2017-02-20,47,TUN,https://www.atptour.com/en/~/media/images/flags/tun.svg,Malek Jaziri,908
2017-02-20,48,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Karen Khachanov,904
2017-02-20,49,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Kyle Edmund,898
2017-02-20,50,UKR,https://www.atptour.com/en/~/media/images/flags/ukr.svg,Alexandr Dolgopolov,875
2017-02-20,51,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Diego Schwartzman,865
2017-02-20,52,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Federico Delbonis,860
2017-02-20,53,GEO,https://www.atptour.com/en/~/media/images/flags/geo.svg,Nikoloz Basilashvili,858
2017-02-20,54,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Mahut,850
2017-02-20,55,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Vesely,848
2017-02-20,56,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Nicolas Almagro,845
2017-02-20,57,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Steve Darcis,842
2017-02-20,58,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Robin Haase,833
2017-02-20,59,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Borna Coric,795
2017-02-20,60,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Adrian Mannarino,791
2017-02-20,61,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Andrey Kuznetsov,790
2017-02-20,62,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Jan-Lennard Struff,786
2017-02-20,63,TPE,https://www.atptour.com/en/~/media/images/flags/tpe.svg,Yen-Hsun Lu,780
2017-02-20,64,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Daniil Medvedev,779
2017-02-20,65,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Martin Klizan,775
2017-02-20,66,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Carlos Berlocq,746
2017-02-20,67,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Jordan Thompson,744
2017-02-20,68,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Pierre-Hugues Herbert,730
2017-02-20,69,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Donald Young,726
2017-02-20,70,UZB,https://www.atptour.com/en/~/media/images/flags/uzb.svg,Denis Istomin,723
2017-02-20,71,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Monaco,720
2017-02-20,72,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Andreas Seppi,700
2017-02-20,73,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Horacio Zeballos,686
2017-02-20,74,ISR,https://www.atptour.com/en/~/media/images/flags/isr.svg,Dudi Sela,686
2017-02-20,75,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Kevin Anderson,680
2017-02-20,76,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Thomaz Bellucci,676
2017-02-20,77,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jeremy Chardy,670
2017-02-20,78,KAZ,https://www.atptour.com/en/~/media/images/flags/kaz.svg,Mikhail Kukushkin,663
2017-02-20,79,BIH,https://www.atptour.com/en/~/media/images/flags/bih.svg,Damir Dzumhur,662
2017-02-20,80,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Stephane Robert,660
