Date,Rank,Country,Image,Player,Points
1999-08-30,1,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Pete Sampras,3942
1999-08-30,2,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,3650
1999-08-30,3,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Yevgeny Kafelnikov,3616
1999-08-30,4,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Patrick Rafter,2921
1999-08-30,5,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,2548
1999-08-30,6,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,2492
1999-08-30,7,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Martin,2327
1999-08-30,8,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Greg Rusedski,2317
1999-08-30,9,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,2292
1999-08-30,10,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Marcelo Rios,2237
1999-08-30,11,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Mark Philippoussis,2192
1999-08-30,12,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alex Corretja,2125
1999-08-30,13,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Richard Krajicek,2080
1999-08-30,14,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,1975
1999-08-30,15,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,1954
1999-08-30,16,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Nicolas Lapentti,1848
1999-08-30,17,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Johansson,1789
1999-08-30,18,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Kucera,1718
1999-08-30,19,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Enqvist,1710
1999-08-30,20,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Felix Mantilla,1707
1999-08-30,21,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,1468
