Date,Rank,Country,Image,Player,Points
2004-02-23,1,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,5170
2004-02-23,2,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Juan Carlos Ferrero,4460
2004-02-23,3,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andy Roddick,4335
2004-02-23,4,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Coria,3240
2004-02-23,5,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,2775
2004-02-23,6,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Rainer Schuettler,2510
2004-02-23,7,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,2290
2004-02-23,8,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,David Nalbandian,2025
2004-02-23,9,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Lleyton Hewitt,1875
2004-02-23,10,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Mark Philippoussis,1705
2004-02-23,11,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,1700
2004-02-23,12,THA,https://www.atptour.com/en/~/media/images/flags/tha.svg,Paradorn Srichaphan,1655
2004-02-23,13,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Nicolas Massu,1582
2004-02-23,14,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Sebastien Grosjean,1560
2004-02-23,15,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Sjeng Schalken,1560
2004-02-23,16,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Novak,1545
2004-02-23,17,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,1455
2004-02-23,18,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Mardy Fish,1355
2004-02-23,19,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Martin Verkerk,1325
2004-02-23,20,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Tommy Robredo,1295
2004-02-23,21,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Agustin Calleri,1285
2004-02-23,22,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Younes El Aynaoui,1150
2004-02-23,23,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,1135
2004-02-23,24,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Fernando Gonzalez,1130
2004-02-23,25,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arnaud Clement,1085
2004-02-23,26,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Mariano Zabaleta,1085
2004-02-23,27,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Robby Ginepri,1070
2004-02-23,28,BLR,https://www.atptour.com/en/~/media/images/flags/blr.svg,Max Mirnyi,1050
2004-02-23,29,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,1040
2004-02-23,30,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Marat Safin,1035
2004-02-23,31,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Vincent Spadea,1030
2004-02-23,32,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Felix Mantilla,1025
2004-02-23,33,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivan Ljubicic,995
2004-02-23,34,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Gaston Gaudio,960
2004-02-23,35,FIN,https://www.atptour.com/en/~/media/images/flags/fin.svg,Jarkko Nieminen,960
2004-02-23,36,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Taylor Dent,955
2004-02-23,37,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jonas Bjorkman,953
2004-02-23,38,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Hicham Arazi,938
2004-02-23,39,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,James Blake,925
2004-02-23,40,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,920
2004-02-23,41,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Ignacio Chela,900
2004-02-23,42,ARM,https://www.atptour.com/en/~/media/images/flags/arm.svg,Sargis Sargsian,855
2004-02-23,43,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Filippo Volandri,844
2004-02-23,44,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Dominik Hrbaty,842
2004-02-23,45,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Flavio Saretta,839
2004-02-23,46,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,791
2004-02-23,47,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Wayne Ferreira,770
2004-02-23,48,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Radek Stepanek,760
2004-02-23,49,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Joachim Johansson,749
2004-02-23,50,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Yevgeny Kafelnikov,710
2004-02-23,51,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Kucera,695
2004-02-23,52,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Olivier Rochus,693
2004-02-23,53,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Nikolay Davydenko,685
2004-02-23,54,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Andrei Pavel,684
2004-02-23,55,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gregory Carraz,645
2004-02-23,56,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Sanchez,636
2004-02-23,57,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Robin Soderling,632
2004-02-23,58,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Mikhail Youzhny,625
2004-02-23,59,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Xavier Malisse,615
2004-02-23,60,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jan-Michael Gambill,605
2004-02-23,61,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alberto Martin,602
2004-02-23,62,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Martin,594
2004-02-23,63,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Nicolas Lapentti,588
2004-02-23,64,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Enqvist,563
2004-02-23,65,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Antony Dupuis,553
2004-02-23,66,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Beck,545
2004-02-23,67,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,535
2004-02-23,68,PER,https://www.atptour.com/en/~/media/images/flags/per.svg,Luis Horna,523
2004-02-23,69,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Cyril Saulnier,522
2004-02-23,70,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivo Karlovic,503
2004-02-23,71,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Fabrice Santoro,494
2004-02-23,72,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Victor Hanescu,493
2004-02-23,73,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Jurgen Melzer,492
2004-02-23,74,KOR,https://www.atptour.com/en/~/media/images/flags/kor.svg,Hyung-Taik Lee,490
2004-02-23,75,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Dmitry Tursunov,486
2004-02-23,76,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Lars Burgsmuller,481
2004-02-23,77,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Escude,474
2004-02-23,78,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Raemon Sluiter,472
2004-02-23,79,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Mario Ancic,465
2004-02-23,80,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Ruben Ramirez Hidalgo,465
2004-02-23,81,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Igor Andreev,456
2004-02-23,82,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Popp,453
2004-02-23,83,GEO,https://www.atptour.com/en/~/media/images/flags/geo.svg,Irakli Labadze,448
