Date,Rank,Country,Image,Player,Points
2013-09-16,1,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,11120
2013-09-16,2,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,10860
2013-09-16,3,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Andy Murray,7075
2013-09-16,4,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,6710
2013-09-16,5,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,4515
2013-09-16,6,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Berdych,4460
2013-09-16,7,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Martin del Potro,4425
2013-09-16,8,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jo-Wilfried Tsonga,3425
2013-09-16,9,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Richard Gasquet,3165
2013-09-16,10,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Stan Wawrinka,3150
2013-09-16,11,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Milos Raonic,2610
2013-09-16,12,JPN,https://www.atptour.com/en/~/media/images/flags/jpn.svg,Kei Nishikori,2325
2013-09-16,13,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,2265
2013-09-16,14,POL,https://www.atptour.com/en/~/media/images/flags/pol.svg,Jerzy Janowicz,2110
2013-09-16,15,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John Isner,2025
2013-09-16,16,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gilles Simon,1950
2013-09-16,17,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Fabio Fognini,1945
2013-09-16,18,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Nicolas Almagro,1940
2013-09-16,19,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Tommy Robredo,1855
2013-09-16,20,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Mikhail Youzhny,1825
2013-09-16,21,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Kevin Anderson,1775
2013-09-16,22,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Andreas Seppi,1615
2013-09-16,23,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Janko Tipsarevic,1525
2013-09-16,24,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Philipp Kohlschreiber,1445
2013-09-16,25,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,1435
2013-09-16,26,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Jurgen Melzer,1425
2013-09-16,27,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Benoit Paire,1380
2013-09-16,28,BUL,https://www.atptour.com/en/~/media/images/flags/bul.svg,Grigor Dimitrov,1375
2013-09-16,29,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Monaco,1275
2013-09-16,30,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Sam Querrey,1265
2013-09-16,31,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,1245
2013-09-16,32,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Julien Benneteau,1185
2013-09-16,33,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Dmitry Tursunov,1180
2013-09-16,34,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivan Dodig,1170
2013-09-16,35,LAT,https://www.atptour.com/en/~/media/images/flags/lat.svg,Ernests Gulbis,1156
2013-09-16,36,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Marin Cilic,1150
2013-09-16,37,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gael Monfils,1125
2013-09-16,38,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Marcel Granollers,1110
2013-09-16,39,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jeremy Chardy,1085
2013-09-16,40,UKR,https://www.atptour.com/en/~/media/images/flags/ukr.svg,Alexandr Dolgopolov,1080
2013-09-16,41,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Vasek Pospisil,1055
2013-09-16,42,FIN,https://www.atptour.com/en/~/media/images/flags/fin.svg,Jarkko Nieminen,1050
2013-09-16,43,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Nikolay Davydenko,1030
2013-09-16,44,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Florian Mayer,985
