Date,Rank,Country,Image,Player,Points
2017-02-27,1,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Andy Murray,11540
2017-02-27,2,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,9735
2017-02-27,3,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Stan Wawrinka,5195
2017-02-27,4,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Milos Raonic,5080
2017-02-27,5,JPN,https://www.atptour.com/en/~/media/images/flags/jpn.svg,Kei Nishikori,4730
2017-02-27,6,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,4115
2017-02-27,7,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jo-Wilfried Tsonga,3480
2017-02-27,8,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Marin Cilic,3410
2017-02-27,9,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Dominic Thiem,3375
2017-02-27,10,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,3260
2017-02-27,11,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,David Goffin,3245
2017-02-27,12,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gael Monfils,3190
2017-02-27,13,BUL,https://www.atptour.com/en/~/media/images/flags/bul.svg,Grigor Dimitrov,2925
2017-02-27,14,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Berdych,2790
2017-02-27,15,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Lucas Pouille,2261
2017-02-27,16,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Roberto Bautista Agut,2190
2017-02-27,17,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Nick Kyrgios,2075
2017-02-27,18,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jack Sock,2060
2017-02-27,19,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Richard Gasquet,1920
2017-02-27,20,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Zverev,1895
2017-02-27,21,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivo Karlovic,1875
2017-02-27,22,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John Isner,1760
2017-02-27,23,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Pablo Carreno Busta,1645
2017-02-27,24,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Ramos-Vinolas,1535
2017-02-27,25,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gilles Simon,1495
2017-02-27,26,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Steve Johnson,1370
2017-02-27,27,LUX,https://www.atptour.com/en/~/media/images/flags/lux.svg,Gilles Muller,1370
2017-02-27,28,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,1265
2017-02-27,29,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Philipp Kohlschreiber,1225
2017-02-27,30,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Mischa Zverev,1216
2017-02-27,31,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,1170
2017-02-27,32,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Martin del Potro,1110
2017-02-27,33,URU,https://www.atptour.com/en/~/media/images/flags/uru.svg,Pablo Cuevas,1085
2017-02-27,34,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Viktor Troicki,1075
2017-02-27,35,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,1070
2017-02-27,36,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Marcel Granollers,1068
2017-02-27,37,POR,https://www.atptour.com/en/~/media/images/flags/por.svg,Joao Sousa,1055
2017-02-27,38,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Paolo Lorenzi,1052
2017-02-27,39,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Benoit Paire,1040
2017-02-27,40,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Sam Querrey,1000
2017-02-27,41,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Bernard Tomic,985
2017-02-27,42,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Fabio Fognini,980
2017-02-27,43,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Daniel Evans,971
2017-02-27,44,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Diego Schwartzman,935
2017-02-27,45,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Kyle Edmund,933
2017-02-27,46,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Ryan Harrison,931
2017-02-27,47,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Florian Mayer,913
2017-02-27,48,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Steve Darcis,899
2017-02-27,49,CYP,https://www.atptour.com/en/~/media/images/flags/cyp.svg,Marcos Baghdatis,895
2017-02-27,50,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Karen Khachanov,895
2017-02-27,51,TUN,https://www.atptour.com/en/~/media/images/flags/tun.svg,Malek Jaziri,883
2017-02-27,52,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Mahut,870
2017-02-27,53,GEO,https://www.atptour.com/en/~/media/images/flags/geo.svg,Nikoloz Basilashvili,868
2017-02-27,54,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Federico Delbonis,860
2017-02-27,55,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Vesely,848
2017-02-27,56,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Nicolas Almagro,845
2017-02-27,57,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Daniil Medvedev,797
2017-02-27,58,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Andrey Kuznetsov,790
2017-02-27,59,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Jan-Lennard Struff,786
2017-02-27,60,UKR,https://www.atptour.com/en/~/media/images/flags/ukr.svg,Alexandr Dolgopolov,785
2017-02-27,61,TPE,https://www.atptour.com/en/~/media/images/flags/tpe.svg,Yen-Hsun Lu,783
2017-02-27,62,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Martin Klizan,775
2017-02-27,63,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Donald Young,771
2017-02-27,64,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Borna Coric,770
2017-02-27,65,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Adrian Mannarino,766
2017-02-27,66,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Robin Haase,763
2017-02-27,67,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Carlos Berlocq,746
2017-02-27,68,UZB,https://www.atptour.com/en/~/media/images/flags/uzb.svg,Denis Istomin,723
2017-02-27,69,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Thomaz Bellucci,721
2017-02-27,70,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Monaco,720
2017-02-27,71,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Horacio Zeballos,714
2017-02-27,72,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Pierre-Hugues Herbert,713
2017-02-27,73,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Andreas Seppi,700
2017-02-27,74,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Thiago Monteiro,690
2017-02-27,75,ISR,https://www.atptour.com/en/~/media/images/flags/isr.svg,Dudi Sela,686
2017-02-27,76,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Kevin Anderson,680
2017-02-27,77,BIH,https://www.atptour.com/en/~/media/images/flags/bih.svg,Damir Dzumhur,674
2017-02-27,78,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jeremy Chardy,670
2017-02-27,79,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Jordan Thompson,669
2017-02-27,80,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Stephane Robert,660
2017-02-27,81,JAM,https://www.atptour.com/en/~/media/images/flags/jam.svg,Dustin Brown,651
2017-02-27,82,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Facundo Bagnis,633
2017-02-27,83,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Mikhail Youzhny,631
2017-02-27,84,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Rogerio Dutra Silva,628
2017-02-27,85,MDA,https://www.atptour.com/en/~/media/images/flags/mda.svg,Radu Albot,623
2017-02-27,86,JPN,https://www.atptour.com/en/~/media/images/flags/jpn.svg,Yoshihito Nishioka,621
2017-02-27,87,KAZ,https://www.atptour.com/en/~/media/images/flags/kaz.svg,Mikhail Kukushkin,618
2017-02-27,88,DOM,https://www.atptour.com/en/~/media/images/flags/dom.svg,Victor Estrella Burgos,614
2017-02-27,89,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Frances Tiafoe,614
2017-02-27,90,KOR,https://www.atptour.com/en/~/media/images/flags/kor.svg,Hyeon Chung,614
2017-02-27,91,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jared Donaldson,608
2017-02-27,92,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Renzo Olivo,605
2017-02-27,93,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Adam Pavlasek,604
2017-02-27,94,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Konstantin Kravchuk,604
2017-02-27,95,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Janko Tipsarevic,603
2017-02-27,96,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Radek Stepanek,595
2017-02-27,97,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Guillermo Garcia-Lopez,595
2017-02-27,98,POR,https://www.atptour.com/en/~/media/images/flags/por.svg,Gastao Elias,584
2017-02-27,99,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Paul-Henri Mathieu,578
2017-02-27,100,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Nicolas Kicker,574
