Date,Rank,Country,Image,Player,Points
2025-07-28,1,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Jannik Sinner,12030
2025-07-28,2,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Alcaraz,8600
2025-07-28,3,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Zverev,6030
2025-07-28,4,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Taylor Fritz,5135
2025-07-28,5,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Jack Draper,4650
2025-07-28,6,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Novak Djokovic,4130
2025-07-28,7,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Ben Shelton,3520
2025-07-28,8,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Alex de Minaur,3335
2025-07-28,9,DEN,https://www.atptour.com/en/~/media/images/flags/den.svg,Holger Rune,3250
2025-07-28,10,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Lorenzo Musetti,3195
2025-07-28,11,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Andrey Rublev,3110
2025-07-28,12,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Frances Tiafoe,2990
2025-07-28,13,NOR,https://www.atptour.com/en/~/media/images/flags/nor.svg,Casper Ruud,2905
2025-07-28,14,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Daniil Medvedev,2720
2025-07-28,15,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Tommy Paul,2620
2025-07-28,16,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Karen Khachanov,2590
2025-07-28,17,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Flavio Cobolli,2385
2025-07-28,18,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jakub Mensik,2362
2025-07-28,19,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alejandro Davidovich Fokina,2225
2025-07-28,20,BUL,https://www.atptour.com/en/~/media/images/flags/bul.svg,Grigor Dimitrov,2155
2025-07-28,21,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arthur Fils,2130
2025-07-28,22,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Machac,2110
2025-07-28,23,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Ugo Humbert,2095
2025-07-28,24,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Francisco Cerundolo,2085
2025-07-28,25,KAZ,https://www.atptour.com/en/~/media/images/flags/kaz.svg,Alexander Bublik,2065
2025-07-28,26,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Alexei Popyrin,2050
2025-07-28,27,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Lehecka,2015
2025-07-28,28,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Felix Auger-Aliassime,1865
2025-07-28,29,CAN,https://www.atptour.com/en/~/media/images/flags/can.svg,Denis Shapovalov,1836
2025-07-28,30,GRE,https://www.atptour.com/en/~/media/images/flags/gre.svg,Stefanos Tsitsipas,1825
2025-07-28,31,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Tallon Griekspoor,1715
2025-07-28,32,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Brandon Nakashima,1700
2025-07-28,33,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Sebastian Korda,1645
2025-07-28,34,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Alex Michelsen,1555
