Date,Rank,Country,Image,Player,Points
2004-06-21,1,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,5610
2004-06-21,2,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andy Roddick,4695
2004-06-21,3,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Coria,3740
2004-06-21,4,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,David Nalbandian,2625
2004-06-21,5,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Juan Carlos Ferrero,2510
2004-06-21,6,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,2505
2004-06-21,7,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,2460
2004-06-21,8,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Rainer Schuettler,2265
2004-06-21,9,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,2055
2004-06-21,10,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Lleyton Hewitt,1745
2004-06-21,11,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Gaston Gaudio,1705
2004-06-21,12,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Nicolas Massu,1673
2004-06-21,13,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Sebastien Grosjean,1665
2004-06-21,14,THA,https://www.atptour.com/en/~/media/images/flags/tha.svg,Paradorn Srichaphan,1610
2004-06-21,15,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Marat Safin,1420
2004-06-21,16,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Novak,1340
2004-06-21,17,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Mark Philippoussis,1320
2004-06-21,18,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Juan Ignacio Chela,1320
2004-06-21,19,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Tommy Robredo,1290
2004-06-21,20,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Mardy Fish,1265
2004-06-21,21,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Andrei Pavel,1264
2004-06-21,22,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Feliciano Lopez,1260
2004-06-21,23,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Sjeng Schalken,1190
2004-06-21,24,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,1165
2004-06-21,25,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Dominik Hrbaty,1141
2004-06-21,26,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Fernando Gonzalez,1135
2004-06-21,27,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jonas Bjorkman,1050
2004-06-21,28,BLR,https://www.atptour.com/en/~/media/images/flags/blr.svg,Max Mirnyi,1045
2004-06-21,29,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivan Ljubicic,1040
2004-06-21,30,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Vincent Spadea,1030
2004-06-21,31,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Taylor Dent,980
2004-06-21,32,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Mariano Zabaleta,915
2004-06-21,33,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,905
2004-06-21,34,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Robby Ginepri,865
2004-06-21,35,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Mikhail Youzhny,855
2004-06-21,36,PER,https://www.atptour.com/en/~/media/images/flags/per.svg,Luis Horna,831
2004-06-21,37,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Robin Soderling,830
2004-06-21,38,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,James Blake,820
2004-06-21,39,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Hicham Arazi,818
2004-06-21,40,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Verdasco,811
2004-06-21,41,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Agustin Calleri,795
2004-06-21,42,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Jurgen Melzer,782
2004-06-21,43,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Joachim Johansson,767
2004-06-21,44,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Younes El Aynaoui,765
2004-06-21,45,GEO,https://www.atptour.com/en/~/media/images/flags/geo.svg,Irakli Labadze,765
2004-06-21,46,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Rafael Nadal,760
2004-06-21,47,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arnaud Clement,758
2004-06-21,48,ARM,https://www.atptour.com/en/~/media/images/flags/arm.svg,Sargis Sargsian,750
2004-06-21,49,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Ferrer,749
2004-06-21,50,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Michael Llodra,741
2004-06-21,51,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Xavier Malisse,730
2004-06-21,52,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Filippo Volandri,701
2004-06-21,53,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Fabrice Santoro,691
2004-06-21,54,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David Sanchez,691
2004-06-21,55,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,690
2004-06-21,56,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Martin Verkerk,670
2004-06-21,57,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Enqvist,653
2004-06-21,58,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Escude,646
2004-06-21,59,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Nikolay Davydenko,645
2004-06-21,60,FIN,https://www.atptour.com/en/~/media/images/flags/fin.svg,Jarkko Nieminen,645
2004-06-21,61,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alberto Martin,631
2004-06-21,62,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Ivo Karlovic,626
2004-06-21,63,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Mario Ancic,626
2004-06-21,64,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Igor Andreev,619
2004-06-21,65,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Berdych,597
2004-06-21,66,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Florian Mayer,592
2004-06-21,67,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Radek Stepanek,590
2004-06-21,68,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Flavio Saretta,576
2004-06-21,69,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Gregory Carraz,574
2004-06-21,70,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Dmitry Tursunov,567
2004-06-21,71,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Beck,563
2004-06-21,72,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Martin,559
2004-06-21,73,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Canas,559
2004-06-21,74,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Olivier Rochus,554
2004-06-21,75,ROU,https://www.atptour.com/en/~/media/images/flags/rou.svg,Victor Hanescu,553
2004-06-21,76,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Kucera,534
2004-06-21,77,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Nicolas Lapentti,531
2004-06-21,78,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Montanes,517
2004-06-21,79,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Raemon Sluiter,514
2004-06-21,80,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Julien Benneteau,508
2004-06-21,81,KOR,https://www.atptour.com/en/~/media/images/flags/kor.svg,Hyung-Taik Lee,508
2004-06-21,82,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Wayne Ferreira,500
2004-06-21,83,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Cyril Saulnier,491
2004-06-21,84,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jan-Michael Gambill,480
2004-06-21,85,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alex Corretja,476
2004-06-21,86,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Thierry Ascione,476
2004-06-21,87,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Dennis Van Scheppingen,474
2004-06-21,88,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Oscar Hernandez,468
2004-06-21,89,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Ruben Ramirez Hidalgo,465
2004-06-21,90,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Alexander Popp,462
2004-06-21,91,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Paul-Henri Mathieu,451
2004-06-21,92,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Antony Dupuis,450
2004-06-21,93,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Olivier Patience,448
2004-06-21,94,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Lars Burgsmuller,433
2004-06-21,95,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Stefan Koubek,432
2004-06-21,96,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Wayne Arthurs,430
2004-06-21,97,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Jose Acasuso,428
2004-06-21,98,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Olivier Mutis,426
2004-06-21,99,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Gilles Elseneer,425
2004-06-21,100,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,415
