Date,Rank,Country,Image,Player,Points
1987-08-17,1,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Ivan Lendl,0
1987-08-17,2,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Mats Wilander,0
1987-08-17,3,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Stefan Edberg,0
1987-08-17,4,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Boris Becker,0
1987-08-17,5,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Miloslav Mecir Sr.,0
1987-08-17,6,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jimmy Connors,0
1987-08-17,7,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John McEnroe,0
1987-08-17,8,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Pat Cash,0
1987-08-17,9,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Yannick Noah,0
1987-08-17,10,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Kent Carlsson,0
1987-08-17,11,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Andres Gomez,0
1987-08-17,12,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Henri Leconte,0
1987-08-17,13,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Joakim Nystrom,0
1987-08-17,14,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Tim Mayotte,0
1987-08-17,15,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Brad Gilbert,0
1987-08-17,16,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Emilio Sanchez,0
1987-08-17,17,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Martin Jaite,0
1987-08-17,18,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Anders Jarryd,0
1987-08-17,19,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,David Pate,0
1987-08-17,20,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Kevin Curren,0
1987-08-17,21,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Mikael Pernfors,0
1987-08-17,22,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Perez-Roldan,0
1987-08-17,23,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Scott Davis,0
1987-08-17,24,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jonas Svensson,0
1987-08-17,25,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Eduardo Bengoechea,0
1987-08-17,26,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Slobodan Zivojinovic,0
1987-08-17,27,ISR,https://www.atptour.com/en/~/media/images/flags/isr.svg,Amos Mansdorf,0
1987-08-17,28,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Johan Kriek,0
1987-08-17,29,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Guy Forget,0
1987-08-17,30,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Jakob Hlasek,0
1987-08-17,31,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Aaron Krickstein,0
1987-08-17,32,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jan Gunnarsson,0
1987-08-17,33,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Ulf Stenlund,0
1987-08-17,34,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jay Berger,0
1987-08-17,35,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Wally Masur,0
1987-08-17,36,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Christo Van Rensburg,0
1987-08-17,37,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Tarik Benhabiles,0
1987-08-17,38,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jimmy Arias,0
1987-08-17,39,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Horst Skoff,0
1987-08-17,40,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Paul Annacone,0
1987-08-17,41,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Andrei Chesnokov,0
1987-08-17,42,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Marian Vajda,0
1987-08-17,43,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Tim Wilkison,0
1987-08-17,44,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Eliot Teltscher,0
1987-08-17,45,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Thierry Tulasne,0
1987-08-17,46,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Tomas Smid,0
1987-08-17,47,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Milan Srejber,0
1987-08-17,48,IND,https://www.atptour.com/en/~/media/images/flags/ind.svg,Ramesh Krishnan,0
1987-08-17,49,HAI,https://www.atptour.com/en/~/media/images/flags/hai.svg,Ronald Agenor,0
1987-08-17,50,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Paolo Cane,0
1987-08-17,51,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Thomas Muster,0
1987-08-17,52,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Sergio Casal,0
1987-08-17,53,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Peter Doohan,0
1987-08-17,54,NZL,https://www.atptour.com/en/~/media/images/flags/nzl.svg,Kelly Evernden,0
1987-08-17,55,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jim Grabb,0
1987-08-17,56,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alberto Tous,0
1987-08-17,57,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Carl-Uwe Steeb,0
1987-08-17,58,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Andreas Maurer,0
1987-08-17,59,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Vilas,0
1987-08-17,60,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Derrick Rostagno,0
1987-08-17,61,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Karel Novacek,0
1987-08-17,62,PER,https://www.atptour.com/en/~/media/images/flags/per.svg,Jaime Yzaga,0
1987-08-17,63,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Claudio Mezzadri,0
1987-08-17,64,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jaroslav Navratil,0
1987-08-17,65,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Dan Goldie,0
1987-08-17,66,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Matt Anger,0
1987-08-17,67,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Eric Jelen,0
1987-08-17,68,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jim Pugh,0
1987-08-17,69,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Michiel Schapers,0
1987-08-17,70,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,0
1987-08-17,71,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Claudio Pistolesi,0
1987-08-17,72,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Gary Muller,0
1987-08-17,73,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tore Meinecke,0
1987-08-17,74,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Danie Visser,0
1987-08-17,75,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Cassio Motta,0
1987-08-17,76,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Jean-Philippe Fleurian,0
1987-08-17,77,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Witsken,0
1987-08-17,78,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Horacio de la Pena,0
1987-08-17,79,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Peter Lundgren,0
1987-08-17,80,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Darren Cahill,0
1987-08-17,81,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Pedro Rebolledo,0
1987-08-17,82,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Luiz Mattar,0
1987-08-17,83,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,David De Miguel,0
1987-08-17,84,ITA,https://www.atptour.com/en/~/media/images/flags/ita.svg,Francesco Cancellotti,0
1987-08-17,85,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Mel Purcell,0
1987-08-17,86,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Christian Bergstrom,0
1987-08-17,87,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Bruno Oresar,0
1987-08-17,88,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Ricki Osterthun,0
1987-08-17,89,URU,https://www.atptour.com/en/~/media/images/flags/uru.svg,Diego Perez,0
1987-08-17,90,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Sammy Giammalva Jr.,0
1987-08-17,91,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Paul Vojtischek,0
1987-08-17,92,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Francisco Yunis,0
1987-08-17,93,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Ben Testerman,0
1987-08-17,94,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Bill Scanlon,0
1987-08-17,95,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Javier Sanchez,0
1987-08-17,96,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Carl Limberger,0
1987-08-17,97,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Kelly Jones,0
1987-08-17,98,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Peter Fleming,0
1987-08-17,99,BEL,https://www.atptour.com/en/~/media/images/flags/bel.svg,Libor Pimek,0
1987-08-17,100,NGR,https://www.atptour.com/en/~/media/images/flags/ngr.svg,Nduka Odizor,0
