Date,Rank,Country,Image,Player,Points
1987-07-27,1,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Ivan Lendl,0
1987-07-27,2,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Mats Wilander,0
1987-07-27,3,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Stefan Edberg,0
1987-07-27,4,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Boris Becker,0
1987-07-27,5,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Miloslav Mecir Sr.,0
1987-07-27,6,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jimmy Connors,0
1987-07-27,7,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Pat Cash,0
1987-07-27,8,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Kent Carlsson,0
1987-07-27,9,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,John McEnroe,0
1987-07-27,10,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Yannick Noah,0
1987-07-27,11,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Andres Gomez,0
1987-07-27,12,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Henri Leconte,0
1987-07-27,13,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Tim Mayotte,0
1987-07-27,14,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Joakim Nystrom,0
1987-07-27,15,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Martin Jaite,0
1987-07-27,16,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Emilio Sanchez,0
1987-07-27,17,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Brad Gilbert,0
1987-07-27,18,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Anders Jarryd,0
1987-07-27,19,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,David Pate,0
1987-07-27,20,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Kevin Curren,0
1987-07-27,21,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Mikael Pernfors,0
1987-07-27,22,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jonas Svensson,0
1987-07-27,23,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Scott Davis,0
1987-07-27,24,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Karel Novacek,0
1987-07-27,25,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Jakob Hlasek,0
1987-07-27,26,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Johan Kriek,0
1987-07-27,27,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Wally Masur,0
1987-07-27,28,SRB,https://www.atptour.com/en/~/media/images/flags/srb.svg,Slobodan Zivojinovic,0
1987-07-27,29,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Aaron Krickstein,0
1987-07-27,30,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Tarik Benhabiles,0
1987-07-27,31,ISR,https://www.atptour.com/en/~/media/images/flags/isr.svg,Amos Mansdorf,0
1987-07-27,32,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Jan Gunnarsson,0
1987-07-27,33,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Guillermo Perez-Roldan,0
1987-07-27,34,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Ulf Stenlund,0
1987-07-27,35,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Guy Forget,0
1987-07-27,36,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jimmy Arias,0
1987-07-27,37,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Thierry Tulasne,0
1987-07-27,38,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Eduardo Bengoechea,0
1987-07-27,39,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jay Berger,0
1987-07-27,40,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Tim Wilkison,0
1987-07-27,41,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Paul Annacone,0
1987-07-27,42,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Horst Skoff,0
1987-07-27,43,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Andrei Chesnokov,0
1987-07-27,44,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Thomas Muster,0
1987-07-27,45,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Peter Doohan,0
1987-07-27,46,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Eliot Teltscher,0
1987-07-27,47,IND,https://www.atptour.com/en/~/media/images/flags/ind.svg,Ramesh Krishnan,0
1987-07-27,48,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Christo Van Rensburg,0
1987-07-27,49,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Milan Srejber,0
1987-07-27,50,HAI,https://www.atptour.com/en/~/media/images/flags/hai.svg,Ronald Agenor,0
