Date,Rank,Country,Image,Player,Points
2000-04-17,1,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Andre Agassi,5074
2000-04-17,2,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Pete Sampras,3334
2000-04-17,3,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Yevgeny Kafelnikov,2831
2000-04-17,4,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Gustavo Kuerten,2455
2000-04-17,5,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Magnus Norman,2275
2000-04-17,6,ECU,https://www.atptour.com/en/~/media/images/flags/ecu.svg,Nicolas Lapentti,1995
2000-04-17,7,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Nicolas Kiefer,1986
2000-04-17,8,CHI,https://www.atptour.com/en/~/media/images/flags/chi.svg,Marcelo Rios,1769
2000-04-17,9,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Enqvist,1740
2000-04-17,10,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Tim Henman,1720
2000-04-17,11,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Lleyton Hewitt,1670
2000-04-17,12,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Cedric Pioline,1581
2000-04-17,13,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Alex Corretja,1506
2000-04-17,14,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Patrick Rafter,1436
2000-04-17,15,GBR,https://www.atptour.com/en/~/media/images/flags/gbr.svg,Greg Rusedski,1339
2000-04-17,16,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Younes El Aynaoui,1291
2000-04-17,17,GER,https://www.atptour.com/en/~/media/images/flags/ger.svg,Tommy Haas,1196
2000-04-17,18,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Mark Philippoussis,1179
2000-04-17,19,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Albert Costa,1160
2000-04-17,20,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Nicolas Escude,1145
2000-04-17,21,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Todd Martin,1141
2000-04-17,22,AUT,https://www.atptour.com/en/~/media/images/flags/aut.svg,Stefan Koubek,1139
2000-04-17,23,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Mariano Zabaleta,1121
2000-04-17,24,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Dominik Hrbaty,1080
2000-04-17,25,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Sebastien Grosjean,1075
2000-04-17,26,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Hicham Arazi,1048
2000-04-17,27,UKR,https://www.atptour.com/en/~/media/images/flags/ukr.svg,Andrei Medvedev,1013
2000-04-17,28,BRA,https://www.atptour.com/en/~/media/images/flags/bra.svg,Fernando Meligeni,977
2000-04-17,29,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Juan Carlos Ferrero,964
2000-04-17,30,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Fabrice Santoro,963
2000-04-17,31,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Fernando Vicente,957
2000-04-17,32,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Michael Chang,944
2000-04-17,33,RUS,https://www.atptour.com/en/~/media/images/flags/rus.svg,Marat Safin,921
2000-04-17,34,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Vincent Spadea,916
2000-04-17,35,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Carlos Moya,914
2000-04-17,36,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Magnus Larsson,905
2000-04-17,37,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Jiri Novak,862
2000-04-17,38,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Chris Woodruff,835
2000-04-17,39,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arnaud Di Pasquale,830
2000-04-17,40,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Mariano Puerta,824
2000-04-17,41,ARG,https://www.atptour.com/en/~/media/images/flags/arg.svg,Franco Squillari,822
2000-04-17,42,SVK,https://www.atptour.com/en/~/media/images/flags/svk.svg,Karol Kucera,819
2000-04-17,43,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Richard Krajicek,808
2000-04-17,44,MAR,https://www.atptour.com/en/~/media/images/flags/mar.svg,Karim Alami,805
2000-04-17,45,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Marc Rosset,804
2000-04-17,46,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Daniel Vacek,794
2000-04-17,47,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Felix Mantilla,793
2000-04-17,48,RSA,https://www.atptour.com/en/~/media/images/flags/rsa.svg,Wayne Ferreira,769
2000-04-17,49,SUI,https://www.atptour.com/en/~/media/images/flags/sui.svg,Roger Federer,767
2000-04-17,50,NED,https://www.atptour.com/en/~/media/images/flags/ned.svg,Sjeng Schalken,763
2000-04-17,51,CZE,https://www.atptour.com/en/~/media/images/flags/cze.svg,Slava Dosedel,762
2000-04-17,52,ESP,https://www.atptour.com/en/~/media/images/flags/esp.svg,Francisco Clavet,736
2000-04-17,53,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Andreas Vinciguerra,724
2000-04-17,54,BLR,https://www.atptour.com/en/~/media/images/flags/blr.svg,Max Mirnyi,716
2000-04-17,55,USA,https://www.atptour.com/en/~/media/images/flags/usa.svg,Jim Courier,702
2000-04-17,56,ARM,https://www.atptour.com/en/~/media/images/flags/arm.svg,Sargis Sargsian,699
2000-04-17,57,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Andrew Ilie,698
2000-04-17,58,AUS,https://www.atptour.com/en/~/media/images/flags/aus.svg,Richard Fromberg,690
2000-04-17,59,FRA,https://www.atptour.com/en/~/media/images/flags/fra.svg,Arnaud Clement,686
2000-04-17,60,SWE,https://www.atptour.com/en/~/media/images/flags/swe.svg,Thomas Johansson,659
2000-04-17,61,CRO,https://www.atptour.com/en/~/media/images/flags/cro.svg,Goran Ivanisevic,648
