Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
13-Mar-2023,M25 Bakersfield CA,3,Hard,F,810,438,0,WC,5,Alex Bolt,Kyle Kang,6-3 7-6(3),,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Bakersfield CA,3,Hard,SF,810,306,1,WC,1,Kyle Kang,Alex Michelsen,6-2 6-1,,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Bakersfield CA,3,Hard,QF,810,506,1,WC,8,Kyle Kang,Aidan Mayo,6-2 7-5,,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Bakersfield CA,3,Hard,R16,810,543,1,WC,,Kyle Kang,Sekou Bangoura,6-1 6-2,,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Bakersfield CA,3,Hard,R32,810,329,1,WC,3,Kyle Kang,Adam Walton,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
27-Feb-2023,M15 Naples FL,3,Clay,R16,902,683,0,,,Federico Agustin Gomez,Kyle Kang,6-4 7-5,,,,,,,,,,,,,,,,,,,,,
27-Feb-2023,M15 Naples FL,3,Clay,R32,902,624,1,,8,Kyle Kang,Peter Bertran,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
20-Feb-2023,M15 Naples FL,3,Clay,F,926,639,0,,,Gabi Adrian Boitan,Kyle Kang,6-3 6-1,,,,,,,,,,,,,,,,,,,,,
20-Feb-2023,M15 Naples FL,3,Clay,SF,926,683,1,,,Kyle Kang,Victor Lilov,4-6 7-6(2) 6-2,,,,,,,,,,,,,,,,,,,,,
20-Feb-2023,M15 Naples FL,3,Clay,QF,926,714,1,,,Kyle Kang,Federico Agustin Gomez,2-6 6-4 7-6(5),,,,,,,,,,,,,,,,,,,,,
20-Feb-2023,M15 Naples FL,3,Clay,R16,926,534,1,,2,Kyle Kang,Sebastian Gima,7-5 6-3,,,,,,,,,,,,,,,,,,,,,
20-Feb-2023,M15 Naples FL,3,Clay,R32,926,704,1,,JE,Kyle Kang,Ignacio Buse,7-6(5) 6-4,,,,,,,,,,,,,,,,,,,,,
13-Feb-2023,M15 Weston FL,3,Clay,R16,905,719,0,WC,,Federico Agustin Gomez,Kyle Kang,7-6(4) 6-3,,,,,,,,,,,,,,,,,,,,,
13-Feb-2023,M15 Weston FL,3,Clay,R32,905,300,1,WC,2,Kyle Kang,Timo Stodder,7-5 6-3,,,,,,,,,,,,,,,,,,,,,
2-Jan-2023,M25 Malibu CA,3,Hard,R32,898,502,0,,6,Gage Brymer,Kyle Kang,7-6(1) 7-6(5),,,,,,,,,,,,,,,,,,,,,
14-Nov-2022,M25 Columbus OH,3,Hard,R32,889,1737,0,8,,Charlelie Cosnet,Kyle Kang,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
7-Nov-2022,M15 Winston-Salem NC,3,Hard,R32,887,1206,0,,Q,Jeffrey Von Der Schulenburg,Kyle Kang,7-5 6-0,,,,,,,,,,,,,,,,,,,,,
31-Oct-2022,M15 Fayetteville AR,3,Hard,R32,867,695,0,WC,6,Toby Samuel,Kyle Kang,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
24-Oct-2022,M15 Tallahassee FL,3,Hard,R32,926,1714,0,8,Q,Jonas Pelle Hartenstein,Kyle Kang,6-7(6) 6-3 7-6(9),,,,,,,,,,,,,,,,,,,,,
17-Oct-2022,M25 Harlingen TX,3,Hard,QF,923,580,0,,7,Bernard Tomic,Kyle Kang,5-7 6-1 6-2,,,,,,,,,,,,,,,,,,,,,
17-Oct-2022,M25 Harlingen TX,3,Hard,R16,923,1070,1,,,Kyle Kang,Gianni Ross,7-5 6-4,,,,,,,,,,,,,,,,,,,,,
17-Oct-2022,M25 Harlingen TX,3,Hard,R32,923,518,1,,4,Kyle Kang,Cannon Kingsley,7-6(6) 6-4,,,,,,,,,,,,,,,,,,,,,
