Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
7-Oct-2024,M25 Edmonton,3,Hard,R32,1936,787,0,Q,,Juan Carlos Aguilar,Boris Kozlov,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
12-Aug-2024,M15 Huntsville AL,3,Clay,R32,1755,940,0,Q,8,Tyler Zink,Boris Kozlov,7-5 6-3,,,,,,,,,,,,,,,,,,,,,
5-Aug-2024,M25 Southaven MS,3,Hard,R32,1762,479,0,WC,2,Andres Martin,Boris Kozlov,6-0 7-5,,,,,,,,,,,,,,,,,,,,,
27-May-2024,Little Rock CH,3,Hard,Q1,1711,436,0,WC,2,Bruno Kuzuhara,Boris Kozlov,3-6 6-2 6-3,0.87,2.4%,2.4%,65.9%,59.3%,50.0%,4/9,47.2%,38.3%,1.2%,37.0%,40.0%,3/4,163,2,2,82,54,28,1,2:19
22-Apr-2024,Savannah CH,3,Clay,Q1,1697,312,0,WC,2,Blaise Bicknell,Boris Kozlov,6-2 6-3,0.53,0.0%,6.7%,60.0%,44.4%,54.2%,3/8,40.0%,27.5%,10.0%,24.1%,36.4%,1/2,100,0,4,60,36,24,4,1:04
18-Mar-2024,Merida CH,3,Clay,Q2,,558,0,Alt,2,Juan Pablo Paz,Boris Kozlov,6-2 6-3,0.61,0.0%,8.1%,58.1%,58.1%,35.5%,5/10,42.0%,31.1%,6.7%,23.3%,46.7%,1/2,119,0,6,74,43,31,3,1:31
12-Nov-2018,USA F32,3,Clay,R32,,976,0,,,Juan Pablo Grassi Mazzuchi,Boris Kozlov,7-6(5) 6-4,,,,,,,,,,,,,,,,,,,,,
26-Feb-2018,Indian Wells CH,3,Hard,Q1,,339,0,WC,8,Marcos Giron,Boris Kozlov,6-2 6-0,0.37,0.0%,5.3%,78.9%,43.3%,12.5%,1/6,30.3%,23.7%,7.9%,13.6%,37.5%,0/3,76,0,2,38,30,8,3,0:47
19-Feb-2018,Delray Beach,3,Hard,Q1,,131,0,WC,6,Alexander Bublik,Boris Kozlov,6-1 6-4,0.77,0.0%,6.4%,83.0%,56.4%,12.5%,4/9,43.7%,39.3%,12.5%,19.0%,51.4%,2/3,103,0,3,47,39,8,7,1:02
29-Jan-2018,USA F6,3,Clay,R32,,1753,0,,WC,Gabriel Ciro Da Silva,Boris Kozlov,6-3 6-7(4) 6-3,,,,,,,,,,,,,,,,,,,,,
16-Oct-2017,Las Vegas CH,3,Hard,Q1,1663,,0,,,Hans Hach Verdugo,Boris Kozlov,6-2 6-3,0.73,0.0%,8.0%,76.0%,63.2%,41.7%,3/7,44.1%,30.8%,5.8%,22.2%,50.0%,0/1,102,0,4,50,38,12,3,1:02
2-Oct-2017,Stockton CH,3,Hard,Q1,1669,596,0,,,Alexios Halebian,Boris Kozlov,4-6 6-0 7-5,0.88,1.1%,9.6%,53.2%,64.0%,38.6%,7/14,47.1%,41.9%,3.2%,33.9%,54.1%,4/12,187,1,9,94,50,44,3,2:16
10-Jul-2017,Winnetka CH,3,Hard,Q1,1675,1675,0,,,Logan Smith,Boris Kozlov,6-2 6-2,0.73,0.0%,0.0%,70.0%,48.6%,46.7%,4/8,42.2%,37.9%,9.1%,31.4%,45.2%,0/8,116,0,0,50,35,15,6,1:14
20-Feb-2017,Delray Beach,3,Hard,Q1,1657,116,0,WC,3,Vasek Pospisil,Boris Kozlov,6-4 6-1,0.51,2.2%,4.4%,60.0%,63.0%,44.4%,1/4,37.8%,22.6%,15.1%,9.1%,45.0%,0/2,98,1,2,45,27,18,8,1:01
9-Jan-2017,USA F3,3,Clay,R16,,488,0,WC,4,Ivan Endara,Boris Kozlov,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
9-Jan-2017,USA F3,3,Clay,R32,,606,1,WC,,Boris Kozlov,Alejandro Tabilo,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
