Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
9-Jul-1973,Dusseldorf,3,Clay,QF,,,0,,,Jurgen Fassbender,Wilhelm Bungert,6-2 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
9-Jul-1973,Dusseldorf,3,Clay,R16,,,1,,,Wilhelm Bungert,Allan Mcdonald,6-4 8-6 7-5,,,,,,,,,,,,,,,,,,,,,
11-Jun-1973,Hamburg,3,Clay,R32,,,0,,,Bernard Mignot,Wilhelm Bungert,6-3 3-6 6-2,,,,,,,,,,,,,,,,,,,,,
11-Jun-1973,Hamburg,3,Clay,R64,,,1,,,Wilhelm Bungert,Torben Ulrich,5-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
29-Oct-1972,Essen WCT,3,Carpet,QF,,,0,,,Cliff Richey,Wilhelm Bungert,6-1 6-2,,,,,,,,,,,,,,,,,,,,,
29-Oct-1972,Essen WCT,3,Carpet,R16,,,1,,,Wilhelm Bungert,Mark Cox,7-6 6-4,,,,,,,,,,,,,,,,,,,,,
29-Oct-1972,Essen WCT,3,Carpet,R32,,,1,,,Wilhelm Bungert,Gerald Battrick,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
25-Jul-1972,Dusseldorf,3,Clay,QF,,,0,,,Ion Tiriac,Wilhelm Bungert,6-0 5-7 6-2 3-6 6-3,,,,,,,,,,,,,,,,,,,,,
25-Jul-1972,Dusseldorf,3,Clay,R16,,,1,,,Wilhelm Bungert,Jorgen Ulrich,7-5 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
22-Jul-1972,Kitzbuhel,3,Clay,R32,,,0,,,Dick Crealy,Wilhelm Bungert,7-6 3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
16-Jul-1972,Gstaad,3,Clay,R16,,,0,,,Ion Tiriac,Wilhelm Bungert,6-2 RET,,,,,,,,,,,,,,,,,,,,,
16-Jul-1972,Gstaad,3,Clay,R32,,,1,,,Wilhelm Bungert,Dick R Bohrnstedt,7-5 6-3,,,,,,,,,,,,,,,,,,,,,
26-Jun-1972,Wimbledon,5,Grass,R32,,,0,,,Onny Parun,Wilhelm Bungert,6-4 4-6 9-7 9-7,,,,,,,,,,,,,,,,,,,,,
26-Jun-1972,Wimbledon,5,Grass,R64,,,1,,,Wilhelm Bungert,John Cooper,5-7 6-4 0-6 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
26-Jun-1972,Wimbledon,5,Grass,R128,,,1,,,Wilhelm Bungert,Ezio Di Matteo,6-3 1-6 4-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
5-Jun-1972,Hamburg,3,Clay,R64,,,0,,,Antonio Zugarelli,Wilhelm Bungert,5-7 6-2 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
16-Jul-1971,Davis Cup EUR F: ROU vs FRG,3,Clay,RR,,,0,,,Ilie Nastase,Wilhelm Bungert,6-2 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
16-Jul-1971,Davis Cup EUR F: ROU vs FRG,3,Clay,RR,,,0,,,Peter Marmureanu,Wilhelm Bungert,6-1 7-5 6-1,,,,,,,,,,,,,,,,,,,,,
5-Jul-1971,Munich,3,Clay,R16,,,0,,,Han Jurgen Pohmann,Wilhelm Bungert,6-4 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
5-Jul-1971,Munich,3,Clay,R32,,,1,,,Wilhelm Bungert,Helmut Fickentscher,6-1 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
10-Jun-1971,Davis Cup EUR SF: FRG vs HUN,3,,RR,,,1,,,Wilhelm Bungert,Szabolcz Baranyi,5-7 6-3 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
10-Jun-1971,Davis Cup EUR SF: FRG vs HUN,3,,RR,,,1,,,Wilhelm Bungert,Istvan Gulyas,6-3 6-4 7-5,,,,,,,,,,,,,,,,,,,,,
24-May-1971,Berlin,3,Clay,R16,,,0,,,Frank Falderbaum,Wilhelm Bungert,6-0 6-1 6-2,,,,,,,,,,,,,,,,,,,,,
24-May-1971,Berlin,3,Clay,R32,,,1,,,Wilhelm Bungert,Lothar Lanz,6-4 8-6 6-1,,,,,,,,,,,,,,,,,,,,,
17-May-1971,Hamburg,3,Clay,R64,,,0,,,Peter Szoke,Wilhelm Bungert,W/O,,,,,,,,,,,,,,,,,,,,,
14-May-1971,Davis Cup EUR QF: FRG vs AUT,3,,RR,,,1,,,Wilhelm Bungert,Peter Pokorny,5-7 1-6 7-5 8-6 6-2,,,,,,,,,,,,,,,,,,,,,
14-May-1971,Davis Cup EUR QF: FRG vs AUT,3,,RR,,,1,,,Wilhelm Bungert,Hans Kary,6-3 3-6 6-3 2-6 7-5,,,,,,,,,,,,,,,,,,,,,
5-Apr-1971,Monte Carlo,3,Clay,R32,,,0,,,Patrice Dominguez,Wilhelm Bungert,6-1 5-7 7-5,,,,,,,,,,,,,,,,,,,,,
2-Sep-1970,US Open,5,Grass,R64,,,0,,5,Roy Emerson,Wilhelm Bungert,6-3 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
2-Sep-1970,US Open,5,Grass,R128,,,1,,,Wilhelm Bungert,Ian Crookenden,4-6 6-4 6-3 6-7 6-3,,,,,,,,,,,,,,,,,,,,,
29-Aug-1970,Davis Cup WG CR: USA vs FRG,3,Hard,RR,,,0,,,Arthur Ashe,Wilhelm Bungert,6-2 10-8 6-2,,,,,,,,,,,,,,,,,,,,,
29-Aug-1970,Davis Cup WG CR: USA vs FRG,3,Hard,RR,,,0,,,Cliff Richey,Wilhelm Bungert,6-4 6-4 7-5,,,,,,,,,,,,,,,,,,,,,
