Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
13-Nov-2017,Kuwait F3,3,Hard,R32,1438,748,0,,,Filippo Leonardi,Aria Harajchi,6-4 6-0,,,,,,,,,,,,,,,,,,,,,
30-Oct-2017,Kuwait F1,3,Hard,R32,1318,1305,0,,,Giovani Samaha,Aria Harajchi,7-5 6-4,,,,,,,,,,,,,,,,,,,,,
11-Sep-2017,Egypt F25,3,Clay,R32,1281,415,0,,3,Fabien Reboul,Aria Harajchi,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
4-Sep-2017,Egypt F24,3,Clay,R32,1280,1431,0,,Q,Neven Krivokuca,Aria Harajchi,6-4 7-6(6),,,,,,,,,,,,,,,,,,,,,
31-Jul-2017,Morocco F3,3,Clay,R32,1282,2033,0,,Q,Simohamed Hirs,Aria Harajchi,6-1 3-0 RET,,,,,,,,,,,,,,,,,,,,,
24-Jul-2017,Morocco F2,3,Clay,R32,1278,1435,0,,Q,Amaury Delmas,Aria Harajchi,3-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
17-Jul-2017,Morocco F1,3,Clay,R32,1205,,0,8,,Rafael Mazon Hernandez,Aria Harajchi,6-2 6-7(5) 7-6(5),,,,,,,,,,,,,,,,,,,,,
3-Jul-2017,Egypt F19,3,Hard,R32,1113,713,0,,8,Issam Al Tawil,Aria Harajchi,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
26-Jun-2017,Egypt F18,3,Hard,R32,1099,1236,0,,,Tyler Mercier,Aria Harajchi,7-6(3) 6-2,,,,,,,,,,,,,,,,,,,,,
19-Jun-2017,Turkey F24,3,Clay,R32,1093,807,0,,7,Muhammet Haylaz,Aria Harajchi,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
22-May-2017,Turkey F20,3,Clay,R16,1029,864,0,,,Maciej Smola,Aria Harajchi,6-2 6-1,,,,,,,,,,,,,,,,,,,,,
