Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
23-Aug-1974,Davis Cup EUR PQ: TUR vs IRL,3,,RR,,,1,,,Kenneth Reid,Nur Gurak,5-7 6-3 6-3 6-1,,,,,,,,,,,,,,,,,,,,,
9-Jul-1973,Dublin,3,Hard,R32,,,0,,,Graham Stilwell,Kenneth Reid,6-4 6-2,,,,,,,,,,,,,,,,,,,,,
10-Jul-1972,Dublin,3,Grass,R32,,,0,,,Gene Scott,Kenneth Reid,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
20-May-1972,Davis Cup EUR QF: FRG vs IRL,3,,RR,,,0,,,Harald Elschenbroich,Kenneth Reid,6-2 6-0 6-0,,,,,,,,,,,,,,,,,,,,,
5-May-1972,Davis Cup EUR R1: IRL vs TUR,3,,RR,,,1,,,Kenneth Reid,Beyazit Anbar,6-4 9-7 7-5,,,,,,,,,,,,,,,,,,,,,
5-Jul-1971,Dublin,3,Grass,R16,,,0,,,Cliff Drysdale,Kenneth Reid,6-4 6-2,,,,,,,,,,,,,,,,,,,,,
5-Jul-1971,Dublin,3,Grass,R32,,,1,,,Kenneth Reid,Gerry Waldron,9-7 6-0,,,,,,,,,,,,,,,,,,,,,
6-Jul-1970,Dublin,3,Grass,R32,,,0,,,Graham Stilwell,Kenneth Reid,6-0 6-4,,,,,,,,,,,,,,,,,,,,,
7-Jul-1969,Dublin,3,Grass,R16,,,0,,,Roger Taylor,Kenneth Reid,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
7-Jul-1969,Dublin,3,Grass,R32,,,1,,,Kenneth Reid,P Coyle,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
8-Jul-1968,Dublin,3,Grass,R32,,,0,,,Bob Howe,Kenneth Reid,6-0 9-7,,,,,,,,,,,,,,,,,,,,,
10-Jul-1967,Dublin,3,Grass,R16,,,0,,,Dick Crealy,Kenneth Reid,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
10-Jul-1967,Dublin,3,Grass,R32,,,1,,,Kenneth Reid,Paul Kelly,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
