Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
17-Apr-2023,Cuernavaca CH,3,Hard,R16,182,400,0,4,Q,Christian Langmo,Maximilian Neuchrist,3-6 7-6(5) 6-3,0.58,9.5%,0.0%,74.7%,77.5%,41.7%,1/3,47.0%,18.3%,23.9%,7.0%,35.7%,1/1,166,9,0,95,71,24,17,1:50
17-Apr-2023,Cuernavaca CH,3,Hard,R32,182,487,1,4,Q,Maximilian Neuchrist,Luke Saville,7-5 6-4,1.29,10.3%,4.4%,76.5%,75.0%,62.5%,5/5,53.6%,36.1%,9.7%,19.6%,76.2%,2/6,140,7,3,68,52,16,7,1:33
10-Apr-2023,Leon CH,3,Hard,SF,192,299,0,7,Q,Giovanni Mpetshi Perricard,Maximilian Neuchrist,7-6(5) 7-6(4),0.96,1.3%,1.3%,76.6%,74.6%,72.2%,0/0,48.4%,25.0%,14.3%,18.8%,33.3%,0/1,161,1,1,77,59,18,12,1:42
10-Apr-2023,Leon CH,3,Hard,QF,192,292,1,7,,Maximilian Neuchrist,Elmar Ejupovic,4-6 6-4 7-6(4),0.83,6.4%,1.8%,61.5%,74.6%,57.1%,9/10,49.2%,26.7%,16.7%,20.0%,44.0%,1/3,199,7,2,109,67,42,15,2:37
10-Apr-2023,Leon CH,3,Hard,R16,192,242,1,7,,Maximilian Neuchrist,Bu Yunchaokete,6-4 6-3,1.83,12.0%,6.0%,66.0%,81.8%,58.8%,0/1,59.3%,47.6%,7.9%,35.5%,59.4%,3/7,113,6,3,50,33,17,5,1:25
10-Apr-2023,Leon CH,3,Hard,R32,192,409,1,7,Q,Maximilian Neuchrist,Christian Langmo,4-6 7-6(5) 6-4,1.32,15.1%,2.2%,63.4%,79.7%,64.7%,4/5,51.6%,34.2%,24.2%,20.0%,57.8%,1/12,213,14,2,93,59,34,29,2:20
3-Apr-2023,San Luis Potosi CH,3,Clay,QF,206,179,0,,,Dominik Koepfer,Maximilian Neuchrist,4-6 6-1 6-4,0.94,3.5%,2.3%,54.7%,70.2%,46.2%,6/10,48.1%,38.4%,4.0%,25.8%,59.5%,2/7,185,3,2,86,47,39,4,2:08
3-Apr-2023,San Luis Potosi CH,3,Clay,R16,206,190,1,,4,Maximilian Neuchrist,Renzo Olivo,6-4 4-1 RET,1.82,0.0%,5.0%,70.0%,85.7%,41.7%,4/5,59.0%,50.0%,0.0%,40.5%,65.2%,4/8,100,0,2,40,28,12,0,1:19
3-Apr-2023,San Luis Potosi CH,3,Clay,R32,206,340,1,,,Maximilian Neuchrist,Jason Jung,6-0 7-6(3),1.95,18.5%,3.7%,66.7%,80.6%,66.7%,2/3,60.2%,46.9%,3.1%,40.5%,55.6%,4/6,118,10,2,54,36,18,2,1:19
27-Mar-2023,Mexico City CH,3,Clay,SF,248,262,0,Q,Q,Dominik Koepfer,Maximilian Neuchrist,6-2 6-4,0.45,7.0%,12.3%,56.1%,62.5%,36.0%,4/8,38.2%,22.2%,8.9%,15.4%,31.6%,1/3,102,4,7,57,32,25,4,1:11
27-Mar-2023,Mexico City CH,3,Clay,QF,248,175,1,Q,,Maximilian Neuchrist,Antoine Bellier,7-6(4) 7-6(5),1.03,10.1%,1.3%,55.7%,77.3%,71.4%,3/3,50.6%,26.0%,22.1%,17.1%,36.1%,0/2,156,8,1,79,44,35,17,1:51
27-Mar-2023,Mexico City CH,3,Clay,R16,248,164,1,Q,7,Maximilian Neuchrist,Felipe Meligeni Alves,7-6(2) 7-6(5),1.23,6.5%,2.6%,53.2%,73.2%,63.9%,2/4,52.0%,38.3%,10.6%,28.3%,51.2%,2/10,171,5,2,77,41,36,10,2:01
27-Mar-2023,Mexico City CH,3,Clay,R32,248,215,1,Q,,Maximilian Neuchrist,Mitchell Krueger,6-4 1-6 6-1,1.16,13.5%,6.8%,47.3%,80.0%,46.2%,6/9,53.0%,44.0%,6.7%,24.2%,59.5%,4/6,149,10,5,74,35,39,5,2:04
27-Mar-2023,Mexico City CH,3,Clay,Q2,248,380,1,1,11,Maximilian Neuchrist,Benjamin Lock,7-6(2) 6-7(4) 6-3,1.29,8.4%,5.3%,53.7%,78.4%,59.1%,0/2,53.1%,39.3%,9.8%,30.9%,52.3%,4/5,207,8,5,95,51,44,11,2:58
27-Mar-2023,Mexico City CH,3,Clay,Q1,248,438,1,1,,Maximilian Neuchrist,Gustavo Heide,7-6(5) 6-2,1.09,10.5%,2.6%,60.5%,69.6%,53.3%,7/7,52.9%,40.3%,6.5%,25.0%,50.0%,2/4,138,8,2,76,46,30,4,1:45
20-Mar-2023,Biel-Bienne CH,3,Hard,R16,248,161,0,,4,Liam Broady,Maximilian Neuchrist,6-4 7-5,1.03,4.8%,0.0%,72.6%,80.0%,41.2%,0/2,48.6%,31.6%,9.2%,28.9%,35.5%,0/6,138,3,0,62,45,17,7,1:35
20-Mar-2023,Biel-Bienne CH,3,Hard,R32,248,250,1,,,Maximilian Neuchrist,Omar Jasika,6-4 6-4,1.06,7.0%,0.0%,62.0%,72.7%,55.6%,5/5,52.8%,35.7%,3.6%,32.4%,40.9%,2/4,127,5,0,71,44,27,2,1:35
13-Mar-2023,M25 Trimbach,3,Carpet,SF,250,318,0,1,5,Beibit Zhukayev,Maximilian Neuchrist,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Trimbach,3,Carpet,QF,250,432,1,1,8,Maximilian Neuchrist,Karl Friberg,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Trimbach,3,Carpet,R16,250,1246,1,1,Q,Maximilian Neuchrist,Nico Hornitschek,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
13-Mar-2023,M25 Trimbach,3,Carpet,R32,250,650,1,1,,Maximilian Neuchrist,Dominik Boehler,7-5 6-4,,,,,,,,,,,,,,,,,,,,,
27-Feb-2023,Pune CH,3,Hard,R16,255,265,0,,,Harold Mayot,Maximilian Neuchrist,6-4 0-0 RET,0.82,3.1%,0.0%,68.8%,68.2%,50.0%,2/3,45.1%,30.8%,12.8%,18.5%,58.3%,0/7,71,1,0,32,22,10,5,0:48
27-Feb-2023,Pune CH,3,Hard,R32,255,672,1,,WC,Maximilian Neuchrist,Arjun Kadhe,6-2 7-5,1.84,22.4%,4.1%,61.2%,90.0%,52.6%,0/1,58.6%,45.2%,6.5%,35.7%,65.0%,4/9,111,11,2,49,30,19,4,1:05
20-Feb-2023,Bengaluru CH,3,Hard,R32,259,342,0,,Q,Alibek Kachmazov,Maximilian Neuchrist,3-6 7-5 6-2,0.93,10.7%,8.3%,60.7%,72.5%,39.4%,6/11,48.0%,37.6%,6.5%,25.5%,52.4%,3/9,177,9,7,84,51,33,6,2:18
13-Feb-2023,Manama CH,3,Hard,R32,259,96,0,,3,Christopher Oconnell,Maximilian Neuchrist,6-4 6-4,0.89,8.3%,3.3%,73.3%,70.5%,37.5%,2/4,46.9%,34.3%,8.6%,25.0%,50.0%,0/3,130,5,2,60,44,16,6,1:37
16-Jan-2023,Tenerife 1 CH,3,Hard,Q1,255,359,0,4,,Viktor Durasovic,Maximilian Neuchrist,6-3 4-0 RET,0.61,11.8%,8.8%,52.9%,66.7%,31.3%,2/5,38.8%,30.4%,8.7%,12.5%,50.0%,0/2,80,4,3,34,18,16,4,1:00
9-Jan-2023,Oeiras 2 CH,3,Hard,QF,267,252,0,,4,Arthur Fils,Maximilian Neuchrist,6-3 6-1,0.45,4.3%,6.5%,54.3%,60.0%,23.8%,2/7,34.8%,25.6%,11.6%,20.0%,38.5%,1/2,89,2,3,46,25,21,5,1:00
9-Jan-2023,Oeiras 2 CH,3,Hard,R16,267,489,1,,WC,Maximilian Neuchrist,Goncalo Oliveira,7-6(4) 6-3,1.10,10.5%,3.9%,60.5%,76.1%,60.0%,6/7,54.1%,33.3%,1.8%,17.6%,56.5%,2/3,133,8,3,76,46,30,1,1:37
9-Jan-2023,Oeiras 2 CH,3,Hard,R32,267,276,1,,8,Maximilian Neuchrist,Steven Diez,4-6 6-3 7-5,0.98,6.1%,3.0%,59.6%,76.3%,60.0%,1/2,51.7%,29.6%,7.4%,13.0%,51.4%,2/3,180,6,3,99,59,40,6,2:24
2-Jan-2023,Oeiras 1 CH,3,Hard,QF,274,304,0,6,,Filip Cristian Jianu,Maximilian Neuchrist,6-3 7-6(4),0.86,5.7%,1.4%,57.1%,72.5%,53.3%,4/6,46.9%,30.7%,4.0%,24.1%,47.6%,1/4,145,4,1,70,40,30,3,1:46
2-Jan-2023,Oeiras 1 CH,3,Hard,R16,274,287,1,6,,Maximilian Neuchrist,Joao Domingues,6-3 7-6(7),1.44,7.8%,3.1%,57.8%,78.4%,74.1%,5/5,54.1%,33.8%,5.6%,27.1%,47.8%,2/5,135,5,2,64,37,27,4,1:30
2-Jan-2023,Oeiras 1 CH,3,Hard,R32,274,296,1,6,,Maximilian Neuchrist,Lukas Neumayer,7-5 7-6(3),1.01,15.0%,2.5%,61.3%,77.6%,51.6%,2/3,51.0%,32.9%,9.6%,30.4%,37.0%,2/3,153,12,2,80,49,31,7,1:49
28-Nov-2022,Maia CH,3,Clay,F,359,176,0,Q,,Luca Van Assche,Maximilian Neuchrist,3-6 6-4 6-0,0.73,3.4%,0.0%,78.2%,60.3%,42.1%,7/12,45.3%,31.9%,8.3%,21.6%,42.9%,2/2,159,3,0,87,68,19,6,2:12
28-Nov-2022,Maia CH,3,Clay,SF,359,93,1,Q,1,Maximilian Neuchrist,Nuno Borges,5-7 6-3 7-6(1),1.04,0.0%,2.7%,58.9%,72.7%,54.3%,6/8,50.7%,36.3%,3.5%,33.3%,40.4%,2/8,225,0,3,112,66,46,4,2:48
28-Nov-2022,Maia CH,3,Clay,QF,359,268,1,Q,,Maximilian Neuchrist,Jan Choinski,6-7(6) 6-3 6-4,1.11,7.8%,2.0%,79.4%,77.8%,57.1%,7/7,52.3%,29.5%,9.5%,26.2%,36.7%,2/7,197,8,2,102,81,21,9,2:27
28-Nov-2022,Maia CH,3,Clay,R16,359,146,1,Q,6,Maximilian Neuchrist,Timofey Skatov,7-6(3) 6-7(4) 7-6(3),0.98,4.0%,1.6%,62.1%,62.3%,55.3%,8/12,49.6%,39.7%,0.8%,38.7%,45.0%,4/8,250,5,2,124,77,47,1,3:32
28-Nov-2022,Maia CH,3,Clay,R32,359,276,1,Q,WC,Maximilian Neuchrist,Joao Domingues,6-2 7-5,1.59,1.9%,1.9%,69.2%,86.1%,43.8%,0/1,56.5%,42.9%,1.6%,37.1%,50.0%,4/11,115,1,1,52,36,16,1,1:22
28-Nov-2022,Maia CH,3,Clay,Q2,359,692,1,6,12,Maximilian Neuchrist,Andrea Picchione,6-7(6) 7-6(5) 6-1,1.05,6.7%,1.0%,68.6%,76.4%,63.6%,3/3,51.2%,29.0%,8.0%,23.4%,38.9%,2/7,205,7,1,105,72,33,8,2:57
28-Nov-2022,Maia CH,3,Clay,Q1,359,1602,1,6,WC,Maximilian Neuchrist,Tiago Silva,6-1 6-3,2.33,9.5%,2.4%,73.8%,80.6%,72.7%,0/0,64.0%,50.0%,0.0%,46.2%,55.6%,4/7,86,4,1,42,31,11,0,1:00
14-Nov-2022,Drummondville CH,3,Hard,R32,330,251,0,,,Harold Mayot,Maximilian Neuchrist,6-4 6-3,0.66,10.3%,5.1%,65.4%,72.5%,18.5%,7/10,43.6%,30.6%,4.8%,26.5%,35.7%,0/5,140,8,4,78,51,27,3,1:31
7-Nov-2022,Calgary CH,3,Hard,R32,329,222,0,Q,8,Alexis Galarneau,Maximilian Neuchrist,7-6(6) 6-1,0.66,10.8%,4.6%,58.5%,63.2%,44.4%,3/7,43.1%,29.3%,10.3%,17.2%,41.4%,1/2,123,7,3,65,38,27,6,1:31
7-Nov-2022,Calgary CH,3,Hard,Q2,329,544,1,1,9,Maximilian Neuchrist,Aidan Mayo,7-6(3) 6-2,1.54,11.7%,1.7%,61.7%,83.8%,47.8%,3/5,57.6%,46.2%,1.5%,44.4%,48.3%,4/8,125,7,1,60,37,23,1,1:32
7-Nov-2022,Calgary CH,3,Hard,Q1,329,879,1,1,,Maximilian Neuchrist,Kelsey Stevenson,7-5 6-2,1.61,12.3%,5.3%,63.2%,80.6%,52.4%,2/3,57.4%,48.1%,6.3%,41.7%,58.1%,4/7,136,7,3,57,36,21,5,1:21
17-Oct-2022,Busan CH,3,Hard,R32,319,84,0,Q,1,Soon Woo Kwon,Maximilian Neuchrist,6-4 6-2,0.65,5.6%,3.7%,50.0%,59.3%,55.6%,4/7,42.6%,27.8%,13.0%,6.7%,54.2%,0/4,108,3,2,54,27,27,7,1:16
17-Oct-2022,Busan CH,3,Hard,Q2,319,530,1,3,12,Maximilian Neuchrist,Makoto Ochi,4-6 7-6(5) 6-4,1.18,11.1%,1.0%,59.6%,76.3%,60.0%,1/3,52.2%,35.8%,1.9%,26.8%,54.3%,2/3,205,11,1,99,59,40,2,2:47
