Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
14-Jul-1997,Manchester CH,3,Grass,R32,UNR,282,0,Q,,Stefano Pescosolido,Marius Barnard,6-3 4-6 7-6,,,,,,,,,,,,,,,,,,,,,
7-Aug-1995,Segovia CH,3,Hard,R32,499,136,0,Q,,Rodolphe Gilbert,Marius Barnard,4-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
10-Jul-1995,Bristol CH,3,Grass,R16,513,407,0,Q,Q,Dennis Van Scheppingen,Marius Barnard,6-7 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
10-Jul-1995,Bristol CH,3,Grass,R32,513,226,1,Q,8,Marius Barnard,Neil Borwick,6-4 6-7 6-3,,,,,,,,,,,,,,,,,,,,,
20-Feb-1995,Cherbourg CH,3,Hard,R16,337,84,0,LL,2,Gianluca Pozzi,Marius Barnard,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
20-Feb-1995,Cherbourg CH,3,Hard,R32,337,189,1,LL,,Marius Barnard,Lars Koslowski,2-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
3-Oct-1994,Dublin CH,3,Carpet,R16,339,76,0,Q,1,Martin Damm,Marius Barnard,6-3 6-3,,,,,,,,,,,,,,,,,,,,,
3-Oct-1994,Dublin CH,3,Carpet,R32,339,179,1,Q,,Marius Barnard,Christophe Van Garsse,3-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
12-Sep-1994,Bordeaux,3,Hard,R32,349,14,0,Q,2,Wayne Ferreira,Marius Barnard,6-4 6-2,0.64,0.0%,1.9%,58.5%,58.1%,31.8%,4/9,40.6%,34.0%,1.9%,28.1%,42.9%,2/6,106,0,1,53,31,22,1,1:06
1-Aug-1994,Istanbul CH,3,Hard,R32,360,374,0,Q,WC,Omar Camporese,Marius Barnard,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
