Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
16-Sep-1960,Davis Cup AME F: USA vs VEN,3,Clay,RR,,,0,,,Barry Mackay,Marcus Gambus,6-1 6-1 6-0,,,,,,,,,,,,,,,,,,,,,
16-Sep-1960,Davis Cup AME F: USA vs VEN,3,Clay,RR,,,0,,,Tut Bartzen,Marcus Gambus,6-1 6-0 6-0,,,,,,,,,,,,,,,,,,,,,
2-Sep-1960,US Open,5,Grass,R128,,,0,,,Jerry Moss,Marcus Gambus,6-2 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
14-Aug-1960,Newport,3,Grass,R64,,,0,,,John Maloney,Marcus Gambus,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
8-Aug-1960,South Orange,3,Grass,R64,,,0,,,Chris Crawford,Marcus Gambus,6-1 6-1,,,,,,,,,,,,,,,,,,,,,
22-Jul-1960,Davis Cup SAM F: VEN vs NZL,3,,RR,,,0,,,Lew Gerrard,Marcus Gambus,4-6 1-6 6-0 6-1 6-0,,,,,,,,,,,,,,,,,,,,,
21-Mar-1960,Caracas,3,,R64,,,0,,,Miguel Olvera,Marcus Gambus,10-8 7-5,,,,,,,,,,,,,,,,,,,,,
16-May-1958,Davis Cup AME QF: VEN vs USA,3,,RR,,,0,,,Barry Mackay,Marcus Gambus,6-4 6-1 6-2,,,,,,,,,,,,,,,,,,,,,
10-Mar-1958,Caracas,3,,R16,,,0,,,Budge Patty,Marcus Gambus,6-3 6-3,,,,,,,,,,,,,,,,,,,,,
10-Mar-1958,Caracas,3,,R32,,,1,,,Marcus Gambus,Peter Theodorocopoulos,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
