Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
16-Sep-2024,M15 Tehran,3,Clay,R32,,1431,0,,,Patrik Oplustil,Dorian Tremblay,5-7 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
9-Sep-2024,M15 Tehran,3,Clay,QF,,752,0,Q,3,Denys Klok,Dorian Tremblay,4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
9-Sep-2024,M15 Tehran,3,Clay,R16,,,1,Q,Q,Dorian Tremblay,Dmitrii Shirokii,6-1 RET,,,,,,,,,,,,,,,,,,,,,
9-Sep-2024,M15 Tehran,3,Clay,R32,,1180,1,Q,8,Dorian Tremblay,Raghav Jaisinghani,5-7 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
10-Jun-2024,M25 Rabat,3,Clay,R32,,,0,Q,WC,Reda Bennani,Dorian Tremblay,6-4 6-1,,,,,,,,,,,,,,,,,,,,,
14-Mar-2022,M15 Palmanova,3,Clay,R32,,370,0,WC,1,Alvaro Lopez San Martin,Dorian Tremblay,6-1 6-2,,,,,,,,,,,,,,,,,,,,,
14-Feb-2022,M15 Punta Cana,3,Clay,R32,,,0,WC,Q,Leyton Rivera,Dorian Tremblay,6-2 6-0,,,,,,,,,,,,,,,,,,,,,
10-Feb-2020,M15 Palmanova,3,Clay,R32,,602,0,WC,,Pedro Vives Marcos,Dorian Tremblay,6-0 6-1,,,,,,,,,,,,,,,,,,,,,
