Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
5-Feb-2018,Quito,3,Clay,Q1,1592,240,0,ALT,6,Joao Souza,Jan Hernych,6-3 6-3,0.50,12.0%,8.0%,54.0%,66.7%,52.2%,0/3,41.1%,20.0%,4.4%,14.8%,27.8%,0/0,95,6,4,50,27,23,2,0:52
3-Jul-2017,Czech Republic F4,3,Clay,R16,935,1201,0,,Q,Ondrej Krstev,Jan Hernych,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
3-Jul-2017,Czech Republic F4,3,Clay,R32,935,654,1,,8,Jan Hernych,Thomas Statzberger,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
5-Dec-2016,Czech Republic F12,3,Carpet,QF,424,535,0,4,8,Niels Lootsma,Jan Hernych,2-6 6-3 7-5,,,,,,,,,,,,,,,,,,,,,
5-Dec-2016,Czech Republic F12,3,Carpet,R16,424,656,1,4,,Jan Hernych,Filip Veger,7-5 3-0 RET,,,,,,,,,,,,,,,,,,,,,
5-Dec-2016,Czech Republic F12,3,Carpet,R32,424,1767,1,4,WC,Jan Hernych,Tadeas Paroulek,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
10-Oct-2016,Czech Republic F7,3,Carpet,QF,409,654,0,3,8,David Pichler,Jan Hernych,6-3 1-6 7-6(2),,,,,,,,,,,,,,,,,,,,,
10-Oct-2016,Czech Republic F7,3,Carpet,R16,409,868,1,3,,Jan Hernych,Matej Vocel,3-0 RET,,,,,,,,,,,,,,,,,,,,,
10-Oct-2016,Czech Republic F7,3,Carpet,R32,409,1970,1,3,WC,Jan Hernych,Pavel Motl,7-6(5) 6-3,,,,,,,,,,,,,,,,,,,,,
25-Jul-2016,Prague CH,3,Clay,R16,434,162,0,,7,Henri Laaksonen,Jan Hernych,6-4 6-2,0.51,1.6%,1.6%,56.3%,55.6%,50.0%,5/8,40.4%,24.0%,4.0%,17.6%,37.5%,0/1,114,1,1,64,36,28,2,1:09
25-Jul-2016,Prague CH,3,Clay,R32,434,298,1,,,Jan Hernych,Norbert Gombos,6-4 6-3,1.36,8.6%,1.7%,53.4%,71.0%,59.3%,3/5,55.8%,46.8%,9.7%,35.5%,58.1%,4/13,120,5,1,58,31,27,6,1:10
11-Jul-2016,Newport,3,Grass,Q1,308,546,0,8,WC,Brian Baker,Jan Hernych,6-3 0-0 RET,0.49,3.7%,0.0%,81.5%,68.2%,20.0%,3/4,40.4%,20.0%,28.0%,23.5%,12.5%,0/0,52,1,0,27,22,5,7,0:25
27-Jun-2016,Czech Republic F4,3,Clay,R16,310,249,0,,2,Frederico Ferreira Silva,Jan Hernych,7-5 4-6 7-6(1),,,,,,,,,,,,,,,,,,,,,
27-Jun-2016,Czech Republic F4,3,Clay,R32,310,,1,,Q,Jan Hernych,Michal Bisko,6-4 6-2,,,,,,,,,,,,,,,,,,,,,
20-Jun-2016,Nottingham,3,Grass,R64,324,71,0,Q,,Dudi Sela,Jan Hernych,4-6 6-3 6-2,0.79,6.7%,2.2%,62.9%,67.9%,36.4%,5/9,45.9%,34.6%,6.2%,29.1%,46.2%,2/5,170,6,2,89,56,33,5,1:38
20-Jun-2016,Nottingham,3,Grass,Q2,324,293,1,,8,Jan Hernych,Michal Konecny,6-2 7-6(2),1.25,6.8%,8.1%,60.8%,80.0%,41.4%,4/5,53.9%,43.8%,2.5%,35.8%,59.3%,3/13,154,5,6,74,45,29,2,1:29
20-Jun-2016,Nottingham,3,Grass,Q1,324,231,1,,4,Jan Hernych,Ramkumar Ramanathan,6-3 6-1,2.63,0.0%,0.0%,64.1%,76.0%,92.9%,0/0,61.7%,47.3%,1.8%,48.8%,41.7%,4/10,94,0,0,39,25,14,1,0:47
