Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
3-Jun-2024,M25 Sarajevo,3,Clay,R32,1802,,0,Q,Q,Maximilian Homberg,Noah Thurner,6-1 7-5,,,,,,,,,,,,,,,,,,,,,
18-Mar-2024,M15 Opatija,3,Clay,R16,,586,0,Q,6,Federico Arnaboldi,Noah Thurner,6-1 6-0,,,,,,,,,,,,,,,,,,,,,
18-Mar-2024,M15 Opatija,3,Clay,R32,,,1,Q,WC,Noah Thurner,Ante Petar Ercegovic,6-0 6-2,,,,,,,,,,,,,,,,,,,,,
28-Aug-2023,M25 Oldenzaal,3,Clay,R32,,833,0,Q,,Justin Roberts,Noah Thurner,6-1 7-6(6),,,,,,,,,,,,,,,,,,,,,
8-Aug-2022,M25 Ystad,3,Clay,R32,,1384,0,LL,Q,Nino Ehrenschneider,Noah Thurner,6-3 7-5,,,,,,,,,,,,,,,,,,,,,
18-Apr-2022,M25 Santa Margherita di Pula,3,Clay,R32,1852,1151,0,LL,WC,Fausto Tabacco,Noah Thurner,6-1 6-3,,,,,,,,,,,,,,,,,,,,,
9-Mar-2020,M15 Sharm El Sheikh,3,Hard,R32,1481,1009,0,,WC,Issei Okamura,Noah Thurner,6-1 6-4,,,,,,,,,,,,,,,,,,,,,
14-Oct-2019,M15 Sharm El Sheikh,3,Hard,R16,1790,738,0,Q,,Riccardo Maiga,Noah Thurner,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
14-Oct-2019,M15 Sharm El Sheikh,3,Hard,R32,1790,685,1,Q,,Noah Thurner,Dennis Uspensky,6-7(5) 6-4 7-6(5),,,,,,,,,,,,,,,,,,,,,
19-Aug-2019,M15 Ueberlingen,3,Clay,R32,1701,1358,0,Q,,Philipp Schroll,Noah Thurner,6-2 7-5,,,,,,,,,,,,,,,,,,,,,
6-May-2019,M15 Piestany,3,Clay,R16,,547,0,Q,2,Artem Dubrivnyy,Noah Thurner,3-6 6-0 6-0,,,,,,,,,,,,,,,,,,,,,
6-May-2019,M15 Piestany,3,Clay,R32,,,1,Q,,Noah Thurner,Peter Vajda,6-0 3-6 7-6(5),,,,,,,,,,,,,,,,,,,,,
29-Apr-2019,M15 Cairo,3,Clay,R32,,,0,,5,Adam Moundir,Noah Thurner,6-2 6-1,,,,,,,,,,,,,,,,,,,,,
