Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
5-Sep-2016,France F17,3,Hard,R32,1985,413,0,Q,6,Hugo Nys,Enric Guaita Pais,7-6(2) 6-3,,,,,,,,,,,,,,,,,,,,,
1-Aug-2016,Spain F24,3,Hard,R32,1933,703,0,Q,,Javier Pulgar Garcia,Enric Guaita Pais,6-3 6-1,,,,,,,,,,,,,,,,,,,,,
2-May-2016,Spain F12,3,Clay,R16,UNR,UNR,0,WC,Q,David Jorda Sanchis,Enric Guaita Pais,6-4 7-6(0),,,,,,,,,,,,,,,,,,,,,
2-May-2016,Spain F12,3,Clay,R32,UNR,468,1,WC,5,Enric Guaita Pais,Marcos Giraldi Requena,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
5-Oct-2015,Spain F32,3,Clay,R32,UNR,774,0,WC,,Eduard Esteve Lobato,Enric Guaita Pais,1-6 6-2 6-1,,,,,,,,,,,,,,,,,,,,,
24-Aug-2015,Switzerland F4,3,Clay,R32,UNR,855,0,Q,,Teri Groll,Enric Guaita Pais,7-5 7-6(5),,,,,,,,,,,,,,,,,,,,,
22-Apr-2013,Spain F10,3,Hard,R32,UNR,UNR,0,WC,Q,Kevin Boumlil,Enric Guaita Pais,7-5 6-2,,,,,,,,,,,,,,,,,,,,,
16-Apr-2012,Spain F8,3,Hard,R32,UNR,421,0,WC,2,Mohamed Safwat,Enric Guaita Pais,6-1 6-4,,,,,,,,,,,,,,,,,,,,,
27-Jun-2011,Romania F4,3,Clay,R32,1581,241,0,WC,1,Adam Kellner,Enric Guaita Pais,6-2 6-1,,,,,,,,,,,,,,,,,,,,,
16-Aug-2010,Serbia F6,3,Clay,R16,UNR,718,0,Q,7,Arsenije Zlatanovic,Enric Guaita Pais,6-1 6-1,,,,,,,,,,,,,,,,,,,,,
16-Aug-2010,Serbia F6,3,Clay,R32,UNR,1245,1,Q,,Enric Guaita Pais,Ivan Djurdjevic,7-6(4) 7-5,,,,,,,,,,,,,,,,,,,,,
28-Jun-2010,Romania F5,3,Clay,R32,UNR,UNR,0,WC,,Roman Tudoreanu,Enric Guaita Pais,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
17-May-2010,Spain F17,3,Clay,R32,UNR,UNR,0,WC,Q,Jean Marc Werner,Enric Guaita Pais,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
10-May-2010,Spain F16,3,Clay,R32,UNR,596,0,WC,,Steven Diez,Enric Guaita Pais,6-0 6-3,,,,,,,,,,,,,,,,,,,,,
