Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
30-Oct-2017,Canberra CH,3,Hard,Q1,760,1740,0,7,,Alexander Babanine,Greg Jones,3-6 7-5 6-3,0.72,10.9%,8.7%,47.8%,86.4%,41.7%,2/5,46.7%,26.7%,8.0%,22.7%,32.3%,2/2,167,10,8,92,44,48,6,2:04
16-Oct-2017,Las Vegas CH,3,Hard,Q1,762,555,0,,7,Frederik Nielsen,Greg Jones,7-5 4-6 7-6(6),0.89,5.1%,2.5%,72.0%,64.7%,48.5%,11/15,48.9%,35.6%,4.0%,26.8%,46.7%,4/8,219,6,3,118,85,33,4,2:34
9-Oct-2017,Fairfield CH,3,Hard,Q2,764,408,0,,,Alexander Ward,Greg Jones,6-3 6-4,0.68,1.6%,4.9%,52.5%,50.0%,34.5%,6/12,40.8%,39.0%,6.8%,26.9%,48.5%,3/6,120,1,3,61,32,29,4,1:23
9-Oct-2017,Fairfield CH,3,Hard,Q1,764,795,1,,,Greg Jones,Lucas Gomez,7-6(2) 2-6 6-4,0.99,21.6%,10.3%,54.6%,81.1%,40.9%,3/7,50.3%,36.7%,3.3%,31.1%,48.3%,3/7,187,21,10,97,53,44,3,2:16
2-Oct-2017,Stockton CH,3,Hard,Q1,760,460,0,,6,Alejandro Gonzalez,Greg Jones,6-2 6-0,0.52,6.5%,7.8%,55.8%,58.1%,29.4%,17/22,39.5%,28.6%,4.8%,15.4%,50.0%,0/1,119,5,6,77,43,34,2,1:28
25-Sep-2017,Tiburon CH,3,Hard,Q2,763,185,0,,1,Tim Smyczek,Greg Jones,6-4 6-1,0.58,11.8%,7.8%,64.7%,57.6%,38.9%,2/6,40.2%,28.3%,6.5%,37.9%,11.8%,0/0,97,6,4,51,33,18,3,1:01
25-Sep-2017,Tiburon CH,3,Hard,Q1,763,897,1,,,Greg Jones,Nick Chappell,7-5 7-6(1),1.27,5.5%,11.0%,68.5%,84.0%,43.5%,5/6,52.9%,36.6%,3.7%,21.7%,55.6%,2/6,155,4,8,73,50,23,3,1:42
18-Sep-2017,USA F31,3,Hard,R32,769,1031,0,,Q,Conor Berg,Greg Jones,6-7(1) 7-6(8) 6-3,,,,,,,,,,,,,,,,,,,,,
11-Sep-2017,USA F30,3,Hard,R32,775,938,0,8,,John Lamble,Greg Jones,6-3 4-6 7-5,,,,,,,,,,,,,,,,,,,,,
20-Mar-2017,Australia F3,3,Clay,R16,604,217,0,,1,Jordi Samper Montana,Greg Jones,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
20-Mar-2017,Australia F3,3,Clay,R32,604,,1,,Q,Greg Jones,Michael Commings,6-3 6-1,,,,,,,,,,,,,,,,,,,,,
13-Mar-2017,Australia F2,3,Clay,QF,538,252,0,,3,Omar Jasika,Greg Jones,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
13-Mar-2017,Australia F2,3,Clay,R16,538,369,1,,6,Greg Jones,Dayne Kelly,6-3 2-6 6-2,,,,,,,,,,,,,,,,,,,,,
13-Mar-2017,Australia F2,3,Clay,R32,538,679,1,,,Greg Jones,Thomas Fancutt,4-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
6-Feb-2017,Launceston CH,3,Hard,Q2,528,1771,0,3,,Matthew Dellavedova,Greg Jones,6-4 3-4 RET,0.71,3.3%,6.7%,50.0%,70.0%,43.3%,0/2,46.1%,31.0%,7.1%,17.2%,61.5%,1/2,102,2,4,60,30,30,3,1:12
