Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
20-Jul-1975,Istanbul,3,,R16,,,0,,,Colin Dowdeswell,Jim Moore,6-1 3-6 6-2,,,,,,,,,,,,,,,,,,,,,
20-Jul-1975,Istanbul,3,,R32,,,1,,,Jim Moore,Selim Var,6-4 6-1,,,,,,,,,,,,,,,,,,,,,
7-Jun-1971,Beckenham,3,Grass,R64,,,0,,,Tom Gorman,Jim Moore,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
13-Jul-1970,Hoylake,3,Grass,R16,,,0,,,Robert Maud,Jim Moore,1-6 6-1 6-1,,,,,,,,,,,,,,,,,,,,,
13-Jul-1970,Hoylake,3,Grass,R32,,,1,,,Jim Moore,David Lloyd,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
13-Jul-1970,Hoylake,3,Grass,R64,,,1,,,Jim Moore,K C Cook,6-1 6-2,,,,,,,,,,,,,,,,,,,,,
17-Jun-1968,London,3,Grass,R16,,,0,,,Alejandro Olmedo,Jim Moore,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
17-Jun-1968,London,3,Grass,R32,,,1,,,Jim Moore,Richard Russell,8-6 6-1,,,,,,,,,,,,,,,,,,,,,
17-Jun-1968,London,3,Grass,R64,,,1,,,Jim Moore,Bob Hewitt,W/O,,,,,,,,,,,,,,,,,,,,,
27-May-1968,Roland Garros,5,Clay,R128,,,0,,,Abe Segal,Jim Moore,7-5 3-6 6-1 1-6 6-3,,,,,,,,,,,,,,,,,,,,,
6-May-1968,Rome,3,Clay,R128,,,0,,4,Tom Okker,Jim Moore,6-1 6-0 6-2,,,,,,,,,,,,,,,,,,,,,
22-Apr-1968,Bournemouth,3,Clay,R32,,,0,,5,Roy Emerson,Jim Moore,6-1 8-6 6-4,,,,,,,,,,,,,,,,,,,,,
