Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
10-Jul-2023,San Benedetto Del Tronto CH,3,Clay,Q1,,280,0,Alt,1,Daniel Rincon,Hans Hach Verdugo,6-2 6-2,0.35,0.0%,5.8%,71.0%,53.1%,40.0%,9/13,38.0%,17.9%,7.7%,4.3%,37.5%,0/0,108,0,4,69,49,20,3,
16-Sep-2019,Columbus CH,3,Hard,Q1,,740,0,,1,Ezekiel Clark,Hans Hach Verdugo,6-2 6-7(6) 6-4,0.83,4.3%,2.6%,61.5%,65.3%,37.8%,9/16,47.5%,37.6%,2.4%,40.0%,33.3%,4/6,202,5,3,117,72,45,2,2:36
8-Jul-2019,Winnipeg CH,3,Hard,R64,,,0,Q,WC,Nicaise Muamba,Hans Hach Verdugo,6-4 7-5,0.71,3.5%,2.3%,65.1%,64.3%,46.7%,10/13,45.8%,29.9%,4.5%,16.7%,45.2%,1/5,153,3,2,86,56,30,3,1:49
8-Jul-2019,Winnipeg CH,3,Hard,Q1,,,1,Alt,,Hans Hach Verdugo,Hunter Reese,7-6(6) 6-1,1.91,3.6%,1.8%,67.9%,81.6%,77.8%,0/0,57.5%,37.5%,4.7%,35.3%,40.0%,2/4,120,2,1,56,38,18,3,1:30
18-Jun-2018,Blois CH,3,Clay,Q1,,372,0,,3,Harri Heliovaara,Hans Hach Verdugo,6-1 6-4,0.46,5.1%,5.1%,67.8%,62.5%,36.8%,4/7,39.6%,21.3%,4.3%,13.3%,35.3%,0/0,106,3,3,59,40,19,2,0:57
30-Apr-2018,Puerto Vallarta CH,3,Hard,Q2,,638,0,,6,Felipe Mantilla,Hans Hach Verdugo,2-6 6-1 7-5,0.89,5.7%,6.8%,61.4%,64.8%,41.2%,5/9,46.7%,39.4%,4.6%,34.2%,51.5%,3/7,197,5,6,88,54,34,5,2:13
30-Apr-2018,Puerto Vallarta CH,3,Hard,Q1,,,1,,,Hans Hach Verdugo,Roberto Maytin,6-4 6-1,2.35,20.0%,2.5%,67.5%,81.5%,76.9%,0/0,59.4%,47.0%,4.5%,43.2%,51.7%,4/11,106,8,1,40,27,13,3,1:01
23-Apr-2018,Leon CH,3,Hard,Q1,,358,0,WC,5,Gonzalo Escobar,Hans Hach Verdugo,7-6(6) 4-6 6-1,0.81,11.0%,6.4%,62.4%,66.2%,43.9%,10/13,46.6%,34.0%,2.1%,33.8%,34.6%,2/7,206,12,7,109,68,41,2,2:07
2-Apr-2018,Panama City CH,3,Clay,Q2,,768,0,WC,,Pavel Krainik,Hans Hach Verdugo,4-6 6-2 6-3,0.95,6.0%,2.4%,64.3%,66.7%,56.7%,3/6,47.8%,35.0%,7.0%,18.5%,54.3%,1/8,184,5,2,84,54,30,7,1:49
12-Mar-2018,Irving CH,3,Hard,Q1,,,0,7,WC,Petros Chrysochos,Hans Hach Verdugo,6-7(3) 6-2 7-5,0.87,4.7%,3.7%,66.4%,66.2%,47.2%,13/18,47.4%,34.9%,9.4%,28.8%,45.0%,2/11,213,5,4,107,71,36,10,2:06
29-Jan-2018,Dallas CH,3,Hard,Q1,,,0,,WC,Karl Poling,Hans Hach Verdugo,6-7(4) 6-4 6-4,0.95,9.9%,6.9%,62.4%,76.2%,47.4%,3/7,49.7%,33.0%,1.1%,27.1%,50.0%,2/2,195,10,7,101,63,38,1,2:01
16-Oct-2017,Las Vegas CH,3,Hard,Q2,,450,0,,3,Takanyi Garanganga,Hans Hach Verdugo,4-6 6-3 6-1,0.67,9.0%,2.2%,67.4%,60.0%,41.4%,6/11,43.9%,30.9%,8.8%,22.9%,50.0%,2/5,157,8,2,89,60,29,6,1:46
16-Oct-2017,Las Vegas CH,3,Hard,Q1,,1663,1,,,Hans Hach Verdugo,Boris Kozlov,6-2 6-3,1.37,5.8%,1.9%,69.2%,77.8%,50.0%,1/1,55.9%,42.0%,0.0%,36.8%,58.3%,4/7,102,3,1,52,36,16,0,1:02
18-Sep-2017,Columbus CH,3,Hard,Q3,1963,435,0,,1,Jared Hiltzik,Hans Hach Verdugo,4-6 6-1 7-6(0),0.89,8.5%,3.7%,63.4%,76.9%,46.7%,0/2,46.2%,30.4%,6.9%,24.2%,41.7%,1/7,184,7,3,82,52,30,7,1:54
