Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
23-Oct-2023,M15 Norman OK,3,Hard,R32,1310,,0,,,Alexander Razeghi,Asahi Harazaki,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
29-May-2023,M15 Karuizawa,3,Clay,R32,1175,705,0,,3,Keisuke Saitoh,Asahi Harazaki,7-6(4) 6-1,,,,,,,,,,,,,,,,,,,,,
21-Nov-2022,Yokkaichi CH,3,Hard,Q2,1299,550,0,WC,7,Yuki Mochizuki,Asahi Harazaki,6-3 6-4,0.61,0.0%,8.3%,61.7%,67.6%,47.8%,4/6,42.1%,24.6%,1.6%,17.1%,40.0%,0/1,121,0,5,60,37,23,1,1:21
21-Nov-2022,Yokkaichi CH,3,Hard,Q1,1299,552,1,WC,6,Asahi Harazaki,Tsung Hao Huang,6-3 4-6 6-4,1.05,1.9%,4.9%,68.9%,56.3%,59.4%,10/14,51.9%,45.0%,1.3%,39.6%,53.1%,6/13,183,2,5,103,71,32,1,2:07
14-Nov-2022,Kobe CH,3,Hard,Q1,1287,448,0,WC,9,Naoki Nakagawa,Asahi Harazaki,6-3 6-2,0.63,2.0%,3.9%,64.7%,69.7%,16.7%,2/6,40.4%,31.0%,6.9%,16.1%,48.1%,1/3,109,1,2,51,33,18,4,1:06
31-Oct-2022,Yokohama CH,3,Hard,Q2,1491,567,0,WC,6,Yuki Mochizuki,Asahi Harazaki,6-3 6-4,0.72,0.0%,3.3%,51.7%,58.1%,44.8%,3/7,43.3%,35.0%,6.7%,28.3%,57.1%,2/5,120,0,2,60,31,29,4,1:20
31-Oct-2022,Yokohama CH,3,Hard,Q1,1491,626,1,WC,7,Asahi Harazaki,Savriyan Danilov,6-1 7-5,1.55,1.6%,9.4%,59.4%,78.9%,53.8%,6/7,58.5%,48.5%,6.1%,37.8%,71.4%,4/7,130,1,6,64,38,26,4,1:20
26-Sep-2022,M25 Kashiwa,3,Hard,R16,1616,600,0,Q,5,Ryota Tanuma,Asahi Harazaki,7-5 6-4,,,,,,,,,,,,,,,,,,,,,
26-Sep-2022,M25 Kashiwa,3,Hard,R32,1616,812,1,Q,,Asahi Harazaki,Kazuma Kawachi,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
5-Sep-2022,M25 Sapporo,3,Hard,R16,,626,0,WC,6,Tatsuma Ito,Asahi Harazaki,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
5-Sep-2022,M25 Sapporo,3,Hard,R32,,1030,1,WC,,Asahi Harazaki,Kento Takeuchi,6-3 2-6 6-2,,,,,,,,,,,,,,,,,,,,,
