Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
12-Nov-2012,Champaign CH,3,Hard,R32,772,220,0,Q,,Izak Van Der Merwe,Andrei Daescu,6-2 6-2,0.36,0.0%,3.7%,63.0%,52.9%,50.0%,2/6,37.2%,17.5%,2.5%,8.3%,31.3%,0/1,94,0,2,54,34,20,1,0:59
23-Jul-2012,Oberstaufen CH,3,Clay,R32,728,191,0,Q,,Jan Mertl,Andrei Daescu,6-0 1-0 RET,0.42,5.9%,0.0%,52.9%,22.2%,37.5%,1/4,29.5%,29.6%,0.0%,17.6%,50.0%,0/2,44,1,0,17,9,8,0,0:37
9-Jul-2012,Timisoara CH,3,Clay,R32,725,347,0,WC,,Andre Ghem,Andrei Daescu,6-4 3-6 6-3,1.05,6.3%,8.9%,59.5%,74.5%,56.3%,2/5,50.0%,34.5%,3.4%,27.7%,42.5%,2/4,166,5,7,79,47,32,3,2:16
6-Apr-2012,Davis Cup G1 R2: NED vs ROU,3,Hard,RR,680,53,0,,,Robin Haase,Andrei Daescu,6-3 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
12-Sep-2011,Tulsa CH,3,Hard,R32,686,499,0,Q,,Catalin Ionut Gard,Andrei Daescu,1-6 6-2 6-4,0.97,1.3%,5.3%,58.7%,54.5%,61.3%,4/8,48.8%,41.2%,3.5%,30.9%,60.0%,4/8,160,1,4,75,44,31,3,2:07
28-Feb-2011,Dallas CH,3,Hard,R32,802,135,0,Q,8,Marinko Matosevic,Andrei Daescu,6-3 7-6(3),0.96,1.6%,1.6%,58.1%,61.1%,57.7%,6/9,47.3%,38.6%,11.4%,25.0%,58.3%,2/10,150,1,1,62,36,26,10,1:26
13-Sep-2010,Tulsa CH,3,Hard,R32,1171,253,0,Q,8,Michael Yani,Andrei Daescu,6-4 6-0,0.48,2.2%,11.1%,48.9%,54.5%,30.4%,4/9,35.2%,27.9%,23.3%,20.0%,34.8%,1/1,88,1,5,45,22,23,10,0:58
14-Sep-2009,Tulsa CH,3,Hard,R32,UNR,97,0,Q,1,Wayne Odesnik,Andrei Daescu,6-2 6-2,0.55,0.0%,4.7%,53.5%,47.8%,35.0%,0/5,36.7%,31.9%,8.5%,29.4%,38.5%,1/4,90,0,2,43,23,20,4,0:54
