Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
14-Oct-2002,France F20,3,Hard,R32,652,371,0,WC,7,Stefan Wauters,Stephane Huet,7-6(3) 6-3,,,,,,,,,,,,,,,,,,,,,
23-Sep-2002,France F17,3,Hard,R32,636,298,0,Q,7,Thomas Dupre,Stephane Huet,6-1 6-4,,,,,,,,,,,,,,,,,,,,,
8-Jul-2002,Bristol CH,3,Grass,R32,532,291,0,,5,David Prinosil,Stephane Huet,6-0 5-1 RET,,,,,,,,,,,,,,,,,,,,,
25-Mar-2002,France F8,3,Carpet,R32,,,0,7,,Fernando Verdasco,Stephane Huet,3-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
11-Mar-2002,France F6,3,Hard,R16,290,193,0,,2,Gilles Elseneer,Stephane Huet,4-6 7-6(4) 7-5,,,,,,,,,,,,,,,,,,,,,
11-Mar-2002,France F6,3,Hard,R32,290,304,1,,,Stephane Huet,Emanuel Couto,6-3 6-1,,,,,,,,,,,,,,,,,,,,,
25-Feb-2002,Cherbourg CH,3,Hard,R32,297,264,0,WC,,Jean Rene Lisnard,Stephane Huet,6-4 0-6 6-3,,,,,,,,,,,,,,,,,,,,,
18-Feb-2002,Andrezieux CH,3,Hard,R32,300,157,0,Q,7,Dick Norman,Stephane Huet,4-6 6-2 6-2,,,,,,,,,,,,,,,,,,,,,
4-Feb-2002,Belgrade CH,3,Carpet,R32,289,232,0,,7,Nenad Zimonjic,Stephane Huet,6-4 7-6(4),,,,,,,,,,,,,,,,,,,,,
14-Jan-2002,France F2,3,Clay,R32,280,515,0,6,Q,Dominique Coene,Stephane Huet,7-6(5) 6-4,,,,,,,,,,,,,,,,,,,,,
7-Jan-2002,France F1,3,Clay,R32,282,415,0,3,,Stefan Wauters,Stephane Huet,6-1 4-6 6-2,,,,,,,,,,,,,,,,,,,,,
22-Oct-2001,Basel,3,Carpet,R32,269,16,0,Q,6,Andy Roddick,Stephane Huet,6-2 3-6 7-6(5),0.88,6.5%,2.2%,52.2%,79.2%,52.3%,3/5,48.3%,29.5%,15.9%,13.6%,45.5%,1/2,180,6,2,92,48,44,14,1:41
1-Oct-2001,Grenoble CH,3,Hard,R32,255,599,0,,WC,Gilles Muller,Stephane Huet,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
24-Sep-2001,Maia CH,3,Clay,R32,210,37,0,,1,Alberto Martin,Stephane Huet,6-1 6-1,,,,,,,,,,,,,,,,,,,,,
17-Sep-2001,Seville CH,3,Clay,R16,209,282,0,6,,Daniel Elsner,Stephane Huet,7-6(2) 2-1 RET,,,,,,,,,,,,,,,,,,,,,
17-Sep-2001,Seville CH,3,Clay,R32,209,474,1,6,WC,Stephane Huet,Javier Garcia Sintes,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
10-Sep-2001,Budapest2 CH,3,Clay,R16,198,139,0,,2,Jarkko Nieminen,Stephane Huet,6-3 7-6(2),,,,,,,,,,,,,,,,,,,,,
10-Sep-2001,Budapest2 CH,3,Clay,R32,198,421,1,,,Stephane Huet,Pedro Canovas,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
9-Jul-2001,Mantova CH,3,Clay,R32,187,529,0,2,WC,Uros Vico,Stephane Huet,5-7 6-3 6-0,,,,,,,,,,,,,,,,,,,,,
2-Jul-2001,Montauban CH,3,Clay,R32,179,361,0,3,Q,Arnaud Fontaine,Stephane Huet,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
25-Jun-2001,Wimbledon,5,Grass,R64,179,13,0,Q,10,Thomas Enqvist,Stephane Huet,6-2 7-6(1) 6-1,0.59,8.0%,3.4%,47.7%,66.7%,37.0%,5/11,40.9%,28.9%,19.7%,24.4%,34.3%,1/3,164,7,3,88,42,46,15,1:31
25-Jun-2001,Wimbledon,5,Grass,R128,179,91,1,Q,,Stephane Huet,Markus Hipfl,3-6 3-6 6-4 6-4 6-3,0.97,8.9%,5.1%,55.4%,75.9%,50.0%,8/11,50.0%,34.7%,11.6%,25.3%,46.9%,4/9,304,14,8,157,87,70,17,3:11
4-Jun-2001,Prostejov CH,3,Clay,R32,179,177,0,,,Vincent Spadea,Stephane Huet,6-3 4-6 6-1,,,,,,,,,,,,,,,,,,,,,
14-May-2001,Zagreb CH,3,Clay,R32,174,268,0,,WC,Ivan Vajda,Stephane Huet,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
7-May-2001,Jerusalem CH,3,Hard,R16,172,591,0,3,WC,Amir Hadad,Stephane Huet,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
7-May-2001,Jerusalem CH,3,Hard,R32,172,304,1,3,,Stephane Huet,Alexander Waske,6-4 4-6 6-2,,,,,,,,,,,,,,,,,,,,,
19-Feb-2001,Memphis,3,Hard,R64,146,96,0,,,Chris Woodruff,Stephane Huet,6-1 7-6(1),0.71,1.8%,1.8%,59.6%,64.7%,39.1%,5/8,42.4%,32.4%,7.4%,22.9%,55.0%,1/4,125,1,1,57,34,23,5,1:22
12-Feb-2001,Marseille,3,Hard,R32,141,78,0,,,Michel Kratochvil,Stephane Huet,6-4 6-1,0.67,15.7%,9.8%,41.2%,71.4%,36.7%,5/9,41.1%,32.8%,6.6%,23.5%,44.4%,1/4,112,8,5,51,21,30,4,1:04
22-Jan-2001,Heilbronn CH,3,Carpet,R32,119,75,0,,2,Karol Kucera,Stephane Huet,6-1 6-1,,,,,,,,,,,,,,,,,,,,,
15-Jan-2001,Australian Open,5,Hard,R128,119,4,0,,5,Magnus Norman,Stephane Huet,1-6 7-5 6-1 7-6(5),0.91,7.9%,6.3%,48.0%,60.7%,53.0%,9/15,48.2%,39.3%,7.4%,25.3%,61.7%,5/10,249,10,8,127,61,66,9,2:43
20-Nov-2000,Brest CH,3,Hard,R16,118,169,0,3,,Jan Kroslak,Stephane Huet,6-0 6-7(6) 6-4,,,,,,,,,,,,,,,,,,,,,
20-Nov-2000,Brest CH,3,Hard,R32,118,325,1,3,,Stephane Huet,Ota Fukarek,7-6(3) 6-1,,,,,,,,,,,,,,,,,,,,,
13-Nov-2000,Paris Masters,3,Carpet,R32,118,34,0,LL,,Jan Michael Gambill,Stephane Huet,6-3 7-5,0.66,5.6%,8.5%,47.9%,58.8%,40.5%,7/12,42.2%,33.3%,15.8%,14.8%,50.0%,3/4,128,4,6,71,34,37,9,1:19
30-Oct-2000,Charleroi CH,3,Carpet,R16,120,199,0,7,LL,Lars Burgsmuller,Stephane Huet,3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
30-Oct-2000,Charleroi CH,3,Carpet,R32,120,151,1,7,,Stephane Huet,Jan Kroslak,6-2 3-6 6-4,,,,,,,,,,,,,,,,,,,,,
23-Oct-2000,Basel,3,Carpet,R32,119,27,0,LL,,Andrei Pavel,Stephane Huet,7-5 6-4,0.57,8.0%,2.7%,46.7%,85.7%,47.5%,6/8,45.8%,19.6%,12.5%,10.3%,29.6%,0/0,131,6,2,75,35,40,7,1:20
16-Oct-2000,Toulouse,3,Hard,R32,107,88,0,Q,LL,Alexander Popp,Stephane Huet,4-6 6-1 6-4,0.85,2.4%,2.4%,68.2%,67.2%,40.7%,5/9,46.6%,34.8%,9.0%,25.8%,60.9%,2/6,174,2,2,85,58,27,8,1:36
25-Sep-2000,Palermo,3,Clay,QF,,,0,,,Sergi Bruguera,Stephane Huet,4-6 6-3 7-6(3),0.95,3.5%,3.5%,53.5%,68.9%,35.8%,9/14,48.7%,44.4%,1.6%,35.9%,53.3%,5/13,238,4,4,114,61,53,2,2:42
25-Sep-2000,Palermo,3,Clay,R16,,,1,,WC,Stephane Huet,Stefano Tarallo,7-5 6-2,1.38,1.4%,6.9%,63.9%,76.1%,46.2%,5/6,56.4%,48.1%,6.5%,40.4%,64.0%,4/10,149,1,5,72,46,26,5,1:38
25-Sep-2000,Palermo,3,Clay,R32,,,1,,2,Stephane Huet,Fernando Vicente,6-3 6-1,1.36,13.0%,3.7%,57.4%,74.2%,56.5%,2/2,57.3%,45.2%,7.1%,41.2%,48.0%,4/8,96,7,2,54,31,23,3,0:56
11-Sep-2000,Tashkent,3,Hard,R16,99,203,0,,Q,Jamie Delgado,Stephane Huet,6-1 2-0 RET,0.42,9.7%,3.2%,38.7%,41.7%,36.8%,5/8,32.3%,25.8%,6.5%,0.0%,42.1%,0/1,62,3,1,31,12,19,2,0:43
11-Sep-2000,Tashkent,3,Hard,R32,99,47,1,,7,Stephane Huet,Carlos Moya,7-6(8) 7-5,1.14,7.4%,4.2%,38.9%,81.1%,58.6%,7/8,52.4%,37.2%,3.2%,26.1%,47.9%,2/5,189,7,4,95,37,58,3,1:45
28-Aug-2000,US Open,5,Hard,R128,98,101,0,,,Julien Boutter,Stephane Huet,7-6(3) 6-3 6-0,0.64,4.5%,2.7%,50.0%,60.0%,40.0%,10/17,42.3%,32.1%,21.4%,12.8%,48.9%,2/6,194,5,3,110,55,55,18,2:06
14-Aug-2000,Washington,3,Hard,R64,101,90,0,,,Ivan Ljubicic,Stephane Huet,6-2 6-3,0.69,1.9%,3.7%,40.7%,68.2%,43.8%,4/7,41.9%,31.7%,4.8%,20.0%,52.2%,0/6,117,1,2,54,22,32,3,1:10
24-Jul-2000,San Marino,3,Clay,R32,101,88,0,,,Christophe Rochus,Stephane Huet,6-3 6-0,0.68,5.6%,5.6%,44.4%,70.8%,26.7%,7/12,41.3%,36.4%,1.8%,33.3%,42.1%,1/5,109,3,3,54,24,30,1,0:58
17-Jul-2000,Amsterdam,3,Clay,R32,99,116,0,,,Federico Browne,Stephane Huet,6-4 6-4,0.85,4.7%,4.7%,50.0%,71.9%,50.0%,5/8,47.2%,33.3%,6.3%,28.9%,40.0%,1/4,127,3,3,64,32,32,4,1:11
10-Jul-2000,Ostend CH,3,Clay,R32,96,217,0,1,,Hector Moretti,Stephane Huet,7-5 6-3,,,,,,,,,,,,,,,,,,,,,
3-Jul-2000,Venice CH,3,Clay,QF,108,95,0,,7,Agustin Calleri,Stephane Huet,6-3 6-1,,,,,,,,,,,,,,,,,,,,,
3-Jul-2000,Venice CH,3,Clay,R16,108,117,1,,,Stephane Huet,Alex Lopez Moron,7-5 4-6 7-5,,,,,,,,,,,,,,,,,,,,,
3-Jul-2000,Venice CH,3,Clay,R32,108,444,1,,Q,Stephane Huet,Uros Vico,7-6(5) 3-6 6-4,,,,,,,,,,,,,,,,,,,,,
26-Jun-2000,Wimbledon,5,Grass,R64,108,84,0,Q,Q,David Prinosil,Stephane Huet,6-4 2-6 6-1 6-2,0.88,9.2%,5.7%,49.4%,72.1%,47.7%,3/9,46.8%,35.4%,10.1%,20.4%,50.0%,3/9,186,8,5,87,43,44,10,1:45
26-Jun-2000,Wimbledon,5,Grass,R128,108,1049,1,Q,WC,Stephane Huet,Mahesh Bhupathi,6-7(5) 6-3 7-6(4) 6-1,1.28,13.3%,0.8%,56.3%,76.4%,66.1%,0/1,54.4%,36.1%,9.8%,25.0%,52.0%,4/8,250,17,1,128,72,56,12,2:10
