Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
8-Nov-2021,Stockholm,3,Hard,Q1,292,135,0,,2,Jozef Kovalik,Danilo Petrovic,7-6(2) 7-6(6),0.72,14.6%,10.4%,54.2%,75.0%,47.7%,5/6,46.3%,27.2%,11.1%,10.3%,42.9%,1/4,177,14,10,96,52,44,9,2:03
1-Nov-2021,Bergamo CH,3,Hard,R32,293,121,0,,5,Liam Broady,Danilo Petrovic,6-3 3-6 6-3,0.84,15.0%,12.5%,55.0%,77.3%,52.8%,3/5,47.2%,28.4%,12.3%,23.9%,34.3%,1/6,161,12,10,80,44,36,10,1:47
18-Oct-2021,Losinj CH,3,Clay,R32,278,228,0,,8,Mathias Bourgue,Danilo Petrovic,5-2 RET,0.43,6.1%,0.0%,54.5%,61.1%,33.3%,0/2,39.2%,22.2%,5.6%,10.0%,37.5%,0/0,51,2,0,33,18,15,1,0:37
27-Sep-2021,Sibiu CH,3,Clay,R32,207,197,0,,,Vit Kopriva,Danilo Petrovic,7-5 7-5,0.75,4.7%,8.2%,55.3%,70.2%,34.2%,6/10,44.8%,34.6%,5.1%,25.6%,45.7%,2/9,163,4,7,85,47,38,4,1:49
13-Sep-2021,Szczecin CH,3,Clay,R32,181,371,0,,Q,Alex Rybakov,Danilo Petrovic,6-1 6-2,0.17,3.8%,1.9%,63.5%,60.6%,31.6%,6/10,33.3%,8.6%,8.6%,3.6%,28.6%,0/0,87,2,1,52,33,19,3,0:59
6-Sep-2021,Banja Luka CH,3,Clay,R32,177,1586,0,6,WC,Marko Topo,Danilo Petrovic,4-6 7-6(4) 6-2,0.92,4.3%,3.2%,51.1%,66.7%,50.0%,5/10,48.4%,38.0%,5.4%,29.2%,47.7%,4/8,186,4,3,94,48,46,5,2:08
30-Aug-2021,US Open,5,Hard,Q1,177,140,0,,19,Jurij Rodionov,Danilo Petrovic,6-4 6-3,0.67,10.7%,8.9%,57.1%,71.9%,37.5%,6/9,42.6%,28.8%,16.9%,13.9%,52.2%,1/4,115,6,5,56,32,24,10,1:17
12-Jul-2021,Hamburg,3,Clay,Q1,175,202,0,12,,Daniel Masur,Danilo Petrovic,2-6 6-4 6-3,0.96,14.7%,6.7%,64.0%,68.8%,51.9%,2/5,48.7%,35.8%,6.2%,29.1%,50.0%,3/4,156,11,5,75,48,27,5,1:36
5-Jul-2021,Salzburg CH,3,Clay,R16,173,84,0,,2,Pablo Cuevas,Danilo Petrovic,6-1 6-4,0.40,7.7%,6.2%,63.1%,61.0%,37.5%,5/8,38.4%,19.1%,8.5%,15.6%,26.7%,0/1,112,5,4,65,41,24,4,1:11
5-Jul-2021,Salzburg CH,3,Clay,R32,173,190,1,,,Danilo Petrovic,Ernests Gulbis,6-2 7-6(4),1.28,8.1%,17.7%,38.7%,83.3%,52.6%,1/3,54.0%,45.3%,10.7%,13.8%,65.2%,4/7,137,5,11,62,24,38,8,1:37
28-Jun-2021,Wimbledon,5,Grass,Q1,173,987,0,,WC,Felix Gill,Danilo Petrovic,7-5 7-6(6),0.87,4.9%,4.9%,59.3%,72.9%,36.4%,4/8,47.5%,36.7%,1.3%,41.7%,29.0%,3/6,160,4,4,81,48,33,1,1:42
31-May-2021,Biella 7 CH,3,Clay,R32,165,532,0,4,Q,Jacopo Berrettini,Danilo Petrovic,6-1 2-0 RET,0.44,8.0%,20.0%,56.0%,42.9%,0.0%,1/5,28.8%,33.3%,7.4%,27.8%,44.4%,1/1,52,2,5,25,14,11,2,0:35
