Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
18-Sep-2017,Australia F4,3,Hard,R32,1414,1053,0,,8,Blake Ellis,Zach Itzstein,2-6 6-1 7-5,,,,,,,,,,,,,,,,,,,,,
26-Jun-2017,Zimbabwe F3,3,Hard,R32,1533,1006,0,Q,,Thomas Yaka Kofi Setodji,Zach Itzstein,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
19-Jun-2017,Zimbabwe F2,3,Hard,R16,1835,865,0,Q,7,Lucas Catarina,Zach Itzstein,6-3 7-6(3),,,,,,,,,,,,,,,,,,,,,
19-Jun-2017,Zimbabwe F2,3,Hard,R32,1835,1640,1,Q,,Zach Itzstein,Franco Feitt,6-3 5-4 RET,,,,,,,,,,,,,,,,,,,,,
12-Jun-2017,Zimbabwe F1,3,Hard,R16,1844,715,0,Q,5,Jonathan Kanar,Zach Itzstein,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
12-Jun-2017,Zimbabwe F1,3,Hard,R32,1844,1030,1,Q,,Zach Itzstein,Dhruv Sunish,6-7(9) 6-4 7-5,,,,,,,,,,,,,,,,,,,,,
6-Feb-2017,Launceston CH,3,Hard,Q3,1567,869,0,,,Tsung Hua Yang,Zach Itzstein,6-4 6-3,0.71,4.9%,9.8%,59.0%,72.2%,28.0%,3/7,44.0%,32.7%,3.6%,20.6%,52.4%,1/3,116,3,6,61,36,25,2,1:16
6-Feb-2017,Launceston CH,3,Hard,Q2,1567,637,1,,4,Zach Itzstein,Issei Okamura,3-6 6-4 7-6(7),1.03,5.1%,4.1%,63.3%,66.1%,61.1%,6/10,50.3%,36.6%,2.0%,33.3%,43.8%,4/7,199,5,4,98,62,36,2,2:24
30-Jan-2017,Burnie CH,3,Hard,Q1,1568,1033,0,,,Jacob Grills,Zach Itzstein,6-1 6-7(9) 6-3,0.83,6.2%,6.2%,65.4%,64.2%,46.4%,2/7,45.1%,34.7%,5.9%,31.3%,41.2%,2/5,182,5,5,81,53,28,6,2:01
12-Dec-2016,Indonesia F6,3,Hard,R16,1941,1016,0,Q,,Jake Delaney,Zach Itzstein,4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
12-Dec-2016,Indonesia F6,3,Hard,R32,1941,1992,1,Q,Q,Zach Itzstein,Anthony Susanto,6-7(4) 6-2 6-0,,,,,,,,,,,,,,,,,,,,,
17-Oct-2016,Chinese Taipei F2,3,Hard,R32,1280,,0,Q,Q,Shao Fan Liu,Zach Itzstein,4-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
10-Oct-2016,Chinese Taipei F1,3,Hard,R32,1280,244,0,,1,Ti Chen,Zach Itzstein,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
29-Feb-2016,Australia F2,3,Grass,R32,1505,1558,0,Q,Q,Brendan Moore,Zach Itzstein,6-4 7-5,,,,,,,,,,,,,,,,,,,,,
22-Feb-2016,Australia F1,3,Hard,R16,1507,458,0,Q,6,Andrew Whittington,Zach Itzstein,6-1 6-4,,,,,,,,,,,,,,,,,,,,,
22-Feb-2016,Australia F1,3,Hard,R32,1507,,1,Q,Q,Zach Itzstein,Paul Kramberger,6-3 1-6 6-3,,,,,,,,,,,,,,,,,,,,,
16-Nov-2015,Australia F11,3,Hard,QF,,639,0,Q,8,Dayne Kelly,Zach Itzstein,6-2 6-1,,,,,,,,,,,,,,,,,,,,,
16-Nov-2015,Australia F11,3,Hard,R16,,1305,1,Q,WC,Zach Itzstein,Calum Puttergill,2-6 7-6(5) 4-3 RET,,,,,,,,,,,,,,,,,,,,,
16-Nov-2015,Australia F11,3,Hard,R32,,437,1,Q,4,Zach Itzstein,Marcos Giron,6-2 1-0 RET,,,,,,,,,,,,,,,,,,,,,
28-Sep-2015,Kuala Lumpur Q,3,Hard,Q1,,2054,0,PR,WC,Ahmed Deedat Abdul Razak,Zach Itzstein,7-5 6-3,,,,,,,,,,,,,,,,,,,,,
14-Sep-2015,India F14,3,Hard,R32,,1858,0,Q,Q,Manish Sureshkumar,Zach Itzstein,3-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
