Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
29-Dec-1977,Zurich,3,Hard,R32,UNR,175,0,,1,Juan Ignacio Muntanola,Tim Sturdza,7-6 6-4,,,,,,,,,,,,,,,,,,,,,
9-Feb-1975,Basel,3,Carpet,R16,UNR,164,0,,,Manuel Santana,Tim Sturdza,4-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
9-Feb-1975,Basel,3,Carpet,R32,UNR,145,1,,,Tim Sturdza,Frank Gebert,7-5 6-4,,,,,,,,,,,,,,,,,,,,,
2-Apr-1973,Valencia,3,Clay,R64,,,0,,,David Lloyd,Tim Sturdza,6-3 7-6,,,,,,,,,,,,,,,,,,,,,
1-May-1971,Paris,3,Clay,R32,,,0,,,Jean Loup Rouyer,Tim Sturdza,6-3 5-7 6-2,,,,,,,,,,,,,,,,,,,,,
0-Jun-1967,Wimbledon,5,Grass,R128,,,0,,,Frank Froehling,Tim Sturdza,6-4 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
0-Jun-1966,Wimbledon,5,Grass,R64,,,0,,,Patrice Beust,Tim Sturdza,6-4 9-7 6-4,,,,,,,,,,,,,,,,,,,,,
0-Jun-1966,Wimbledon,5,Grass,R128,,,1,,,Tim Sturdza,Keishiro Yanagi,3-6 4-6 6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
0-Jun-1965,Wimbledon,5,Grass,R128,,,0,,,Claude De Gronckel,Tim Sturdza,6-2 9-7 8-6,,,,,,,,,,,,,,,,,,,,,
0-May-1965,Roland Garros,5,Clay,R64,,,0,,,Ingo Buding,Tim Sturdza,6-1 6-3 8-6,,,,,,,,,,,,,,,,,,,,,
0-May-1965,Roland Garros,5,Clay,R128,,,1,,,Tim Sturdza,Gerard Pilet,3-6 6-3 10-8 2-6 6-3,,,,,,,,,,,,,,,,,,,,,
0-Aug-1964,US Open,5,Grass,R64,,,0,,,Fred Stolle,Tim Sturdza,6-1 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
0-Aug-1964,US Open,5,Grass,R128,,,1,,,Tim Sturdza,Steve Wilkinson,5-7 6-0 5-0 RET,,,,,,,,,,,,,,,,,,,,,
0-Jun-1964,Wimbledon,5,Grass,R64,,,0,,,Hugh W Stewart,Tim Sturdza,6-4 6-4 7-5,,,,,,,,,,,,,,,,,,,,,
0-Jun-1964,Wimbledon,5,Grass,R128,,,1,,,Tim Sturdza,D Richard Russell,6-1 6-4 6-8 10-8,,,,,,,,,,,,,,,,,,,,,
0-Jun-1963,Wimbledon,5,Grass,R64,,,0,,,Sergei Likhachev,Tim Sturdza,6-3 6-3 4-6 9-7,,,,,,,,,,,,,,,,,,,,,
0-Jun-1963,Wimbledon,5,Grass,R128,,,1,,,Tim Sturdza,Jean Edouard Baker,20-18 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
0-May-1963,Roland Garros,5,Clay,R128,,,0,,,Michael Sangster,Tim Sturdza,6-2 6-2 7-9 2-6 6-4,,,,,,,,,,,,,,,,,,,,,
0-May-1956,Roland Garros,5,Clay,R128,,,0,,,Giuseppe Merlo,Tim Sturdza,W/O,,,,,,,,,,,,,,,,,,,,,
0-Jun-1953,Wimbledon,5,Grass,R128,,,0,,,John Alfred Thomas Horn,Tim Sturdza,6-0 6-2 6-0,,,,,,,,,,,,,,,,,,,,,
0-May-1953,Roland Garros,5,Clay,R128,,,0,,,Ricky Morea,Tim Sturdza,6-2 6-0 6-2,,,,,,,,,,,,,,,,,,,,,
