Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
29-Jul-2019,Chengdu CH,3,Hard,R32,,292,0,Q,10,Ji Sung Nam,Mao Xin Gong,7-6(2) 6-1,0.62,1.5%,9.1%,57.6%,60.5%,46.4%,3/6,42.3%,28.1%,7.0%,14.3%,50.0%,0/2,123,1,6,66,38,28,4,1:04
29-Jul-2019,Chengdu CH,3,Hard,R64,,595,1,Q,,Mao Xin Gong,Min Kyu Song,3-6 7-6(9) 7-6(2),1.06,8.9%,9.8%,59.8%,77.6%,48.9%,6/11,51.6%,35.9%,9.7%,28.8%,45.5%,3/4,215,10,11,112,67,45,10,2:09
8-Jan-2018,Bangkok CH,3,Hard,Q2,,722,0,,7,Lukas Ollert,Mao Xin Gong,6-3 6-1,0.47,2.0%,12.2%,46.9%,73.9%,30.8%,3/7,38.0%,23.3%,2.3%,22.2%,28.6%,0/0,92,1,6,49,23,26,1,0:51
23-Oct-2017,Suzhou CH,3,Hard,Q1,,874,0,,5,Rigele Te,Mao Xin Gong,7-6(4) 6-1,0.69,3.4%,0.0%,52.5%,61.3%,53.6%,3/7,43.9%,29.1%,12.7%,20.7%,38.5%,1/2,114,2,0,59,31,28,7,1:06
16-Oct-2017,Ningbo CH,3,Hard,Q1,,527,0,,,Sidharth Rawat,Mao Xin Gong,6-3 4-6 6-4,0.98,4.7%,7.1%,49.4%,66.7%,44.2%,1/6,48.4%,43.9%,3.0%,35.0%,57.7%,4/16,217,4,6,85,42,43,4,2:10
10-Jul-2017,Winnetka CH,3,Hard,Q1,,1594,0,,,Felix Corwin,Mao Xin Gong,6-3 6-4,0.75,1.4%,12.7%,50.7%,72.2%,40.0%,7/10,45.5%,32.8%,9.8%,16.0%,44.4%,1/3,132,1,9,71,36,35,6,1:23
24-Apr-2017,Anning CH,3,Clay,Q1,,647,0,,,Hans Podlipnik Castillo,Mao Xin Gong,6-4 6-2,0.23,7.3%,7.3%,67.3%,64.9%,38.9%,2/5,36.8%,10.0%,7.5%,9.1%,11.1%,0/0,95,4,4,55,37,18,3,0:58
17-Apr-2017,Qingdao CH,3,Clay,Q1,,1199,0,,,Andreas Mies,Mao Xin Gong,6-2 6-0,0.57,0.0%,10.4%,39.6%,63.2%,31.0%,4/9,37.8%,32.0%,2.0%,35.5%,26.3%,0/2,98,0,5,48,19,29,1,1:05
6-Feb-2017,San Francisco CH,3,Hard,Q3,,429,0,,4,Eric Quigley,Mao Xin Gong,7-6(3) 6-7(5) 7-6(4),0.87,6.3%,3.8%,53.8%,67.1%,46.6%,12/16,48.3%,36.9%,14.6%,22.5%,54.2%,4/8,288,10,6,158,85,73,19,2:48
6-Feb-2017,San Francisco CH,3,Hard,Q2,,1308,1,,,Mao Xin Gong,Eric Johnson,6-1 6-2,2.70,10.0%,5.0%,57.5%,91.3%,64.7%,0/0,65.6%,54.0%,4.0%,50.0%,62.5%,4/4,90,4,2,40,23,17,2,0:49
