Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
19-Sep-1960,Los Angeles,3,Hard,R64,,,0,,,Jon Douglas,Ed Atkinson,W/O,,,,,,,,,,,,,,,,,,,,,
15-Sep-1958,Los Angeles Pac Southwest,3,Hard,R64,,,0,,,Herb Flam,Ed Atkinson,6-4 6-1,,,,,,,,,,,,,,,,,,,,,
12-Aug-1958,Newport,3,Grass,R64,,,0,,,Earl Butch Buchholz,Ed Atkinson,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
4-Aug-1958,South Orange,3,Grass,R32,,,0,,,Sammy Giammalva,Ed Atkinson,6-1 6-4,,,,,,,,,,,,,,,,,,,,,
4-Aug-1958,South Orange,3,Grass,R64,,,1,,,Ed Atkinson,Don Rubell,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
1-Aug-1958,US Open,5,Grass,R128,,,0,,,Eduardo Buse,Ed Atkinson,6-8 6-1 0-6 6-1 6-3,,,,,,,,,,,,,,,,,,,,,
21-Jul-1958,Haverford,3,Grass,R64,,,0,,,Harry Hoffman Jr,Ed Atkinson,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
12-Sep-1957,Los Angeles Pac Southwest,3,Hard,R64,,,0,,,Mal Anderson,Ed Atkinson,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
12-Aug-1957,Newport,3,Grass,R32,,,0,,,Robert Wilson,Ed Atkinson,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
12-Aug-1957,Newport,3,Grass,R64,,,1,,,Ed Atkinson,Richey Highley,6-3 5-7 6-3,,,,,,,,,,,,,,,,,,,,,
1-Aug-1957,Southampton,3,Grass,R64,,,0,,,Joaquin Reyes,Ed Atkinson,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
1-Aug-1957,US Open,5,Grass,R128,,,0,,,Jim Farrin,Ed Atkinson,1-6 6-3 6-2 6-0,,,,,,,,,,,,,,,,,,,,,
0-Aug-1957,South Orange,3,Grass,R64,,,0,,,Ron Holmberg,Ed Atkinson,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
22-Jul-1957,Haverford,3,Grass,R64,,,0,,,Jim Farrin,Ed Atkinson,6-4 7-5,,,,,,,,,,,,,,,,,,,,,
15-Jul-1957,River Forest,3,Clay,R64,,,0,,,Alan Gifford Schwartz,Ed Atkinson,4-6 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
9-Jul-1957,Milwaukee,3,Clay,R32,,,0,,,Alan Silverman Roberts,Ed Atkinson,6-0 7-5,,,,,,,,,,,,,,,,,,,,,
