Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
4-May-1962,Davis Cup EUR R1: LIB vs FIN,3,Clay,RR,,,0,,,Karim Fawaz,Sakari Salo,6-4 6-3 7-5,,,,,,,,,,,,,,,,,,,,,
4-May-1962,Davis Cup EUR R1: LIB vs FIN,3,Clay,RR,,,1,,,Sakari Salo,Edouard Samuel,6-8 6-2 6-2 6-1,,,,,,,,,,,,,,,,,,,,,
1-Jun-1961,Davis Cup EUR R2: FIN vs RSA,3,,RR,,,0,,,Abe Segal,Sakari Salo,6-1 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
1-Jun-1961,Davis Cup EUR R2: FIN vs RSA,3,,RR,,,0,,,Julius Mayer,Sakari Salo,6-1 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
5-May-1961,Davis Cup EUR R1: TUR vs FIN,3,,RR,,,1,,,Sakari Salo,Nazmi Bari,3-6 6-3 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
5-Feb-1961,Helsinki Indoors,3,Carpet,R16,,,0,,,Robert Wilson,Sakari Salo,6-2 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
5-Feb-1961,Helsinki Indoors,3,Carpet,R32,,,1,,,Sakari Salo,Thorvald Moe,10-8 6-0 6-3,,,,,,,,,,,,,,,,,,,,,
29-Apr-1960,Davis Cup EUR R1: FIN vs ARG,3,,RR,,,0,,,Roberto Aubone,Sakari Salo,9-7 7-5 4-6 6-3,,,,,,,,,,,,,,,,,,,,,
29-Apr-1960,Davis Cup EUR R1: FIN vs ARG,3,,RR,,,0,,,Eduardo Soriano,Sakari Salo,7-5 6-8 8-6 6-4,,,,,,,,,,,,,,,,,,,,,
26-Jan-1960,Helsinki,3,Carpet,QF,,,0,,,Sergio Tacchini,Sakari Salo,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
26-Jan-1960,Helsinki,3,Carpet,R16,,,1,,,Sakari Salo,Tapio Jokinen,6-8 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
1-May-1959,Davis Cup EUR R1: FIN vs ESP,3,,RR,,,0,,,Andres Gimeno,Sakari Salo,6-2 6-1 6-2,,,,,,,,,,,,,,,,,,,,,
1-May-1959,Davis Cup EUR R1: FIN vs ESP,3,,RR,,,0,,,Manuel Santana,Sakari Salo,6-3 6-1 6-1,,,,,,,,,,,,,,,,,,,,,
16-May-1958,Davis Cup EUR R2: FIN vs MEX,3,,RR,,,0,,,Mario Llamas,Sakari Salo,6-3 4-6 6-3 9-7,,,,,,,,,,,,,,,,,,,,,
16-May-1958,Davis Cup EUR R2: FIN vs MEX,3,,RR,,,0,,,Rafael Osuna,Sakari Salo,9-11 10-12 10-8 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
25-Apr-1958,Davis Cup EUR R1: LUX vs FIN,3,,RR,,,1,,,Sakari Salo,Gaston Wampach,6-2 6-2 8-6,,,,,,,,,,,,,,,,,,,,,
25-Apr-1958,Davis Cup EUR R1: LUX vs FIN,3,,RR,,,1,,,Sakari Salo,Frank Baden,6-2 6-2 2-6 6-2,,,,,,,,,,,,,,,,,,,,,
14-Apr-1958,Cannes,3,Clay,R32,,,1,,,Sakari Salo,Claude De Gronckel,6-1 6-1,,,,,,,,,,,,,,,,,,,,,
30-Mar-1958,Monte Carlo,3,Clay,R64,,,0,,,Jean Claude Molinari,Sakari Salo,6-1 6-2,,,,,,,,,,,,,,,,,,,,,
21-Jan-1957,Copenhagen,3,Carpet,R16,,,0,,,Pierre Darmon,Sakari Salo,6-2 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
27-Apr-1956,Davis Cup EUR R1: IRL vs FIN,3,,RR,,,1,,,Sakari Salo,Guy Jackson,6-3 3-6 2-6 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
27-Apr-1956,Davis Cup EUR R1: IRL vs FIN,3,,RR,,,0,,,Joe Hackett,Sakari Salo,6-2 6-3 6-1,,,,,,,,,,,,,,,,,,,,,
29-Apr-1955,Davis Cup EUR R1: AUT vs FIN,3,,RR,,,0,,,Franz Saiko,Sakari Salo,6-2 6-2 6-2,,,,,,,,,,,,,,,,,,,,,
29-Apr-1955,Davis Cup EUR R1: AUT vs FIN,3,,RR,,,0,,,Alfred Huber,Sakari Salo,6-4 6-3 7-5,,,,,,,,,,,,,,,,,,,,,
6-May-1954,Davis Cup EUR R1: FIN vs NOR,3,Clay,RR,,,1,,,Sakari Salo,Rolf Pape,7-5 6-8 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
6-May-1954,Davis Cup EUR R1: FIN vs NOR,3,Clay,RR,,,1,,,Sakari Salo,Finn Soehol,6-4 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
15-May-1953,Davis Cup EUR R2: FIN vs PHI,3,,RR,,,0,,,Felicisimo Ampon,Sakari Salo,6-0 6-2 6-1,,,,,,,,,,,,,,,,,,,,,
15-May-1953,Davis Cup EUR R2: FIN vs PHI,3,,RR,,,0,,,Raymundo Deyro,Sakari Salo,6-3 6-2 3-6 3-6 8-6,,,,,,,,,,,,,,,,,,,,,
3-May-1953,Davis Cup EUR R1: FIN vs IRL,3,,RR,,,1,,,Sakari Salo,Guy Jackson,6-1 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
3-May-1953,Davis Cup EUR R1: FIN vs IRL,3,,RR,,,1,,,Sakari Salo,Joe Hackett,6-3 6-4 6-0,,,,,,,,,,,,,,,,,,,,,
1-Jun-1952,Wimbledon,5,Grass,R128,,,0,,,Ricardo Balbiers,Sakari Salo,6-4 6-1 6-4,,,,,,,,,,,,,,,,,,,,,
8-May-1952,Davis Cup EUR R1: FIN vs YUG,3,,RR,,,1,,,Sakari Salo,Vladimir Petrovic,6-8 1-6 7-5 6-4 7-5,,,,,,,,,,,,,,,,,,,,,
8-May-1952,Davis Cup EUR R1: FIN vs YUG,3,,RR,,,1,,,Sakari Salo,Ivko Plecevic,6-0 6-1 6-0,,,,,,,,,,,,,,,,,,,,,
4-May-1951,Davis Cup EUR R1: FIN vs BRA,3,,RR,,,0,,,Armando Vieira,Sakari Salo,6-1 6-1 6-4,,,,,,,,,,,,,,,,,,,,,
4-May-1951,Davis Cup EUR R1: FIN vs BRA,3,,RR,,,1,,,Sakari Salo,Roberto Cardozo,6-3 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
5-May-1950,Davis Cup EUR R1: BEL vs FIN,3,,RR,,,0,,,Jackie Brichant,Sakari Salo,6-4 8-6 6-4,,,,,,,,,,,,,,,,,,,,,
5-May-1950,Davis Cup EUR R1: BEL vs FIN,3,,RR,,,1,,,Sakari Salo,Jacques Peten,6-1 6-1 4-6 2-6 6-3,,,,,,,,,,,,,,,,,,,,,
1-Jun-1949,Wimbledon,5,Grass,R128,,,0,,,Rolando Del Bello,Sakari Salo,6-3 6-4 4-6 6-1,,,,,,,,,,,,,,,,,,,,,
