Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
20-Feb-1995,Cherbourg CH,3,Hard,R32,442,180,0,Q,,Lionel Barthez,Thomas Hogstedt,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
12-Dec-1994,Prostejov CH,3,Carpet,R32,306,211,0,,7,Jiri Novak,Thomas Hogstedt,6-7 6-0 6-0,,,,,,,,,,,,,,,,,,,,,
22-Aug-1994,Schenectady,3,Hard,R32,252,92,0,Q,,Joern Renzenbrink,Thomas Hogstedt,6-1 6-4,0.59,7.8%,3.9%,56.9%,62.1%,50.0%,4/7,41.2%,25.5%,23.5%,3.6%,52.2%,0/1,102,4,2,51,29,22,12,1:04
15-Aug-1994,Bronx CH,3,Hard,R32,254,333,0,,WC,Chris Woodruff,Thomas Hogstedt,7-6 7-6,,,,,,,,,,,,,,,,,,,,,
1-Aug-1994,Istanbul CH,3,Hard,R32,242,220,0,,,Chris Wilkinson,Thomas Hogstedt,6-2 6-0,,,,,,,,,,,,,,,,,,,,,
18-Jul-1994,Montebello CH,3,Hard,R32,234,255,0,,,Brian Macphie,Thomas Hogstedt,7-6 2-0 RET,,,,,,,,,,,,,,,,,,,,,
11-Jul-1994,Newcastle CH,3,Hard,R32,235,155,0,,6,Nuno Marques,Thomas Hogstedt,6-3 7-5,,,,,,,,,,,,,,,,,,,,,
4-Jul-1994,Bristol CH,3,Grass,R16,244,161,0,,7,Mark Knowles,Thomas Hogstedt,7-6 6-2,,,,,,,,,,,,,,,,,,,,,
4-Jul-1994,Bristol CH,3,Grass,R32,244,181,1,,,Thomas Hogstedt,Peter Tramacchi,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
9-May-1994,Jerusalem CH,3,Hard,R16,244,192,0,,,Davide Sanguinetti,Thomas Hogstedt,6-3 6-1,,,,,,,,,,,,,,,,,,,,,
9-May-1994,Jerusalem CH,3,Hard,R32,244,189,1,,,Thomas Hogstedt,Lionel Barthez,6-4 6-1,,,,,,,,,,,,,,,,,,,,,
4-Apr-1994,Tokyo Outdoor,3,Hard,R32,257,30,0,Q,7,Patrick Rafter,Thomas Hogstedt,7-6(5) 6-2,0.72,6.8%,1.4%,52.7%,61.5%,42.9%,2/6,44.1%,33.9%,14.5%,23.7%,50.0%,2/5,136,5,1,74,39,35,9,1:51
4-Apr-1994,Tokyo Outdoor,3,Hard,R64,257,144,1,Q,,Thomas Hogstedt,Anders Jarryd,4-6 6-4 6-4,0.89,2.0%,2.0%,55.0%,63.6%,53.3%,6/10,48.9%,36.6%,8.5%,28.3%,47.2%,5/8,182,2,2,100,55,45,7,
