Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
7-Nov-2022,Knoxville CH,3,Hard,QF,159,183,0,2,7,Enzo Couacaud,Stefan Kozlov,6-3 7-5,0.79,1.5%,4.6%,66.2%,62.8%,22.7%,3/9,44.7%,40.3%,7.5%,33.3%,48.4%,3/10,132,1,3,65,43,22,5,1:54
7-Nov-2022,Knoxville CH,3,Hard,R16,159,382,1,2,,Stefan Kozlov,Prajnesh Gunneswaran,6-4 6-3,1.46,1.5%,9.1%,56.1%,73.0%,55.2%,4/6,58.7%,50.9%,7.3%,41.2%,66.7%,4/7,121,1,6,66,37,29,4,1:23
7-Nov-2022,Knoxville CH,3,Hard,R32,159,460,1,2,WC,Stefan Kozlov,Martin Damm,6-7(7) 6-3 6-2,1.35,3.0%,7.0%,52.0%,86.5%,58.3%,5/5,55.1%,36.5%,16.7%,22.6%,53.5%,3/10,196,3,7,100,52,48,16,2:34
31-Oct-2022,Charlottesville CH,3,Hard,R16,132,328,0,3,Alt,Lucas Gerch,Stefan Kozlov,6-4 7-6(3),0.92,2.5%,6.2%,59.3%,58.3%,48.5%,8/12,47.9%,41.9%,4.7%,33.3%,56.3%,3/9,167,2,5,81,48,33,4,2:07
31-Oct-2022,Charlottesville CH,3,Hard,R32,132,199,1,3,,Stefan Kozlov,Mitchell Krueger,7-5 0-6 7-6(1),0.98,4.1%,6.1%,66.3%,69.2%,36.4%,2/7,48.8%,40.9%,4.3%,35.6%,50.0%,3/12,213,4,6,98,65,33,5,2:47
24-Oct-2022,Las Vegas CH,3,Hard,F,133,444,0,4,Q,Tennys Sandgren,Stefan Kozlov,7-5 6-3,0.81,1.5%,3.0%,63.6%,57.1%,45.8%,1/5,44.9%,38.3%,6.2%,35.3%,43.3%,2/9,147,1,2,66,42,24,5,1:58
24-Oct-2022,Las Vegas CH,3,Hard,SF,133,119,1,4,2,Stefan Kozlov,Steve Johnson,6-3 1-6 7-5,1.17,8.1%,8.1%,61.6%,67.9%,54.5%,6/10,53.2%,43.5%,9.4%,26.1%,64.1%,4/8,171,7,7,86,53,33,8,2:16
24-Oct-2022,Las Vegas CH,3,Hard,QF,133,225,1,4,,Stefan Kozlov,Alexis Galarneau,6-7(5) 6-4 6-3,1.11,2.6%,5.2%,54.8%,68.3%,46.2%,11/15,52.1%,46.2%,4.2%,34.4%,58.6%,7/12,234,3,6,115,63,52,5,3:17
24-Oct-2022,Las Vegas CH,3,Hard,R16,133,321,1,4,,Stefan Kozlov,Evan Zhu,7-6(5) 6-2,1.18,2.5%,10.0%,48.8%,66.7%,36.6%,9/14,54.4%,57.7%,1.3%,51.0%,69.0%,7/11,158,2,8,80,39,41,1,2:04
24-Oct-2022,Las Vegas CH,3,Hard,R32,133,520,1,4,WC,Stefan Kozlov,Cannon Kingsley,7-5 4-6 6-1,1.60,3.8%,7.7%,59.0%,82.6%,62.5%,0/1,54.7%,41.1%,5.4%,30.3%,56.5%,3/9,190,3,6,78,46,32,6,2:31
10-Oct-2022,Fairfield CH,3,Hard,R32,131,650,0,2,Q,Sam Riffice,Stefan Kozlov,3-6 6-2 6-3,0.96,7.2%,2.9%,62.3%,62.8%,53.8%,3/7,47.3%,39.0%,7.0%,33.3%,47.5%,2/13,169,5,2,69,43,26,7,2:13
3-Oct-2022,Tiburon CH,3,Hard,R16,130,243,0,2,,Alexis Galarneau,Stefan Kozlov,6-1 7-5,0.94,2.1%,10.4%,68.8%,72.7%,33.3%,4/8,46.3%,37.3%,9.3%,33.3%,41.7%,1/7,123,1,5,48,33,15,7,1:42
3-Oct-2022,Tiburon CH,3,Hard,R32,130,361,1,2,Alt,Stefan Kozlov,Giovanni Oradini,6-1 6-4,1.40,6.0%,10.0%,58.0%,72.4%,42.9%,5/7,57.8%,56.1%,3.0%,47.1%,65.6%,6/11,116,3,5,50,29,21,2,1:29
19-Sep-2022,San Diego,3,Hard,R32,108,73,0,,8,J J Wolf,Stefan Kozlov,6-2 7-6(6),0.93,3.2%,0.0%,74.6%,68.1%,50.0%,3/6,48.1%,33.8%,2.9%,35.9%,31.0%,1/4,131,2,0,63,47,16,2,1:52
12-Sep-2022,Cary CH,3,Hard,R16,110,307,0,3,,Yasutaka Uchiyama,Stefan Kozlov,6-4 2-0 RET,0.63,3.3%,8.3%,61.7%,56.8%,34.8%,6/9,42.3%,32.4%,8.1%,23.8%,43.8%,1/3,97,2,5,60,37,23,3,1:20
12-Sep-2022,Cary CH,3,Hard,R32,110,582,1,3,Q,Stefan Kozlov,Cannon Kingsley,2-6 6-2 6-2,1.21,7.4%,2.9%,63.2%,67.4%,48.0%,4/8,53.6%,48.2%,4.7%,37.8%,60.0%,6/13,153,5,2,68,43,25,4,2:13
