Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
16-Jul-1962,Bastad,3,Clay,R16,,,0,,,Jan Erik Lundquist,Staffan Stockenberg,6-0 6-1 5-7 6-1,,,,,,,,,,,,,,,,,,,,,
16-Jul-1962,Bastad,3,Clay,R32,,,1,,,Staffan Stockenberg,Thorvald Moe,8-10 8-6 RET,,,,,,,,,,,,,,,,,,,,,
26-Jun-1961,Wimbledon,5,Grass,R128,,,0,,,Bob Hewitt,Staffan Stockenberg,6-3 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
3-Jul-1960,Bastad,3,Clay,R16,,,0,,,Rod Laver,Staffan Stockenberg,6-4 6-3 4-6 1-6 6-0,,,,,,,,,,,,,,,,,,,,,
20-Jun-1960,Wimbledon,5,Grass,R128,,,0,,,Manuel Santana,Staffan Stockenberg,6-2 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
2-Jun-1960,Saltsjoebaden,3,,QF,,,0,,,Jackie Brichant,Staffan Stockenberg,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
22-Jun-1959,Wimbledon,5,Grass,R64,,,0,,,Gerry Oakley,Staffan Stockenberg,6-2 6-2 9-7,,,,,,,,,,,,,,,,,,,,,
22-Jun-1959,Wimbledon,5,Grass,R128,,,1,,,Staffan Stockenberg,Cookie Hammill,4-6 6-2 6-4 8-10 6-3,,,,,,,,,,,,,,,,,,,,,
3-Feb-1958,Paris Indoors,3,Carpet,R32,,,0,,,Xavier Perreau Saussine,Staffan Stockenberg,8-6 11-9 6-2,,,,,,,,,,,,,,,,,,,,,
4-Jul-1957,Bastad,3,Clay,R16,,,0,,,Kurt Nielsen,Staffan Stockenberg,4-6 4-6 6-4 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
