Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
10-Jul-2009,Davis Cup WG QF: CRO vs USA,3,Clay,RR,,112,1,,,Bob Bryan,Roko Karanusic,5-7 6-3 7-6(4),,,,,,,,,,,,,,,,,,,,,
8-Feb-2008,Davis Cup WG R1: AUT vs USA,3,Clay,RR,,58,1,,,Bob Bryan,Werner Eschauer,6-0 3-6 7-6(3),,,,,,,,,,,,,,,,,,,,,
30-Nov-2007,Davis Cup WG F: USA vs RUS,3,Hard,RR,,33,0,,,Igor Andreev,Bob Bryan,6-3 7-6(4),,,,,,,,,,,,,,,,,,,,,
6-Apr-2007,Davis Cup WG QF: USA vs ESP,3,Hard,RR,,6,0,,,Tommy Robredo,Bob Bryan,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
9-Feb-2007,Davis Cup WG R1: CZE vs USA,3,Clay,RR,,87,1,,,Bob Bryan,Lukas Dlouhy,7-6(5) 6-4,,,,,,,,,,,,,,,,,,,,,
22-May-2006,Dusseldorf,3,Clay,RR,,31,0,,,Fernando Verdasco,Bob Bryan,6-2 3-6 6-1,0.71,4.5%,3.0%,71.2%,66.0%,36.8%,2/7,43.2%,30.1%,8.2%,25.5%,44.4%,2/6,139,3,2,66,47,19,6,1:26
4-Mar-2005,Davis Cup WG R1: USA vs CRO,3,Hard,RR,918,167,1,,,Bob Bryan,Roko Karanusic,6-2 3-6 6-1,,,,,,,,,,,,,,,,,,,,,
21-Jun-2004,Wimbledon,5,Grass,Q3,284,255,0,WC,,Andre Sa,Bob Bryan,6-2 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
21-Jun-2004,Wimbledon,5,Grass,Q2,284,98,1,WC,2,Bob Bryan,Olivier Mutis,5-7 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
21-Jun-2004,Wimbledon,5,Grass,Q1,284,221,1,WC,,Bob Bryan,Francesco Aldi,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
16-Feb-2004,Memphis,3,Hard,R32,273,46,0,WC,7,Wayne Ferreira,Bob Bryan,7-6(8) 6-3,0.71,6.8%,1.4%,62.2%,71.7%,46.4%,4/6,45.4%,26.9%,23.9%,20.5%,39.1%,1/3,141,5,1,74,46,28,16,1:12
4-Aug-2003,Canada Masters,3,Hard,R64,201,5,0,Q,5,Lleyton Hewitt,Bob Bryan,6-2 6-2,0.31,8.5%,0.0%,61.7%,69.0%,16.7%,0/4,34.1%,15.8%,13.2%,4.8%,29.4%,0/0,85,4,0,47,29,18,5,0:51
28-Jul-2003,Washington,3,Hard,R32,205,6,0,,2,Andy Roddick,Bob Bryan,7-6(5) 6-4,0.71,19.7%,1.6%,73.8%,80.0%,50.0%,0/1,45.9%,19.7%,19.7%,8.3%,36.0%,0/0,122,12,1,61,45,16,12,1:14
28-Jul-2003,Washington,3,Hard,R64,205,511,1,,WC,Bob Bryan,Amer Delic,7-6(4) 6-4,2.71,9.3%,0.0%,64.8%,94.3%,78.9%,0/0,57.3%,30.2%,22.2%,16.2%,50.0%,1/1,117,5,0,54,35,19,14,1:01
7-Jul-2003,Newport,3,Grass,SF,299,96,0,WC,8,Jurgen Melzer,Bob Bryan,6-0 4-6 7-6(5),0.79,13.4%,3.1%,69.1%,71.6%,43.3%,3/6,46.8%,29.2%,19.1%,19.6%,42.1%,1/2,186,13,3,97,67,30,17,1:47
7-Jul-2003,Newport,3,Grass,QF,299,109,1,WC,,Bob Bryan,Cyril Saulnier,6-4 6-3,1.68,19.3%,3.5%,77.2%,81.8%,53.8%,1/1,59.3%,41.2%,9.8%,41.4%,40.9%,2/2,108,11,2,57,44,13,5,0:57
7-Jul-2003,Newport,3,Grass,R16,299,319,1,WC,Q,Bob Bryan,Dusan Vemic,6-4 6-2,2.93,2.4%,0.0%,64.3%,92.6%,73.3%,0/0,60.8%,41.8%,14.5%,28.1%,60.9%,3/7,97,1,0,42,27,15,8,1:03
