Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
7-Mar-2021,St. Petersburg Challenger,3,Hard,R32,,395,0,WC,WC,Denis Yevseyev,Vaja Uzakov,6-0 6-0,0.25,0.0%,3.0%,81.8%,22.2%,16.7%,2/8,20.6%,20.0%,16.7%,5.9%,38.5%,0/0,63,0,1,33,27,6,5,0:32
13-Aug-2018,Russia F6,3,Clay,R32,,449,0,,2,Alexander Zhurbin,Vaja Uzakov,6-0 3-0 RET,,,,,,,,,,,,,,,,,,,,,
1-Sep-2014,Turkey F30,3,Hard,R32,1034,952,0,Q,,Alexios Halebian,Vaja Uzakov,6-3 7-6(8),,,,,,,,,,,,,,,,,,,,,
4-Aug-2014,Georgia F2,3,Clay,R32,1037,1072,0,Q,,Evgeny Tyurnev,Vaja Uzakov,6-4 6-7(1) 7-6(2),,,,,,,,,,,,,,,,,,,,,
9-Jun-2014,Fergana CH,3,Hard,R32,1133,697,0,Q,Q,Mikhail Ledovskikh,Vaja Uzakov,6-1 6-3,0.34,8.3%,5.0%,75.0%,51.1%,33.3%,5/9,35.4%,17.9%,25.6%,15.8%,20.0%,0/0,99,5,3,60,45,15,10,0:47
12-May-2014,Samarkand CH,3,Clay,R16,,471,0,WC,LL,Alexander Bury,Vaja Uzakov,4-6 6-1 6-3,0.69,3.7%,3.7%,64.6%,54.7%,41.4%,4/10,42.7%,34.7%,16.0%,33.3%,36.7%,3/4,157,3,3,82,53,29,12,1:37
12-May-2014,Samarkand CH,3,Clay,R32,,224,1,WC,7,Vaja Uzakov,Hans Podlipnik Castillo,6-3 7-6(6),1.13,2.0%,2.0%,63.3%,62.9%,47.2%,8/11,53.6%,48.5%,0.0%,51.0%,41.2%,4/5,166,2,2,98,62,36,0,2:05
14-Apr-2014,Uzbekistan F1,3,Hard,R32,973,826,0,,8,Vladimir Uzhylovsky,Vaja Uzakov,6-3 7-6(4),,,,,,,,,,,,,,,,,,,,,
31-Mar-2014,Malaysia F1,3,Hard,R32,970,284,0,,2,Shuichi Sekiguchi,Vaja Uzakov,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
10-Mar-2014,Kazan CH,3,Hard,R32,938,235,0,WC,,Miloslav Mecir,Vaja Uzakov,6-2 6-4,0.54,3.2%,1.6%,56.5%,62.9%,48.1%,3/6,41.6%,23.5%,15.7%,6.9%,45.5%,0/0,113,2,1,62,35,27,8,1:02
24-Feb-2014,Kazakhstan F1,3,Hard,R32,938,868,0,Q,,Anton Galkin,Vaja Uzakov,4-2 RET,,,,,,,,,,,,,,,,,,,,,
4-Nov-2013,Greece F18,3,Hard,R32,934,974,0,,Q,Evgeny Karlovskiy,Vaja Uzakov,6-4 6-1,,,,,,,,,,,,,,,,,,,,,
28-Oct-2013,Turkey F43,3,Hard,R32,940,785,0,,7,Andrei Ciumac,Vaja Uzakov,6-3 3-6 6-1,,,,,,,,,,,,,,,,,,,,,
14-Oct-2013,Moscow Q,3,Hard,Q1,940,102,0,,1,Mikhail Kukushkin,Vaja Uzakov,6-0 6-1,0.20,2.8%,2.8%,55.6%,50.0%,18.8%,1/6,25.0%,12.5%,15.6%,6.7%,17.6%,0/0,68,1,1,36,20,16,5,0:36
26-Aug-2013,Turkey F34,3,Hard,R32,930,652,0,WC,6,Tuna Altuna,Vaja Uzakov,7-5 6-2,,,,,,,,,,,,,,,,,,,,,
19-Aug-2013,Russia F11,3,Clay,R32,917,1037,0,,,Alexander Zhurbin,Vaja Uzakov,6-3 RET,,,,,,,,,,,,,,,,,,,,,
