Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
16-Jul-2012,Penza CH,3,Hard,R16,626,274,0,,6,Denys Molchanov,Sergei Krotiouk,6-3 6-4,0.66,0.0%,5.6%,57.4%,58.1%,65.2%,2/4,42.2%,25.8%,6.5%,8.3%,50.0%,0/2,116,0,3,54,31,23,4,1:27
16-Jul-2012,Penza CH,3,Hard,R32,626,1100,1,,WC,Sergei Krotiouk,Anton Manegin,6-3 6-4,1.43,11.5%,3.3%,62.3%,73.7%,65.2%,5/5,56.0%,42.2%,9.4%,31.6%,57.7%,2/3,125,7,2,61,38,23,6,1:32
25-Jul-2011,Astana CH,3,Hard,R32,744,581,0,Q,,Jean Rene Lisnard,Sergei Krotiouk,6-1 6-2,0.46,2.3%,0.0%,61.4%,40.7%,52.9%,6/10,35.2%,25.0%,9.1%,9.5%,39.1%,0/1,88,1,0,44,27,17,4,1:06
18-Oct-2010,Moscow Q,3,Hard,Q1,627,705,0,,,Deniss Pavlovs,Sergei Krotiouk,6-0 6-3,0.39,3.6%,0.0%,46.4%,57.7%,40.0%,3/8,37.4%,20.0%,5.7%,14.3%,23.8%,0/0,91,2,0,56,26,30,2,1:27
26-Jul-2010,Saransk CH,3,Clay,R32,599,859,0,LL,WC,Anton Manegin,Sergei Krotiouk,7-6(7) 7-5,0.88,2.2%,3.3%,55.6%,52.0%,55.0%,3/7,47.0%,41.1%,5.3%,23.9%,57.1%,3/8,185,2,3,90,50,40,5,2:20
30-Nov-2009,Khanty-Mansiysk CH,3,Carpet,R32,507,364,0,,,Andrey Kuznetsov,Sergei Krotiouk,6-7(4) 6-3 6-4,0.80,6.7%,1.9%,65.4%,63.2%,66.7%,3/6,47.2%,28.4%,18.9%,17.9%,43.6%,0/2,199,7,2,104,68,36,18,2:15
25-Oct-2009,St. Petersburg Q,3,Hard,Q2,493,322,0,,8,Petru Alexandru Luncanu,Sergei Krotiouk,7-5 6-4,0.89,1.6%,0.0%,64.1%,61.0%,56.5%,1/5,46.8%,36.0%,4.0%,19.6%,62.1%,2/7,139,1,0,64,41,23,3,1:54
25-Oct-2009,St. Petersburg Q,3,Hard,Q1,493,438,1,,,Sergei Krotiouk,Denys Molchanov,6-2 4-2 RET,1.38,1.9%,3.8%,55.8%,79.3%,52.2%,4/4,57.6%,45.0%,2.5%,54.5%,33.3%,3/5,92,1,2,52,29,23,1,1:08
19-Oct-2009,Moscow Q,3,Hard,Q2,486,104,0,,2,Nicolas Kiefer,Sergei Krotiouk,6-1 6-4,0.31,5.6%,1.9%,55.6%,46.7%,62.5%,3/6,36.5%,14.3%,11.9%,5.6%,20.8%,0/0,96,3,1,54,30,24,5,1:14
19-Oct-2009,Moscow Q,3,Hard,Q1,486,1542,1,,,Sergei Krotiouk,Artur Chernov,6-4 6-2,1.51,8.2%,3.3%,60.7%,75.7%,58.3%,7/8,57.5%,47.0%,9.1%,40.5%,55.2%,4/10,127,5,2,61,37,24,6,1:26
