Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
7-Oct-2019,Santo Domingo CH,3,Clay,R32,859,106,0,WC,4,Thiago Monteiro,Victor Estrella,6-2 6-2,0.42,2.4%,0.0%,54.8%,21.7%,63.2%,0/5,32.9%,25.0%,7.5%,16.0%,40.0%,1/1,82,1,0,42,23,19,3,1:03
7-Oct-2019,Santo Domingo CH,3,Clay,R64,859,347,1,WC,,Victor Estrella,Marcelo Arevalo,7-5 7-5,1.04,5.9%,2.0%,52.5%,54.7%,50.0%,9/13,51.1%,49.3%,2.7%,42.6%,68.4%,6/8,174,6,2,101,53,48,2,2:07
3-Jun-2019,Little Rock CH,3,Hard,R64,366,351,0,,,Ji Sung Nam,Victor Estrella,6-3 2-1 RET,0.48,0.0%,2.9%,62.9%,59.1%,46.2%,4/6,38.8%,21.9%,6.3%,25.0%,18.8%,0/2,67,0,1,35,22,13,2,0:39
29-Apr-2019,Puerto Vallarta CH,3,Hard,R32,359,193,0,,9,Mirza Basic,Victor Estrella,6-0 6-3,0.60,0.0%,7.5%,47.2%,52.0%,28.6%,3/9,37.9%,36.0%,4.0%,21.7%,48.1%,1/3,103,0,4,53,25,28,2,1:09
29-Apr-2019,Puerto Vallarta CH,3,Hard,R64,359,552,1,,WC,Victor Estrella,Gerardo Lopez Villasenor,6-1 6-2,2.00,0.0%,2.1%,63.8%,76.7%,70.6%,0/0,63.3%,51.2%,0.0%,41.9%,75.0%,4/6,90,0,1,47,30,17,0,1:01
22-Apr-2019,Leon CH,3,Hard,R64,362,281,0,,,Marc Andrea Huesler,Victor Estrella,7-6(3) 6-2,0.59,3.4%,1.7%,65.5%,68.4%,60.0%,2/4,42.7%,20.3%,6.8%,17.5%,26.3%,0/2,117,2,1,58,38,20,4,1:03
15-Apr-2019,San Luis Potosi CH,3,Clay,R64,350,293,0,,,Ernesto Escobedo,Victor Estrella,7-5 6-1,0.75,5.4%,8.9%,60.7%,64.7%,31.8%,4/9,43.6%,36.1%,6.6%,19.4%,53.3%,2/4,117,3,5,56,34,22,4,1:20
1-Apr-2019,Monterrey CH,3,Hard,R32,346,170,0,,15,Sebastian Ofner,Victor Estrella,7-6(3) 1-6 6-4,1.02,6.8%,8.7%,59.2%,78.7%,40.5%,5/7,50.5%,37.6%,8.9%,26.3%,52.3%,3/12,204,7,9,103,61,42,9,2:03
1-Apr-2019,Monterrey CH,3,Hard,R64,346,567,1,,LL,Victor Estrella,Luis Patino,6-1 3-6 6-1,1.75,11.3%,2.8%,64.8%,73.9%,76.0%,6/7,59.6%,44.3%,1.4%,32.6%,63.0%,4/7,141,8,2,71,46,25,1,1:32
18-Feb-2019,Cuernavaca CH,3,Hard,R64,327,311,0,,,Steven Diez,Victor Estrella,7-5 6-0,0.60,5.5%,3.6%,63.6%,60.0%,45.0%,3/7,40.2%,27.4%,1.6%,27.3%,27.8%,0/7,117,3,2,55,35,20,1,1:14
28-Jan-2019,Cleveland CH,3,Hard,R64,310,300,0,,,Liam Broady,Victor Estrella,6-3 7-6(1),0.76,7.1%,4.3%,57.1%,57.5%,46.7%,8/12,44.1%,36.0%,8.0%,31.9%,42.9%,3/8,145,5,3,70,40,30,6,1:32
21-Jan-2019,Newport Beach CH,3,Hard,R32,305,309,0,,Alt,Collin Altamirano,Victor Estrella,7-5 6-2,0.79,1.8%,0.0%,73.7%,66.7%,46.7%,1/4,44.4%,30.4%,2.9%,21.3%,50.0%,0/9,126,1,0,57,42,15,2,1:22
21-Jan-2019,Newport Beach CH,3,Hard,R64,305,262,1,,,Victor Estrella,Thai Son Kwiatkowski,6-3 6-4,1.01,1.5%,5.9%,57.4%,66.7%,48.3%,1/3,51.7%,41.7%,6.3%,40.7%,42.9%,4/7,116,1,4,68,39,29,3,1:17
8-Oct-2018,Santo Domingo CH,3,Clay,R32,323,81,0,WC,2,Federico Delbonis,Victor Estrella,7-5 6-3,0.77,0.0%,5.8%,59.4%,53.7%,39.3%,2/7,43.9%,40.0%,0.0%,38.1%,42.9%,3/8,139,0,4,69,41,28,0,1:44
1-Oct-2018,Monterrey CH,3,Hard,R32,302,223,0,WC,,Nino Serdarusic,Victor Estrella,6-3 6-1,0.47,4.9%,9.8%,56.1%,47.8%,55.6%,0/4,36.5%,22.7%,9.1%,21.7%,23.8%,0/1,85,2,4,41,23,18,4,0:54
3-Sep-2018,Chicago CH,3,Hard,R32,263,195,0,,,Alexei Popyrin,Victor Estrella,6-3 7-5,0.74,1.5%,9.2%,64.6%,64.3%,47.8%,6/9,44.4%,30.9%,5.9%,26.3%,36.7%,1/4,133,1,6,65,42,23,4,1:36
27-Aug-2018,US Open,5,Hard,Q3,263,141,0,,26,Stefano Travaglia,Victor Estrella,6-4 6-0,0.58,2.0%,6.0%,56.0%,57.1%,36.4%,5/9,39.0%,30.0%,14.0%,21.7%,37.0%,0/0,100,1,3,50,28,22,7,1:06
27-Aug-2018,US Open,5,Hard,Q2,263,175,1,,,Victor Estrella,Bjorn Fratangelo,7-6(3) 6-3,1.10,6.9%,5.7%,52.9%,63.0%,51.2%,5/8,52.9%,47.0%,3.0%,44.0%,56.3%,4/9,153,6,5,87,46,41,2,1:50
27-Aug-2018,US Open,5,Hard,Q1,263,100,1,,2,Victor Estrella,Jurgen Zopp,6-3 6-1,1.56,2.0%,2.0%,64.0%,68.8%,66.7%,2/3,58.7%,50.0%,3.7%,43.3%,58.3%,5/9,104,1,1,50,32,18,2,1:02
