Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
14-Nov-2022,Tour Finals,3,Hard,RR,6,2,1,5,1,Felix Auger Aliassime,Rafael Nadal,6-3 6-4,1.22,22.1%,2.9%,70.6%,81.3%,40.0%,5/5,54.3%,37.7%,1.6%,27.8%,52.0%,2/4,129,15,2,68,48,20,1,1:57
14-Nov-2022,Tour Finals,3,Hard,RR,6,4,0,5,3,Casper Ruud,Felix Auger Aliassime,7-6(4) 6-4,0.94,23.7%,5.1%,64.4%,84.2%,57.1%,0/1,47.6%,23.9%,7.5%,25.0%,21.7%,0/0,126,14,3,59,38,21,5,1:51
14-Nov-2022,Tour Finals,3,Hard,RR,6,9,0,5,8,Taylor Fritz,Felix Auger Aliassime,7-6(4) 6-7(5) 6-2,0.58,8.8%,2.0%,65.7%,74.6%,54.3%,3/5,44.8%,18.9%,5.6%,12.5%,29.4%,0/3,192,9,2,102,67,35,5,2:44
31-Oct-2022,Paris Masters,3,Hard,SF,8,18,0,8,,Holger Rune,Felix Auger Aliassime,6-4 6-2,0.53,6.3%,3.1%,73.4%,63.8%,35.3%,5/8,42.3%,23.4%,10.6%,13.5%,60.0%,0/0,111,4,2,64,47,17,5,1:27
31-Oct-2022,Paris Masters,3,Hard,QF,8,21,1,8,16,Felix Auger Aliassime,Frances Tiafoe,6-1 6-4,1.87,16.0%,0.0%,72.0%,86.1%,50.0%,0/0,58.0%,44.9%,8.7%,38.5%,53.3%,3/14,119,8,0,50,36,14,6,1:33
31-Oct-2022,Paris Masters,3,Hard,R16,8,188,1,8,WC,Felix Auger Aliassime,Gilles Simon,6-1 6-3,1.53,20.8%,5.7%,67.9%,75.0%,52.9%,2/2,58.3%,49.1%,3.6%,38.7%,62.5%,4/7,108,11,3,53,36,17,2,1:33
31-Oct-2022,Paris Masters,3,Hard,R32,8,74,1,8,Q,Felix Auger Aliassime,Mikael Ymer,6-7(6) 6-4 7-6(6),1.00,7.7%,4.2%,67.8%,71.1%,41.3%,14/17,51.4%,38.4%,1.8%,36.0%,46.2%,4/5,255,11,6,143,97,46,2,3:30
24-Oct-2022,Basel,3,Hard,F,9,25,1,3,,Felix Auger Aliassime,Holger Rune,6-3 7-5,1.51,17.5%,4.8%,73.0%,78.3%,64.7%,3/3,55.7%,38.2%,5.9%,36.0%,44.4%,2/5,131,11,3,63,46,17,4,1:39
24-Oct-2022,Basel,3,Hard,SF,9,1,1,3,1,Felix Auger Aliassime,Carlos Alcaraz,6-3 6-2,1.84,17.6%,0.0%,64.7%,81.8%,61.1%,1/1,61.0%,46.9%,0.0%,38.2%,66.7%,3/8,100,9,0,51,33,18,0,1:21
24-Oct-2022,Basel,3,Hard,QF,9,38,1,3,,Felix Auger Aliassime,Alexander Bublik,6-2 6-3,2.42,24.4%,2.4%,61.0%,88.0%,68.8%,0/0,59.3%,47.2%,13.9%,36.4%,64.3%,4/11,113,10,1,41,25,16,10,1:11
