Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
8-Mar-2021,M15 La Nucia,3,Clay,R32,1895,542,0,WC,,Georgii Kravchenko,Mikel Aranzabal,6-2 6-2,,,,,,,,,,,,,,,,,,,,,
4-Jan-2021,M15 Cairo,3,Clay,R16,,,0,Q,,Mikolaj Lorens,Mikel Aranzabal,7-6(3) 7-5,,,,,,,,,,,,,,,,,,,,,
4-Jan-2021,M15 Cairo,3,Clay,R32,,581,1,Q,5,Mikel Aranzabal,Adam El Mihdawy,6-4 6-7(4) 6-0,,,,,,,,,,,,,,,,,,,,,
26-Aug-2019,M25 Donostia San Sebastian,3,Clay,R32,,768,0,,WC,Carlos Lopez Montagud,Mikel Aranzabal,2-6 6-2 6-1,,,,,,,,,,,,,,,,,,,,,
1-Jul-2019,M25 Bakio,3,Hard,R32,,,0,Q,,Adria Soriano Barrera,Mikel Aranzabal,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
10-Jun-2019,M25 Huelva,3,Clay,R32,,503,0,WC,,Evan Furness,Mikel Aranzabal,6-2 6-0,,,,,,,,,,,,,,,,,,,,,
27-Aug-2018,Spain F25,3,Clay,R32,,591,0,,8,Yshai Oliel,Mikel Aranzabal,6-4 6-1,,,,,,,,,,,,,,,,,,,,,
28-Aug-2017,Spain F27,3,Clay,R32,,691,0,WC,,Javier Barranco Cosano,Mikel Aranzabal,6-4 6-2,,,,,,,,,,,,,,,,,,,,,
