Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
27-May-2024,Little Rock CH,3,Hard,Q1,,566,0,,9,Quinn Vandecasteele,Alex Lawson,6-0 6-1,0.44,2.8%,13.9%,63.9%,43.5%,15.4%,1/6,31.3%,29.5%,15.9%,16.0%,47.4%,0/2,80,1,5,36,23,13,7,0:50
6-Nov-2023,Knoxville CH,3,Hard,Q1,,422,0,,5,Cannon Kingsley,Alex Lawson,6-4 7-6(1),0.62,8.6%,5.7%,71.4%,72.0%,40.0%,1/2,44.3%,23.0%,18.0%,15.9%,41.2%,0/0,131,6,4,70,50,20,11,
4-Sep-2023,Seville CH,3,Clay,Q1,,692,0,,12,Oscar Jose Gutierrez,Alex Lawson,6-1 6-2,0.39,6.4%,4.3%,68.1%,53.1%,33.3%,4/8,34.4%,20.9%,2.3%,15.2%,40.0%,0/0,90,3,2,47,32,15,1,1:02
13-Mar-2023,Phoenix CH,3,Hard,Q1,,117,0,,3,Pavel Kotov,Alex Lawson,6-1 6-0,0.31,1.9%,9.6%,48.1%,52.0%,25.9%,5/11,31.3%,19.4%,3.2%,20.0%,16.7%,0/0,83,1,5,52,25,27,1,0:50
1-Aug-2022,Washington,3,Hard,Q1,1406,352,0,,11,Shintaro Mochizuki,Alex Lawson,6-1 6-2,0.53,1.8%,5.4%,69.6%,56.4%,29.4%,8/13,39.0%,27.3%,4.5%,14.3%,39.1%,0/3,100,1,3,56,39,17,2,
16-May-2022,Tunis CH,3,Clay,Q1,1498,502,0,,12,Remy Bertola,Alex Lawson,6-2 7-6(2),0.72,3.1%,3.1%,60.0%,59.0%,42.3%,4/8,43.9%,34.5%,5.2%,22.2%,45.2%,2/3,123,2,2,65,39,26,3,1:25
25-Apr-2022,Savannah CH,3,Clay,Q1,1524,500,0,,6,Evan Zhu,Alex Lawson,5-7 6-1 6-1,0.82,1.3%,2.5%,75.0%,56.7%,30.0%,3/10,44.9%,40.8%,6.1%,33.3%,52.6%,3/11,178,1,2,80,60,20,6,1:38
11-Apr-2022,Sarasota CH,3,Clay,Q1,1533,323,0,,6,Alexis Galarneau,Alex Lawson,6-3 6-2,0.72,4.3%,10.9%,69.6%,56.3%,35.7%,4/8,42.3%,36.2%,5.2%,21.4%,50.0%,1/6,104,2,5,46,32,14,3,1:07
11-Oct-2021,Villena CH,3,Hard,Q2,,1323,0,,Alt,N Sriram Balaji,Alex Lawson,6-3 6-3,0.58,3.1%,6.2%,69.2%,64.4%,40.0%,5/8,42.7%,25.0%,11.5%,17.1%,41.2%,0/0,117,2,4,65,45,20,6,1:10
11-Oct-2021,Villena CH,3,Hard,Q1,,465,1,,6,Alex Lawson,Maxime Hamou,6-3 6-0,1.88,8.3%,6.3%,68.8%,78.8%,60.0%,0/0,61.4%,50.9%,5.7%,51.5%,50.0%,4/7,101,4,3,48,33,15,3,0:47
22-Feb-2021,Singapore,3,Hard,Q1,,229,0,,2,Matteo Viola,Alex Lawson,6-3 6-2,0.50,2.7%,13.5%,67.6%,48.0%,41.7%,0/4,35.3%,27.1%,4.2%,25.0%,31.3%,1/3,85,1,5,37,25,12,2,
11-Nov-2019,Champaign-Urbana CH,3,Hard,Q1,,734,0,,1,Ezekiel Clark,Alex Lawson,6-4 6-2,0.59,8.8%,3.5%,64.9%,62.2%,50.0%,0/3,42.2%,25.0%,3.8%,14.3%,47.1%,0/1,109,5,2,57,37,20,2,1:00
23-Jul-2018,Granby CH,3,Hard,Q1,,977,0,,,Kelsey Stevenson,Alex Lawson,6-4 6-4,0.65,1.5%,1.5%,57.6%,55.3%,64.3%,0/3,44.3%,26.8%,5.4%,26.7%,26.9%,1/2,122,1,1,66,38,28,3,1:12
30-Apr-2018,Savannah CH,3,Clay,Q2,,726,0,,6,Danny Thomas,Alex Lawson,6-4 6-0,0.72,7.4%,11.8%,51.5%,54.3%,45.5%,7/11,43.2%,35.9%,9.4%,38.6%,30.0%,0/3,132,5,8,68,35,33,6,1:14
23-Apr-2018,Tallahassee CH,3,Clay,Q2,,510,0,,7,Peter Torebko,Alex Lawson,6-3 6-3,0.80,4.0%,6.7%,62.7%,59.6%,32.1%,9/14,45.0%,40.5%,8.1%,20.5%,62.9%,2/9,149,3,5,75,47,28,6,1:23
