Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
1-Jan-2023,Noumea CH,3,Hard,R32,685,571,0,,,Maxime Chazal,Roberto Marcora,6-3 6-3,0.57,10.2%,8.2%,71.4%,68.6%,35.7%,3/6,40.6%,23.1%,7.7%,11.5%,34.6%,0/1,101,5,4,49,35,14,4,1:17
10-Oct-2022,Saint Tropez CH,3,Hard,QF,636,140,0,PR,7,Jurij Rodionov,Roberto Marcora,6-4 6-3,0.63,6.5%,1.6%,75.8%,63.8%,40.0%,1/4,43.5%,26.4%,15.1%,22.9%,33.3%,0/1,115,4,1,62,47,15,8,1:16
10-Oct-2022,Saint Tropez CH,3,Hard,R16,636,118,1,PR,4,Roberto Marcora,Fernando Verdasco,7-6(6) 6-2,1.19,2.9%,2.9%,68.6%,64.6%,54.5%,3/5,53.6%,45.7%,7.1%,37.7%,70.6%,4/5,140,2,2,70,48,22,5,1:29
10-Oct-2022,Saint Tropez CH,3,Hard,R32,636,322,1,PR,Q,Roberto Marcora,Clement Tabur,6-3 6-4,1.52,5.4%,1.8%,58.9%,81.8%,60.9%,1/2,56.5%,40.7%,3.4%,30.6%,56.5%,3/10,115,3,1,56,33,23,2,1:31
26-Sep-2022,Tel Aviv,3,Hard,Q1,624,174,0,PR,1,Liam Broady,Roberto Marcora,6-3 6-2,0.79,3.4%,6.9%,62.1%,58.3%,31.8%,6/11,44.2%,40.8%,8.5%,36.4%,48.1%,2/5,129,2,4,58,36,22,6,1:26
29-Aug-2022,US Open,5,Hard,Q2,607,125,0,,10,Franco Agamenone,Roberto Marcora,7-6(3) 2-6 6-1,0.89,6.9%,6.9%,58.4%,69.5%,28.6%,10/15,47.3%,42.5%,12.3%,31.4%,63.9%,5/16,207,7,7,101,59,42,13,2:24
29-Aug-2022,US Open,5,Hard,Q1,607,241,1,,,Roberto Marcora,Genaro Alberto Olivieri,6-4 6-1,1.40,6.3%,3.2%,50.8%,68.8%,58.1%,3/4,58.3%,51.1%,0.0%,61.1%,44.4%,4/5,108,4,2,63,32,31,0,1:29
8-Aug-2022,Canada Masters,3,Hard,Q1,551,82,0,Alt,11,Jack Draper,Roberto Marcora,6-3 6-0,0.44,5.7%,1.9%,60.4%,56.3%,42.9%,4/8,37.9%,21.4%,23.8%,7.7%,43.8%,0/0,95,3,1,53,32,21,10,1:00
1-Aug-2022,Washington,3,Hard,Q1,556,189,0,,5,Antoine Escoffier,Roberto Marcora,7-6(9) 6-0,0.68,5.9%,10.6%,54.1%,65.2%,38.5%,8/12,43.5%,31.9%,5.8%,14.6%,57.1%,1/5,154,5,9,85,46,39,4,
27-Jun-2022,Malaga CH,3,Hard,R16,405,339,0,PR,Alt,Steven Diez,Roberto Marcora,6-3 6-4,0.48,6.9%,0.0%,63.8%,70.3%,33.3%,2/5,40.6%,20.8%,2.1%,26.7%,11.1%,1/2,106,4,0,58,37,21,1,
27-Jun-2022,Malaga CH,3,Hard,R32,405,301,1,PR,,Roberto Marcora,Lukas Lacko,4-6 6-4 6-4,1.01,9.2%,5.1%,57.1%,67.9%,59.5%,10/12,50.8%,36.0%,5.6%,28.8%,45.9%,3/9,187,9,5,98,56,42,5,
27-Jun-2022,Wimbledon,5,Grass,Q1,405,113,0,,7,Radu Albot,Roberto Marcora,6-1 6-4,0.69,3.4%,0.0%,56.9%,69.7%,32.0%,9/12,42.7%,32.2%,1.7%,28.9%,38.1%,0/3,117,2,0,58,33,25,1,1:13
22-Nov-2021,Bari CH,3,Hard,R32,199,213,0,7,,Thomas Fabbiano,Roberto Marcora,7-6(8) 6-3,0.75,3.5%,2.4%,58.8%,54.0%,68.6%,11/14,46.7%,29.9%,0.0%,31.1%,27.3%,1/4,152,3,2,85,50,35,0,1:45
