Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
31-Dec-2022,Adelaide,3,Hard,R32,42,83,1,,Q,Jack Draper,Soon Woo Kwon,6-2 6-1,3.37,22.9%,5.7%,51.4%,88.9%,76.5%,3/3,67.8%,57.7%,3.8%,50.0%,64.3%,5/12,87,8,2,35,18,17,2,1:08
7-Nov-2022,NextGen Finals,3,Hard,SF,41,49,0,3,4,Brandon Nakashima,Jack Draper,4-3(6) 1-4 4-2 4-3(5),0.63,17.0%,5.7%,75.0%,68.2%,40.9%,5/6,45.5%,24.2%,15.2%,16.0%,50.0%,1/2,154,15,5,88,66,22,10,1:39
7-Nov-2022,NextGen Finals,3,Hard,RR,41,23,1,3,2,Jack Draper,Lorenzo Musetti,4-1 4-0 4-3(3),2.63,27.9%,4.7%,72.1%,90.3%,58.3%,0/0,64.8%,48.9%,6.7%,42.9%,70.0%,3/9,88,12,2,43,31,12,3,0:57
7-Nov-2022,NextGen Finals,3,Hard,RR,41,90,1,3,6,Jack Draper,Chun Hsin Tseng,1-4 4-2 4-3(2) 4-2,1.44,9.5%,3.2%,58.7%,89.2%,53.8%,2/3,54.0%,36.5%,1.4%,28.6%,52.0%,2/3,137,6,2,63,37,26,1,1:32
7-Nov-2022,NextGen Finals,3,Hard,RR,41,111,0,3,7,Dominic Stricker,Jack Draper,4-3(5) 4-3(5) 4-3(5),0.80,14.7%,1.5%,64.7%,81.8%,41.7%,6/7,47.0%,25.8%,21.2%,14.0%,47.8%,1/1,134,10,1,68,44,24,14,1:26
31-Oct-2022,Paris Masters,3,Hard,R32,45,21,0,,16,Frances Tiafoe,Jack Draper,6-3 7-5,1.02,19.0%,1.7%,63.8%,89.2%,38.1%,3/5,48.4%,30.0%,10.0%,19.0%,46.4%,0/7,128,11,1,58,37,21,7,1:24
31-Oct-2022,Paris Masters,3,Hard,R64,45,42,1,,WC,Jack Draper,Arthur Rinderknech,6-3 6-4,1.71,9.3%,5.6%,57.4%,96.8%,52.2%,2/2,57.1%,37.9%,5.2%,28.6%,52.2%,2/7,112,5,3,54,31,23,3,1:30
24-Oct-2022,Basel,3,Hard,R32,45,1,0,,1,Carlos Alcaraz,Jack Draper,3-6 6-2 7-5,0.99,10.6%,4.7%,65.9%,67.9%,48.3%,5/9,49.4%,38.5%,1.1%,32.9%,57.1%,3/7,176,9,4,85,56,29,1,2:17
17-Oct-2022,Antwerp,3,Hard,R16,48,11,0,,1,Hubert Hurkacz,Jack Draper,7-6(5) 6-7(5) 6-1,0.67,4.3%,1.7%,68.7%,69.6%,41.7%,9/12,44.9%,26.3%,22.2%,17.1%,48.3%,1/3,214,5,2,115,79,36,22,2:40
17-Oct-2022,Antwerp,3,Hard,R32,48,41,1,,,Jack Draper,Jenson Brooksby,6-1 6-2,3.97,13.5%,2.7%,56.8%,95.2%,75.0%,0/0,69.2%,53.7%,2.4%,55.2%,50.0%,4/7,78,5,1,37,21,16,1,1:00
29-Aug-2022,US Open,5,Hard,R32,53,31,0,,27,Karen Khachanov,Jack Draper,6-3 4-6 6-5 RET,0.76,10.5%,7.0%,46.5%,66.0%,45.9%,10/15,46.0%,34.1%,15.9%,16.1%,65.6%,4/8,202,12,8,114,53,61,14,2:33
29-Aug-2022,US Open,5,Hard,R64,53,8,1,,6,Jack Draper,Felix Auger Aliassime,6-4 6-4 6-4,1.22,10.2%,4.5%,50.0%,84.1%,59.1%,3/3,52.8%,34.8%,14.1%,25.4%,51.5%,3/10,180,9,4,88,44,44,13,2:28
29-Aug-2022,US Open,5,Hard,R128,53,49,1,,,Jack Draper,Emil Ruusuvuori,6-4 6-3 6-3,1.24,11.8%,4.7%,49.4%,78.6%,60.5%,3/4,55.6%,37.9%,7.6%,22.7%,68.2%,5/5,151,10,4,85,42,43,5,2:01
22-Aug-2022,Winston-Salem,3,Hard,QF,55,102,0,13,Q,Marc Andrea Huesler,Jack Draper,6-4 6-4,0.73,8.1%,4.8%,58.1%,75.0%,46.2%,2/5,46.5%,26.9%,11.5%,18.2%,42.1%,1/1,114,5,3,62,36,26,6,1:20
22-Aug-2022,Winston-Salem,3,Hard,R16,55,231,1,13,WC,Jack Draper,Dominic Thiem,6-1 6-4,2.08,17.0%,2.1%,55.3%,84.6%,71.4%,0/0,59.3%,44.3%,4.9%,30.6%,64.0%,3/10,108,8,1,47,26,21,3,1:19
22-Aug-2022,Winston-Salem,3,Hard,R32,55,61,1,13,,Jack Draper,Fabio Fognini,6-2 4-6 6-1,1.21,6.7%,4.4%,54.4%,73.5%,43.9%,10/13,55.2%,48.4%,1.6%,37.9%,57.1%,6/10,154,6,4,90,49,41,1,2:00
8-Aug-2022,Canada Masters,3,Hard,QF,82,23,0,Q,,Pablo Carreno Busta,Jack Draper,7-6(4) 6-1,0.74,10.1%,2.9%,56.5%,59.0%,50.0%,10/13,44.2%,33.3%,1.4%,29.5%,40.0%,1/2,138,7,2,69,39,30,1,1:53
8-Aug-2022,Canada Masters,3,Hard,R16,82,20,1,Q,17,Jack Draper,Gael Monfils,6-2 0-2 RET,1.36,20.7%,10.3%,58.6%,76.5%,50.0%,0/1,55.6%,47.1%,2.9%,30.0%,71.4%,2/2,63,6,3,29,17,12,1,0:55
8-Aug-2022,Canada Masters,3,Hard,R32,82,5,1,Q,3,Jack Draper,Stefanos Tsitsipas,7-5 7-6(4),1.11,6.3%,5.0%,58.8%,74.5%,51.5%,5/7,51.5%,38.8%,9.4%,28.8%,54.5%,3/9,165,5,4,80,47,33,8,2:01
8-Aug-2022,Canada Masters,3,Hard,R64,82,76,1,Q,Q,Jack Draper,Hugo Gaston,6-2 6-3,1.29,13.0%,3.7%,59.3%,71.9%,45.5%,4/5,55.1%,50.0%,4.7%,43.9%,60.9%,5/10,118,7,2,54,32,22,3,1:22
8-Aug-2022,Canada Masters,3,Hard,Q2,82,75,1,11,7,Jack Draper,Quentin Halys,3-1 RET,3.33,30.0%,10.0%,60.0%,100.0%,50.0%,0/0,72.7%,66.7%,0.0%,50.0%,83.3%,1/1,22,3,1,10,6,4,0,0:15
8-Aug-2022,Canada Masters,3,Hard,Q1,82,551,1,11,Alt,Jack Draper,Roberto Marcora,6-3 6-0,2.29,23.8%,11.9%,61.9%,92.3%,56.3%,0/0,62.1%,49.1%,5.7%,43.8%,57.1%,4/8,95,10,5,42,26,16,3,1:00
1-Aug-2022,Washington,3,Hard,R32,81,8,0,,1,Andrey Rublev,Jack Draper,6-4 6-2,0.59,7.0%,4.2%,57.7%,58.5%,46.7%,7/10,42.6%,27.5%,17.6%,11.1%,45.8%,0/2,122,5,3,71,41,30,9,1:23
1-Aug-2022,Washington,3,Hard,R64,81,111,1,,WC,Jack Draper,Stefan Kozlov,7-5 6-2,1.54,16.4%,9.8%,60.7%,83.8%,45.8%,4/5,57.5%,47.9%,2.7%,45.3%,55.0%,4/18,134,10,6,61,37,24,2,1:52
25-Jul-2022,Atlanta,3,Hard,Q2,85,229,0,4,Alt,Ramkumar Ramanathan,Jack Draper,7-6(6) 3-6 7-6(2),0.80,11.8%,3.9%,56.9%,82.8%,63.6%,2/2,48.7%,20.4%,20.4%,13.8%,35.7%,1/1,195,12,4,102,58,44,19,2:13
25-Jul-2022,Atlanta,3,Hard,Q1,85,153,1,4,,Jack Draper,Christopher Eubanks,6-4 5-7 6-4,1.12,5.4%,3.3%,70.7%,78.5%,55.6%,3/4,51.6%,31.5%,16.3%,17.7%,60.0%,2/9,184,5,3,92,65,27,15,2:13
27-Jun-2022,Wimbledon,5,Grass,R64,94,27,0,,19,Alex De Minaur,Jack Draper,5-7 7-6(0) 6-2 6-3,0.71,9.2%,3.1%,61.1%,68.8%,43.1%,8/14,45.3%,29.5%,12.5%,21.3%,39.2%,3/8,243,12,4,131,80,51,14,3:02
