Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
18-Mar-2024,M25 Swan Hill,3,Grass,QF,847,400,0,,6,Blake Ellis,Thomas Braithwaite,7-6(4) 6-4,,,,,,,,,,,,,,,,,,,,,
18-Mar-2024,M25 Swan Hill,3,Grass,R16,847,378,1,,3,Thomas Braithwaite,James Mccabe,7-6(6) 7-6(6),,,,,,,,,,,,,,,,,,,,,
18-Mar-2024,M25 Swan Hill,3,Grass,R32,847,1776,1,,Q,Thomas Braithwaite,Thomas Patton,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
11-Mar-2024,M25 Mildura,3,Grass,R16,844,1432,0,,Q,Joshua Charlton,Thomas Braithwaite,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
11-Mar-2024,M25 Mildura,3,Grass,R32,844,367,1,,5,Thomas Braithwaite,Rio Noguchi,1-6 7-6(9) 6-3,,,,,,,,,,,,,,,,,,,,,
26-Feb-2024,M25 Traralgon,3,Hard,R32,846,203,0,,1,Li Tu,Thomas Braithwaite,6-1 7-6(4),,,,,,,,,,,,,,,,,,,,,
19-Feb-2024,M25 Traralgon,3,Hard,R16,848,205,0,WC,1,Li Tu,Thomas Braithwaite,6-3 6-2,,,,,,,,,,,,,,,,,,,,,
19-Feb-2024,M25 Traralgon,3,Hard,R32,848,1173,1,WC,Q,Thomas Braithwaite,Corey Gaal,3-6 7-6(5) 7-5,,,,,,,,,,,,,,,,,,,,,
5-Feb-2024,Burnie 2 CH,3,Hard,Q2,879,708,0,12,5,Taisei Ichikawa,Thomas Braithwaite,7-6(7) 6-3,0.96,5.1%,3.4%,67.8%,67.5%,63.2%,0/2,47.1%,32.5%,1.3%,28.3%,38.7%,1/6,136,3,2,59,40,19,1,1:35
5-Feb-2024,Burnie 2 CH,3,Hard,Q1,879,1629,1,12,WC,Thomas Braithwaite,Mason Naumovski,6-3 6-4,1.33,3.4%,1.7%,76.3%,68.9%,57.1%,0/1,54.6%,45.1%,8.5%,38.1%,55.2%,3/10,130,2,1,59,45,14,6,1:17
29-Jan-2024,Burnie CH,3,Hard,Q1,881,1113,0,9,,Scott Jones,Thomas Braithwaite,6-1 7-6(4),0.58,1.4%,10.0%,68.6%,62.5%,31.8%,4/8,41.6%,27.3%,1.8%,18.8%,39.1%,1/5,125,1,7,70,48,22,1,1:44
27-Nov-2023,M25 Gold Coast,3,,R32,860,792,0,,,Hanyi Liu,Thomas Braithwaite,6-4 6-2,,,,,,,,,,,,,,,,,,,,,
20-Nov-2023,M25 Brisbane,3,,R32,858,,0,,WC,Hayden Jones,Thomas Braithwaite,3-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
30-Oct-2023,Sydney CH,3,Hard,Q1,862,605,0,,11,Matthew Dellavedova,Thomas Braithwaite,6-3 6-2,0.70,3.3%,6.6%,62.3%,63.2%,30.4%,3/7,42.6%,34.4%,1.6%,27.1%,61.5%,1/3,122,2,4,61,38,23,1,1:27
16-Oct-2023,M15 Heraklion,3,Hard,R32,839,680,0,,4,Oleg Prihodko,Thomas Braithwaite,6-3 6-4,,,,,,,,,,,,,,,,,,,,,
25-Sep-2023,M15 Monastir,3,Hard,QF,911,765,0,Q,4,Peter Benjamin Privara,Thomas Braithwaite,7-5 1-6 7-5,,,,,,,,,,,,,,,,,,,,,
25-Sep-2023,M15 Monastir,3,Hard,R16,911,994,1,Q,,Thomas Braithwaite,Max Wiskandt,6-1 6-3,,,,,,,,,,,,,,,,,,,,,
25-Sep-2023,M15 Monastir,3,Hard,R32,911,773,1,Q,6,Thomas Braithwaite,Aziz Ouakaa,6-1 6-3,,,,,,,,,,,,,,,,,,,,,
18-Sep-2023,M15 Monastir,3,Hard,QF,895,1202,0,,Q,Keshav Chopra,Thomas Braithwaite,7-5 4-6 6-3,,,,,,,,,,,,,,,,,,,,,
18-Sep-2023,M15 Monastir,3,Hard,R16,895,626,1,,3,Thomas Braithwaite,Luca Wiedenmann,2-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
18-Sep-2023,M15 Monastir,3,Hard,R32,895,1164,1,,,Thomas Braithwaite,Omar Brigida,7-5 6-4,,,,,,,,,,,,,,,,,,,,,
11-Sep-2023,M15 Monastir,3,Hard,R32,925,1027,0,8,Q,Luca Fantini,Thomas Braithwaite,6-2 6-0,,,,,,,,,,,,,,,,,,,,,
4-Sep-2023,M25 Monastir,3,Hard,QF,938,713,0,8,4,Ilia Simakin,Thomas Braithwaite,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
4-Sep-2023,M25 Monastir,3,Hard,R16,938,,1,8,,Thomas Braithwaite,Marcus Mcdaniel,6-4 6-2,,,,,,,,,,,,,,,,,,,,,
4-Sep-2023,M25 Monastir,3,Hard,R32,938,,1,8,Q,Thomas Braithwaite,Isaac Nortey,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
28-Aug-2023,M15 Monastir,3,Hard,R16,938,458,0,,3,Alexis Gautier,Thomas Braithwaite,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
