Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
31-Mar-2025,M25 Santa Margherita di Pula,3,Clay,R32,820,476,0,,,Facundo Juarez,Giuseppe La Vela,3-6 6-4 6-1,0.88,3.4%,2.3%,65.5%,64.9%,43.3%,7/11,47.6%,37.3%,4.8%,25.9%,58.6%,2/4,170,3,2,87,57,30,4,2:08
24-Mar-2025,M15 Foggia,3,Clay,SF,805,917,0,,,Iannis Miletich,Giuseppe La Vela,6-4 6-3,0.31,2.9%,2.9%,71.4%,60.0%,45.0%,6/9,39.5%,13.6%,15.9%,7.1%,25.0%,0/0,114,2,2,70,50,20,7,1:24
24-Mar-2025,M15 Foggia,3,Clay,QF,805,486,1,,,Giuseppe La Vela,Facundo Juarez,4-6 6-2 7-5,1.00,0.0%,16.7%,66.7%,37.5%,25.0%,3/4,44.4%,66.7%,0.0%,50.0%,75.0%,1/1,18,0,2,12,8,4,0,2:17
24-Mar-2025,M15 Foggia,3,Clay,R16,805,1619,1,,,Giuseppe La Vela,Jacopo Vasami,6-3 7-6(5),1.08,7.2%,1.2%,73.5%,73.8%,54.5%,6/6,53.8%,33.9%,19.4%,25.6%,47.8%,1/1,145,6,1,83,61,22,12,1:48
24-Mar-2025,M15 Foggia,3,Clay,R32,805,1739,1,,,Giuseppe La Vela,Felipe Virgili Berini,6-0 6-2,1.98,0.0%,2.6%,66.7%,69.2%,61.5%,1/2,66.3%,66.0%,0.0%,58.8%,84.6%,6/10,86,0,1,39,26,13,0,1:07
10-Mar-2025,M15 Antalya,3,Clay,R16,723,467,0,,,Svyatoslav Gulin,Giuseppe La Vela,6-2 6-3,0.57,0.0%,2.0%,61.2%,56.7%,42.1%,1/5,39.4%,28.0%,6.0%,23.5%,37.5%,1/2,99,0,1,49,30,19,3,1:15
10-Mar-2025,M15 Antalya,3,Clay,R32,723,2063,1,,,Giuseppe La Vela,Ruben Hartig,7-5 6-1,1.30,0.0%,1.6%,65.1%,65.9%,50.0%,2/4,55.8%,51.5%,0.0%,42.4%,60.6%,5/10,129,0,1,63,41,22,0,1:44
3-Mar-2025,M15 Antalya,3,Clay,R16,723,447,0,,,Alexander Weis,Giuseppe La Vela,6-3 7-6(4),0.89,1.1%,1.1%,68.5%,55.7%,53.6%,9/13,47.5%,40.0%,5.6%,25.0%,57.1%,2/15,179,1,1,89,61,28,5,2:24
3-Mar-2025,M15 Antalya,3,Clay,R32,723,931,1,,,Giuseppe La Vela,Gabriele Bosio,6-3 6-2,1.33,3.6%,3.6%,75.0%,64.3%,50.0%,2/3,56.7%,52.1%,0.0%,51.4%,54.5%,4/6,104,2,2,56,42,14,0,1:29
24-Feb-2025,M15 Antalya,3,Clay,R16,724,435,0,,,Nerman Fatic,Giuseppe La Vela,6-1 6-2,0.56,0.0%,1.7%,64.4%,52.6%,23.8%,6/12,38.4%,32.5%,5.0%,28.6%,36.8%,1/4,99,0,1,59,38,21,2,1:12
24-Feb-2025,M15 Antalya,3,Clay,R32,724,892,1,,,Giuseppe La Vela,Mert Naci Turker,7-6(7) 3-6 7-6(2),1.04,0.9%,1.8%,67.9%,74.3%,54.3%,4/7,50.2%,33.3%,3.5%,25.7%,45.5%,2/5,223,1,2,109,74,35,4,2:48
17-Feb-2025,M15 Antalya   ,3,Clay,R16,723,455,0,,,Alexander Weis,Giuseppe La Vela,6-4 6-2,0.57,0.0%,4.1%,74.0%,55.6%,47.4%,5/8,42.6%,26.5%,2.0%,19.4%,38.9%,0/0,122,0,3,73,54,19,1,1:30
17-Feb-2025,M15 Antalya   ,3,Clay,R32,723,1738,1,,,Giuseppe La Vela,Nicolas Garcia Longo,6-3 6-0,1.91,0.0%,4.9%,85.4%,68.6%,50.0%,2/4,65.5%,65.1%,0.0%,61.3%,75.0%,6/10,84,0,2,41,35,6,0,1:01
10-Feb-2025,M15 Antalya  ,3,Clay,R32,725,1573,0,,,Akira Santillan,Giuseppe La Vela,6-1 6-3,0.71,2.0%,6.0%,72.0%,38.9%,50.0%,4/10,41.5%,41.1%,7.1%,35.0%,56.3%,2/5,106,1,3,50,36,14,4,1:10
6-Jan-2025,M15 Monastir,3,Hard,QF,752,622,0,,,Florian Broska,Giuseppe La Vela,6-2 6-0,0.26,4.3%,4.3%,68.1%,53.1%,20.0%,3/8,31.3%,15.2%,3.0%,10.0%,23.1%,0/0,80,2,2,47,32,15,1,0:53
6-Jan-2025,M15 Monastir,3,Hard,R16,752,1159,1,,,Giuseppe La Vela,Dimitris Sakellaridis,7-5 6-1,1.30,3.7%,1.2%,70.4%,64.9%,45.8%,10/12,56.5%,53.0%,1.5%,46.5%,65.2%,5/18,147,3,1,81,57,24,1,1:58
6-Jan-2025,M15 Monastir,3,Hard,R32,752,,1,,,Giuseppe La Vela,Ibrahim Snoussi,6-2 6-2,1.64,5.8%,0.0%,69.2%,69.4%,62.5%,5/5,61.1%,53.5%,2.3%,53.8%,52.9%,4/5,95,3,0,52,36,16,1,1:20
11-Nov-2024,M15 San Gregorio di Catania,3,Clay,R16,743,387,0,,2,Alexander Weis,Giuseppe La Vela,6-2 6-4,,,,,,,,,,,,,,,,,,,,,
11-Nov-2024,M15 San Gregorio di Catania,3,Clay,R32,743,1045,1,,WC,Giuseppe La Vela,Juan Cruz Martin Manzano,3-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
4-Nov-2024,M15 San Gregorio di Catania,3,Clay,R16,744,468,0,,6,Gabriele Piraino,Giuseppe La Vela,6-4 6-4,,,,,,,,,,,,,,,,,,,,,
4-Nov-2024,M15 San Gregorio di Catania,3,Clay,R32,744,1307,1,,Q,Giuseppe La Vela,Alessandro Spadola,6-2 6-3,,,,,,,,,,,,,,,,,,,,,
