Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
29-Mar-1993,Durban,3,Hard,R32,162,223,0,,WC,Kevin Ullyett,Kevin Curren,6-3 6-0,0.50,11.1%,11.1%,41.7%,66.7%,14.3%,1/6,33.7%,32.0%,6.0%,21.4%,45.5%,1/2,86,4,4,36,15,21,3,0:58
31-Aug-1992,US Open,5,Hard,R128,81,8,0,,7,Boris Becker,Kevin Curren,6-2 5-7 6-3 6-4,0.79,5.6%,0.8%,50.0%,66.1%,54.8%,10/15,45.6%,31.3%,6.3%,20.8%,47.1%,2/6,252,7,1,124,62,62,8,2:39
17-Aug-1992,Indianapolis,3,Hard,R32,79,12,0,,5,Wayne Ferreira,Kevin Curren,6-3 6-4,0.67,3.1%,1.6%,45.3%,62.1%,51.4%,3/6,43.4%,29.3%,17.2%,17.9%,40.0%,1/4,122,2,1,64,29,35,10,1:16
17-Aug-1992,Indianapolis,3,Hard,R64,79,152,1,,,Kevin Curren,Pablo Arraya,7-5 1-6 6-3,0.98,7.4%,5.3%,54.3%,72.5%,46.5%,8/12,50.6%,38.5%,3.8%,38.0%,39.3%,4/10,172,7,5,94,51,43,3,2:06
10-Aug-1992,Cincinnati Masters,3,Hard,R64,77,47,0,,,Christian Bergstrom,Kevin Curren,6-1 6-1,0.53,5.1%,10.3%,28.2%,36.4%,42.9%,2/7,35.5%,31.5%,11.1%,17.6%,55.0%,0/7,93,2,4,39,11,28,6,1:15
20-Jul-1992,Canada Masters,3,Hard,R16,87,21,0,,6,Malivai Washington,Kevin Curren,6-4 7-6(9),0.85,14.5%,2.4%,49.4%,75.6%,52.4%,3/4,47.6%,30.9%,8.6%,25.5%,40.0%,0/5,164,12,2,83,41,42,7,2:04
20-Jul-1992,Canada Masters,3,Hard,R32,87,129,1,,,Kevin Curren,Gilad Bloom,6-4 6-3,1.31,9.4%,7.8%,60.9%,69.2%,56.0%,4/6,56.6%,46.9%,4.1%,34.4%,70.6%,4/7,113,6,5,64,39,25,2,1:10
20-Jul-1992,Canada Masters,3,Hard,R64,87,91,1,,,Kevin Curren,Luis Herrera,2-6 6-3 6-4,1.06,6.4%,6.4%,51.1%,81.3%,47.8%,9/11,52.0%,37.3%,2.4%,36.2%,40.0%,2/6,177,6,6,94,48,46,2,1:51
13-Jul-1992,Washington,3,Hard,R16,95,130,0,,,Gary Muller,Kevin Curren,4-6 6-3 7-6(4),1.15,7.5%,5.0%,42.5%,88.2%,56.5%,2/5,49.7%,34.6%,20.6%,16.1%,60.0%,3/9,187,6,4,80,34,46,22,2:03
13-Jul-1992,Washington,3,Hard,R32,95,9,1,,2,Kevin Curren,Andre Agassi,7-5 6-4,1.47,9.7%,4.8%,43.5%,88.9%,62.9%,3/3,54.4%,37.8%,10.8%,23.9%,60.7%,2/5,136,6,3,62,27,35,8,1:19
