Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA,Time
22-Jun-1965,Wimbledon,5,Grass,R64,,,0,,,Christian Kuhnke,Mike Hann,7-5 6-2 6-3,,,,,,,,,,,,,,,,,,,,,
22-Jun-1965,Wimbledon,5,Grass,R128,,,1,,,Mike Hann,Jimmy Moore,6-8 6-0 6-2 6-8 8-6,,,,,,,,,,,,,,,,,,,,,
28-Aug-1963,US Open,5,Grass,R128,,,0,,,David Phillips,Mike Hann,7-5 6-3 7-5,,,,,,,,,,,,,,,,,,,,,
26-Jun-1963,Wimbledon,5,Grass,R64,,,0,,,Nicola Pietrangeli,Mike Hann,5-7 7-5 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
26-Jun-1963,Wimbledon,5,Grass,R128,,,1,,,Mike Hann,William Alvarez,6-1 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
13-May-1963,Roland Garros,5,Clay,R128,,,0,,,Pierre Jauffret,Mike Hann,4-6 6-4 3-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
22-Oct-1962,London Intl Club,3,,RR,,,1,,,Mike Hann,Jean Noel Grinda,6-3 6-3,,,,,,,,,,,,,,,,,,,,,
22-Oct-1962,London Intl Club,3,,RR,,,0,,,Pierre Barthes,Mike Hann,6-3 6-3,,,,,,,,,,,,,,,,,,,,,
22-Oct-1962,London Intl Club,3,,RR,,,0,,,Jean Claude Barclay,Mike Hann,6-4 6-3,,,,,,,,,,,,,,,,,,,,,
6-Sep-1962,South of England Championships,3,Grass,R16,,,0,,,Jimmy Tattersall,Mike Hann,7-5 6-2,,,,,,,,,,,,,,,,,,,,,
19-Aug-1962,Moscow,3,Clay,SF,,,0,,,Frank Froehling,Mike Hann,6-2 6-1 6-1,,,,,,,,,,,,,,,,,,,,,
19-Aug-1962,Moscow,3,Clay,QF,,,1,,,Mike Hann,Vyacheslav Egorov,6-4 6-3 4-6 6-4,,,,,,,,,,,,,,,,,,,,,
19-Aug-1962,Moscow,3,Clay,R16,,,1,,,Mike Hann,Bob Hewitt,2-6 6-4 4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
19-Aug-1962,Moscow,3,Clay,R32,,,1,,,Mike Hann,Viktor Anisimov,6-3 6-2 4-6 3-6 6-2,,,,,,,,,,,,,,,,,,,,,
25-Jun-1962,Wimbledon,5,Grass,R32,,,0,,,Ken Fletcher,Mike Hann,6-3 6-3 6-1,,,,,,,,,,,,,,,,,,,,,
25-Jun-1962,Wimbledon,5,Grass,R64,,,1,,,Mike Hann,Chuck Mckinley,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,,
25-Jun-1962,Wimbledon,5,Grass,R128,,,1,,,Mike Hann,Greg Hughes,6-4 6-4 5-7 7-5,,,,,,,,,,,,,,,,,,,,,
21-May-1962,Roland Garros,5,Clay,R64,,,0,,,Pierre Darmon,Mike Hann,4-6 6-0 6-1 6-2,,,,,,,,,,,,,,,,,,,,,
21-May-1962,Roland Garros,5,Clay,R128,,,1,,,Mike Hann,Ned Neely,6-3 4-6 6-1 6-0,,,,,,,,,,,,,,,,,,,,,
23-Apr-1962,Bournemouth,3,Clay,R16,,,0,,,Warren Jacques,Mike Hann,4-6 6-3 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
23-Apr-1962,Bournemouth,3,Clay,R32,,,1,,,Mike Hann,Patricio Apey,6-4 7-5 4-6 6-3,,,,,,,,,,,,,,,,,,,,,
23-Apr-1962,Bournemouth,3,Clay,R64,,,1,,,Mike Hann,Robert Clarke,6-3 6-3 6-3,,,,,,,,,,,,,,,,,,,,,
19-Feb-1962,London Indoors,3,Carpet,R32,,,0,,,Julian Coni,Mike Hann,6-3 2-6 6-3 5-7 6-3,,,,,,,,,,,,,,,,,,,,,
19-Feb-1962,London Indoors,3,Carpet,R64,,,1,,,Mike Hann,Ian Charles King,6-3 6-3 7-5,,,,,,,,,,,,,,,,,,,,,
8-Jul-1961,Wimbledon Plate,3,Grass,QF,,,0,,,Jorgen Ulrich,Mike Hann,6-3 3-6 6-4,,,,,,,,,,,,,,,,,,,,,
8-Jul-1961,Wimbledon Plate,3,Grass,R16,,,1,,,Mike Hann,Keith Diepraam,W/O,,,,,,,,,,,,,,,,,,,,,
8-Jul-1961,Wimbledon Plate,3,Grass,R32,,,1,,,Mike Hann,Franz Hainka,4-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
26-Jun-1961,Wimbledon,5,Grass,R128,,,0,,,Crawford Henry,Mike Hann,4-6 6-2 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
19-Jun-1961,Queen's Club,3,Grass,R64,,,0,,,Jack Frost,Mike Hann,8-6 6-4,,,,,,,,,,,,,,,,,,,,,
19-Jun-1961,Queen's Club,3,Grass,R128,,,1,,,Mike Hann,Albert Gaertner,3-6 6-2 RET,,,,,,,,,,,,,,,,,,,,,
12-Jun-1961,Beckenham,3,Grass,R16,,,0,,,Jiri Javorsky,Mike Hann,6-4 7-5,,,,,,,,,,,,,,,,,,,,,
12-Jun-1961,Beckenham,3,Grass,R32,,,1,,,Mike Hann,Osamu Ishiguro,4-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
12-Jun-1961,Beckenham,3,Grass,R64,,,1,,,Mike Hann,Hugh West Sweeney,7-5 6-1,,,,,,,,,,,,,,,,,,,,,
18-May-1961,Roland Garros,5,Clay,R64,,,0,,,Roy Emerson,Mike Hann,6-4 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
1-May-1961,Hurlingham,3,Clay,QF,,,0,,,Roger Becker,Mike Hann,4-6 6-4 9-7,,,,,,,,,,,,,,,,,,,,,
1-May-1961,Hurlingham,3,Clay,R16,,,1,,,Mike Hann,John Lesch,3-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
1-May-1961,Hurlingham,3,Clay,R32,,,1,,,Mike Hann,Edmund Halliday Jr,6-3 6-3,,,,,,,,,,,,,,,,,,,,,
1-May-1961,Hurlingham,3,Clay,R64,,,1,,,Mike Hann,Malcolm Gracie,7-5 6-1,,,,,,,,,,,,,,,,,,,,,
24-Apr-1961,Bournemouth,3,Clay,R16,,,0,,,Tony Pickard,Mike Hann,3-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,,
24-Apr-1961,Bournemouth,3,Clay,R32,,,1,,,Mike Hann,Keith Diepraam,5-7 6-2 6-4,,,,,,,,,,,,,,,,,,,,,
20-Jan-1961,Australian Open,5,Grass,R32,,,0,,,Bob Hewitt,Mike Hann,6-4 6-4 0-6 7-5,,,,,,,,,,,,,,,,,,,,,
20-Jan-1961,Australian Open,5,Grass,R64,,,1,,,Mike Hann,Geoff Pares,6-1 2-6 6-2 7-5,,,,,,,,,,,,,,,,,,,,,
30-Dec-1960,Sydney Cumberland,3,,R16,,,0,,,Ken Fletcher,Mike Hann,4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
25-Nov-1960,Melbourne,3,Grass,R64,,,0,,,Tony Ryan,Mike Hann,6-4 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
10-Nov-1960,Sydney,3,Grass,R32,,,0,,,Christian Kuhnke,Mike Hann,3-6 6-5 RET,,,,,,,,,,,,,,,,,,,,,
10-Nov-1960,Sydney,3,Grass,R64,,,1,,,Mike Hann,Warren Bibb,6-4 6-4 6-4,,,,,,,,,,,,,,,,,,,,,
28-Oct-1960,Brisbane,3,Grass,R32,,,0,,,Don Candy,Mike Hann,7-5 6-4 3-6 6-8 6-4,,,,,,,,,,,,,,,,,,,,,
19-Sep-1960,Los Angeles,3,Hard,R32,,,0,,,Tony Palafox,Mike Hann,6-3 7-5,,,,,,,,,,,,,,,,,,,,,
19-Sep-1960,Los Angeles,3,Hard,R64,,,1,,,Mike Hann,John Melavas,5-7 7-5 6-4,,,,,,,,,,,,,,,,,,,,,
2-Sep-1960,US Open,5,Grass,R128,,,0,,,Crawford Henry,Mike Hann,6-2 6-3 3-6 9-7,,,,,,,,,,,,,,,,,,,,,
14-Aug-1960,Newport,3,Grass,R64,,,0,,,Charlie Pasarell,Mike Hann,6-4 4-6 6-2,,,,,,,,,,,,,,,,,,,,,
14-Aug-1960,Newport,3,Grass,R128,,,1,,,Mike Hann,Hernando Salas,6-3 6-0,,,,,,,,,,,,,,,,,,,,,
8-Aug-1960,South Orange,3,Grass,R32,,,0,,,Bob Hewitt,Mike Hann,10-8 6-3,,,,,,,,,,,,,,,,,,,,,
8-Aug-1960,South Orange,3,Grass,R64,,,1,,,Mike Hann,Ramsey Earnhart,3-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,,
1-Aug-1960,Southampton,3,Grass,R64,,,0,,,Alan Fox,Mike Hann,6-3 6-3,,,,,,,,,,,,,,,,,,,,,
25-Jul-1960,Haverford,3,Grass,R64,,,0,,,Ronnie Fisher,Mike Hann,3-6 10-8 6-1,,,,,,,,,,,,,,,,,,,,,
20-Jun-1960,Wimbledon,5,Grass,R128,,,0,,,Warren Woodcock,Mike Hann,6-2 6-2 6-2,,,,,,,,,,,,,,,,,,,,,
25-Apr-1960,Bournemouth,3,Clay,QF,,,0,,,Michael Davies,Mike Hann,6-1 6-3 6-1,,,,,,,,,,,,,,,,,,,,,
25-Apr-1960,Bournemouth,3,Clay,R16,,,1,,,Mike Hann,Alan Mills,2-6 6-2 6-1 6-4,,,,,,,,,,,,,,,,,,,,,
25-Apr-1960,Bournemouth,3,Clay,R32,,,1,,,Mike Hann,Dickie Dillon,6-1 6-2 6-1,,,,,,,,,,,,,,,,,,,,,
25-Apr-1960,Bournemouth,3,Clay,R64,,,1,,,Mike Hann,Dicken Rigby,6-4 6-3 7-9 6-1,,,,,,,,,,,,,,,,,,,,,
22-Jun-1959,Wimbledon,5,Grass,R32,,,0,,,Neale Fraser,Mike Hann,7-5 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
22-Jun-1959,Wimbledon,5,Grass,R64,,,1,,,Mike Hann,Alan Bailey,6-2 4-6 6-1 6-3,,,,,,,,,,,,,,,,,,,,,
22-Jun-1959,Wimbledon,5,Grass,R128,,,1,,,Mike Hann,Gunnar Sjowall,6-1 10-8 6-3,,,,,,,,,,,,,,,,,,,,,
1-Jun-1958,Wimbledon,5,Grass,R32,,,0,,,Robert Wilson,Mike Hann,8-6 6-4 6-0,,,,,,,,,,,,,,,,,,,,,
1-Jun-1958,Wimbledon,5,Grass,R64,,,1,,,Mike Hann,Bill Quillian,11-9 1-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,
1-Jun-1958,Wimbledon,5,Grass,R128,,,1,,,Mike Hann,Bob Dabbs,6-3 6-1 5-7 6-3,,,,,,,,,,,,,,,,,,,,,
17-Jun-1957,Queen's Club,3,Grass,R64,,,0,,,Reino Nyyssonen,Mike Hann,5-7 6-1 6-1,,,,,,,,,,,,,,,,,,,,,
1-Jun-1957,Wimbledon,5,Grass,R128,,,0,,,Warren Woodcock,Mike Hann,6-1 6-3 4-6 6-2,,,,,,,,,,,,,,,,,,,,,
1-Jun-1956,Wimbledon,5,Grass,R64,,,0,,,Robin Kipping,Mike Hann,7-5 7-5 6-4,,,,,,,,,,,,,,,,,,,,,
1-Jun-1956,Wimbledon,5,Grass,R128,,,1,,,Mike Hann,Roche Goosen,3-6 6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,,
