Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-Apr-2009,Osprey FL 25K,3,Clay,R32,260,294,0,,SE,Laura Siegemund,Sunitha Rao,6-3 6-3,,,,,,,,,,,,,,
23-Mar-2009,Hammond LA 25K,3,Hard,R32,231,179,0,,,Jorgelina Cravero,Sunitha Rao,5-1 RET,,,,,,,,,,,,,,
9-Feb-2009,Midland MI 75K,3,Hard,R32,216,118,0,,8,Vania King,Sunitha Rao,1-6 6-4 6-4,,,,,,,,,,,,,,
2-Feb-2009,Rancho Mirage CA 25K,3,Hard,R32,201,379,0,5,Q,Elena Pioppo,Sunitha Rao,6-0 6-4,,,,,,,,,,,,,,
26-Jan-2009,Laguna Nigel CA 25K,3,Hard,R32,196,237,0,8,,Alina Jidkova,Sunitha Rao,6-4 5-7 6-4,,,,,,,,,,,,,,
19-Jan-2009,Australian Open Q,3,Hard,Q1,196,173,0,,,Melanie Oudin,Sunitha Rao,6-3 6-4,,,,,,,,,,,,,,
17-Nov-2008,Kolkata 50K,3,Hard,R16,205,458,0,5,Q,Emily Webley Smith,Sunitha Rao,6-2 6-1,,,,,,,,,,,,,,
17-Nov-2008,Kolkata 50K,3,Hard,R32,205,295,1,5,,Sunitha Rao,Alexis Prousis,6-0 6-2,,,,,,,,,,,,,,
20-Oct-2008,Saguenay 50K,3,Hard,QF,212,244,0,7,,Carmen Klaschka,Sunitha Rao,6-4 6-1,,,,,,,,,,,,,,
20-Oct-2008,Saguenay 50K,3,Hard,R16,212,437,1,7,Q,Sunitha Rao,Ana Timotic,6-3 6-1,,,,,,,,,,,,,,
20-Oct-2008,Saguenay 50K,3,Hard,R32,212,808,1,7,LL,Sunitha Rao,Tori Kinard,6-3 6-0,,,,,,,,,,,,,,
13-Oct-2008,Toronto 50K,3,Hard,R32,212,318,0,6,,Aniko Kapros,Sunitha Rao,6-1 6-2,,,,,,,,,,,,,,
6-Oct-2008,Pittsburgh PA 50K,3,Hard,R32,193,405,0,,Q,Asia Muhammed,Sunitha Rao,6-3 6-3,,,,,,,,,,,,,,
29-Sep-2008,Troy AL 50K,3,Hard,R32,186,360,0,8,WC,Shenay Perry,Sunitha Rao,6-1 6-1,,,,,,,,,,,,,,
22-Sep-2008,Ashland KY 50K,3,Hard,R32,186,98,0,,2,Julie Ditty,Sunitha Rao,7-6(3) 7-6(2),,,,,,,,,,,,,,
15-Sep-2008,Albuquerque NM 75K,3,Hard,R16,176,108,0,,3,Mariana Duque Marino,Sunitha Rao,6-3 4-6 6-4,,,,,,,,,,,,,,
15-Sep-2008,Albuquerque NM 75K,3,Hard,R32,176,184,1,,,Sunitha Rao,Betina Jozami,7-6(6) 6-4,,,,,,,,,,,,,,
25-Aug-2008,US Open Q,3,Hard,Q1,158,189,0,,,Soledad Esperon,Sunitha Rao,6-3 6-4,,,,,,,,,,,,,,
28-Jul-2008,Vancouver 50K,3,Hard,R32,154,279,0,1,,Madison Brengle,Sunitha Rao,4-6 6-3 6-1,,,,,,,,,,,,,,
30-Jun-2008,Boston MA 50K,3,Hard,QF,152,100,0,5,2,Stephanie Dubois,Sunitha Rao,6-2 6-3,,,,,,,,,,,,,,
30-Jun-2008,Boston MA 50K,3,Hard,R16,152,411,1,5,Q,Sunitha Rao,Gail Brodsky,6-3 7-5,,,,,,,,,,,,,,
30-Jun-2008,Boston MA 50K,3,Hard,R32,152,474,1,5,JE,Sunitha Rao,Kristina Kucova,1-6 6-4 7-6(4),,,,,,,,,,,,,,
23-Jun-2008,Wimbledon Q,3,Grass,Q2,152,130,0,,15,Olga Puchkova,Sunitha Rao,6-4 6-2,,,,,,,,,,,,,,
23-Jun-2008,Wimbledon Q,3,Grass,Q1,152,196,1,,,Sunitha Rao,Raquel Kops Jones,5-7 7-5 6-4,,,,,,,,,,,,,,
9-Jun-2008,Birmingham,3,Grass,R16,160,29,0,Q,5,Alona Bondarenko,Sunitha Rao,3-6 7-5 6-1,,,,,,,,,,,,,,
9-Jun-2008,Birmingham,3,Grass,R32,160,196,1,Q,WC,Sunitha Rao,Naomi Cavaday,4-6 6-3 6-1,,,,,,,,,,,,,,
9-Jun-2008,Birmingham,3,Grass,R64,160,60,1,Q,,Sunitha Rao,Petra Kvitova,7-6(8) 6-4,,,,,,,,,,,,,,
9-Jun-2008,Birmingham Q,3,Grass,Q2,160,170,1,8,14,Sunitha Rao,Chanelle Scheepers,3-6 6-4 7-6(4),,,,,,,,,,,,,,
9-Jun-2008,Birmingham Q,3,Grass,Q1,160,465,1,8,WC,Sunitha Rao,Anna Smith,6-1 6-4,,,,,,,,,,,,,,
26-May-2008,French Open Q,3,Clay,Q1,155,201,0,,,Kristina Barrois,Sunitha Rao,2-6 7-6(3) 6-2,,,,,,,,,,,,,,
5-May-2008,Zagreb 75K,3,Clay,R32,157,273,0,,WC,Karolina Sprem,Sunitha Rao,6-4 0-6 6-2,,,,,,,,,,,,,,
14-Apr-2008,Palm Beach Gardens FL 25K,3,Clay,SF,164,254,0,1,8,Soledad Esperon,Sunitha Rao,6-3 7-6(3),,,,,,,,,,,,,,
14-Apr-2008,Palm Beach Gardens FL 25K,3,Clay,QF,164,419,1,1,WC,Sunitha Rao,Kimberly Couts,7-6(6) 6-4,,,,,,,,,,,,,,
14-Apr-2008,Palm Beach Gardens FL 25K,3,Clay,R16,164,348,1,1,,Sunitha Rao,Neha Uberoi,6-4 6-4,,,,,,,,,,,,,,
14-Apr-2008,Palm Beach Gardens FL 25K,3,Clay,R32,164,392,1,1,Q,Sunitha Rao,Veronica Spiegel,6-4 6-3,,,,,,,,,,,,,,
7-Apr-2008,Jackson MS 25K,3,Clay,QF,162,213,0,3,8,Tetiana Luzhanska,Sunitha Rao,6-4 6-4,,,,,,,,,,,,,,
7-Apr-2008,Jackson MS 25K,3,Clay,R16,162,747,1,3,Q,Sunitha Rao,Alexis King,6-2 6-4,,,,,,,,,,,,,,
7-Apr-2008,Jackson MS 25K,3,Clay,R32,162,277,1,3,,Sunitha Rao,Maria Irigoyen,7-5 6-1,,,,,,,,,,,,,,
17-Mar-2008,Noida 25K,3,Hard,F,175,268,0,2,,Anastasija Sevastova,Sunitha Rao,6-2 6-1,,,,,,,,,,,,,,
17-Mar-2008,Noida 25K,3,Hard,SF,175,180,1,2,3,Sunitha Rao,Margit Ruutel,6-2 2-6 7-6(6),,,,,,,,,,,,,,
