Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
22-Jun-1970,Wimbledon,5,Grass,Q1,,,0,,,Jane Ohara,Anthea Rigby,6-4 6-2,,,,,,,,,,,,,,
23-Jun-1969,Wimbledon,5,Grass,Q1,,,0,,,Margareta Strandberg,Anthea Rigby,6-3 6-3,,,,,,,,,,,,,,
28-Apr-1969,Bournemouth,3,Clay,R32,,,0,,2,Billie Jean King,Anthea Rigby,6-3 6-3,,,,,,,,,,,,,,
4-Nov-1968,Torquay,3,Carpet,R16,,,0,,1,Margaret Court,Anthea Rigby,6-2 6-1,,,,,,,,,,,,,,
4-Nov-1968,Torquay,3,Carpet,R32,,,1,,,Anthea Rigby,Marion Boundy,6-2 6-2,,,,,,,,,,,,,,
15-Jul-1968,Eastbourne,3,Grass,R16,,,0,,,Janice Townsend,Anthea Rigby,6-2 6-3,,,,,,,,,,,,,,
24-Jun-1968,Wimbledon,5,Grass,Q1,,,0,,,Belinda Orchard,Anthea Rigby,6-2 0-6 6-4,,,,,,,,,,,,,,
22-Apr-1968,Bournemouth,3,Clay,Q1,,,0,,,Lorna Cornell,Anthea Rigby,6-1 6-3,,,,,,,,,,,,,,
21-Aug-1967,Winchester,3,Grass,F,,,0,,,Margaret Odonnell,Anthea Rigby,6-0 6-8 6-3,,,,,,,,,,,,,,
28-Oct-1966,Torquay,3,Carpet,R16,,,0,,,Corinne Molesworth,Anthea Rigby,6-2 6-8 6-0,,,,,,,,,,,,,,
25-Jul-1966,Bedford,3,Grass,F,,,0,,,Sue Tutt,Anthea Rigby,6-2 6-4,,,,,,,,,,,,,,
30-Aug-1965,Lee-on-Solent,3,Grass,F,,,1,,,Anthea Rigby,Gail Chapman,6-3 6-3,,,,,,,,,,,,,,
16-Aug-1965,Winchester,3,Grass,F,,,0,,,Elaine Watson,Anthea Rigby,4-6 8-6 6-2,,,,,,,,,,,,,,
2-Aug-1965,Llanelly,3,Grass,F,,,0,,,Sue Tutt,Anthea Rigby,8-6 2-6 6-3,,,,,,,,,,,,,,
22-Jun-1965,Wimbledon,5,Grass,R128,,,0,,,Anna Dmitrieva,Anthea Rigby,6-2 6-3,,,,,,,,,,,,,,
5-Apr-1965,Hampstead,3,Clay,R32,,,0,,,Elizabeth Starkie,Anthea Rigby,6-3 6-2,,,,,,,,,,,,,,
23-Apr-1962,Bournemouth,3,Clay,R64,,,0,,,Rosemary Walsh,Anthea Rigby,6-0 6-4,,,,,,,,,,,,,,
4-Sep-1961,Lee-on-Solent,3,,F,,,0,,,Honor Durose,Anthea Rigby,1-6 6-2 10-8,,,,,,,,,,,,,,
