Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
2-Aug-1930,Chicago Open,3,Grass,F,,,0,,,Lulu Porter,Lillian Hines,3-6 6-1 6-1,,,,,,,,,,,,,,
2-Aug-1930,Chicago Open,3,Grass,SF,,,1,,,Lillian Hines,Dorothy Ewell,2-6 6-2 6-4,,,,,,,,,,,,,,
11-Jun-1927,Raleigh,3,,F,,,0,,,Eunice Brown,Lillian Hines,6-2 6-3,,,,,,,,,,,,,,
11-Jun-1927,Raleigh,3,,SF,,,1,,,Lillian Hines,Mrs L W Ligon,6-0 6-4,,,,,,,,,,,,,,
11-Jun-1927,Raleigh,3,,QF,,,1,,,Lillian Hines,L E Mccauley,6-2 6-0,,,,,,,,,,,,,,
12-Aug-1926,Chicago Midwestern Chps,3,,F,,,0,,,Dorothy Ewell,Lillian Hines,6-3 2-6 6-4,,,,,,,,,,,,,,
12-Aug-1926,Chicago Midwestern Chps,3,,SF,,,1,,,Lillian Hines,Lulu Porter,6-1 7-5,,,,,,,,,,,,,,
13-Jul-1926,Kittrell,3,,F,,,0,,,Eunice Brown,Lillian Hines,6-1 6-1,,,,,,,,,,,,,,
13-Jul-1926,Kittrell,3,,SF,,,1,,,Lillian Hines,D K Cherry,6-4 6-3,,,,,,,,,,,,,,
13-Jul-1926,Kittrell,3,,QF,,,1,,,Lillian Hines,Gertrude Preston,6-1 6-1,,,,,,,,,,,,,,
13-Jul-1926,Kittrell,3,,R16,,,1,,,Lillian Hines,Eugenie Reid,6-0 6-0,,,,,,,,,,,,,,
24-Aug-1925,Bordentown ATA Chps,3,,QF,,,0,,,Alberta Blackwell,Lillian Hines,6-2 1-6 6-2,,,,,,,,,,,,,,
24-Aug-1925,Bordentown ATA Chps,3,,R16,,,1,,,Lillian Hines,Estella Alston,6-0 7-5,,,,,,,,,,,,,,
24-Aug-1925,Bordentown ATA Chps,3,,R32,,,1,,,Lillian Hines,E Reddick,6-0 6-0,,,,,,,,,,,,,,
15-Aug-1925,Harlem State,3,,SF,,,0,,,Ora Washington,Lillian Hines,6-4 6-2,,,,,,,,,,,,,,
7-Aug-1925,Bluefield,3,,F,,,1,,,Lillian Hines,Alma Sewell,7-5 6-1,,,,,,,,,,,,,,
2-Jul-1925,Raleigh,3,,F,,,0,,,Eunice Brown,Lillian Hines,8-6 6-3,,,,,,,,,,,,,,
18-Aug-1924,Baltimore ATA Chps,3,,QF,,,0,,,Lula Ballard,Lillian Hines,6-3 6-1,,,,,,,,,,,,,,
18-Aug-1924,Baltimore ATA Chps,3,,R32,,,1,,,Lillian Hines,Susie Madison,5-7 6-2 6-4,,,,,,,,,,,,,,
11-Aug-1924,Philadelphia,3,,QF,,,0,,,Isadora Channels,Lillian Hines,6-3 6-0,,,,,,,,,,,,,,
3-Jul-1924,Durham,3,,F,,,0,,,Nannie Hines,Lillian Hines,6-2 6-1,,,,,,,,,,,,,,
3-Jul-1924,Durham,3,,SF,,,1,,,Lillian Hines,E Pearman,6-3 6-1,,,,,,,,,,,,,,
3-Jul-1924,Durham,3,,R16,,,1,,,Lillian Hines,H Christmas,3-6 6-1 6-2,,,,,,,,,,,,,,
3-Sep-1923,Wilson,3,,F,,,0,,,Nannie Hines,Lillian Hines,6-2 6-3,,,,,,,,,,,,,,
3-Sep-1923,Wilson,3,,SF,,,1,,,Lillian Hines, Bunn,7-5 6-1,,,,,,,,,,,,,,
