Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
27-Sep-1993,ITF Mali Losin,3,Clay,R32,,,0,,,Petra Mandula,Andrea Petrovic,6-2 6-3,,,,,,,,,,,,,,
5-Jul-1993,ITF Bol,3,Clay,R32,,,0,,,Tjasa Jezernik,Andrea Petrovic,6-1 6-2,,,,,,,,,,,,,,
21-Jun-1993,ITF Zagreb,3,Clay,R32,,316,0,,,Renata Kochta,Andrea Petrovic,6-0 6-0,,,,,,,,,,,,,,
7-Jun-1993,ITF Murska,3,Clay,R32,,,0,,4,Anne Marie Mikkers,Andrea Petrovic,6-2 6-0,,,,,,,,,,,,,,
28-Sep-1992,ITF Mali Losin,3,Clay,R32,,670,0,,6,Kerstin Kretschmann,Andrea Petrovic,6-3 1-6 6-2,,,,,,,,,,,,,,
20-Jul-1992,ITF Darmstadt,3,Clay,Q1,,,0,,,Petra Winzenholler,Andrea Petrovic,6-0 6-2,,,,,,,,,,,,,,
15-Jun-1992,ITF Maribor,3,Clay,R32,,,0,,,Martina Hautova,Andrea Petrovic,6-0 6-2,,,,,,,,,,,,,,
17-Feb-1992,ITF Reims,3,Clay,R32,,653,0,,8,Katrien De Craemer,Andrea Petrovic,6-2 6-1,,,,,,,,,,,,,,
10-Feb-1992,ITF Swindon,3,Carpet,R32,,,0,,,Elizma Nortje,Andrea Petrovic,6-4 6-2,,,,,,,,,,,,,,
15-Jul-1991,ITF Darmstadt,3,Clay,Q1,,,0,,,Pavlina Rajzlova,Andrea Petrovic,6-0 6-0,,,,,,,,,,,,,,
24-Jun-1991,ITF Dubrovnik 1,3,Clay,R16,,,0,,,Noelia Perez Penate,Andrea Petrovic,6-1 6-3,,,,,,,,,,,,,,
24-Jun-1991,ITF Dubrovnik 1,3,Clay,R32,,,1,,8,Andrea Petrovic,Lucie Ludvigova,1-6 6-4 RET,,,,,,,,,,,,,,
3-Jun-1991,ITF Mondorf,3,Clay,Q1,,,0,,,Amy Van Buuren,Andrea Petrovic,6-3 7-5,,,,,,,,,,,,,,
8-Apr-1991,ITF Beograd,3,Clay,R32,,,0,,,Monika Rachalewska,Andrea Petrovic,6-0 6-4,,,,,,,,,,,,,,
