Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
20-Feb-1995,ITF Newcastle,3,Carpet,Q2,497,520,0,,,Chantal Reuter,Svetlana Cherneva,6-3 6-4,,,,,,,,,,,,,,
20-Feb-1995,ITF Newcastle,3,Carpet,Q1,497,338,1,,,Svetlana Cherneva,Emanuela Brusati,4-6 6-3 6-2,,,,,,,,,,,,,,
13-Feb-1995,ITF Sunderland,3,Hard,R32,447,441,0,8,,Pavlina Nola,Svetlana Cherneva,6-2 1-6 6-4,,,,,,,,,,,,,,
6-Feb-1995,ITF Sheffield,3,Hard,R16,409,300,0,,2,Lucie Ahl,Svetlana Cherneva,6-2 4-6 6-1,,,,,,,,,,,,,,
6-Feb-1995,ITF Sheffield,3,Hard,R32,409,518,1,,,Svetlana Cherneva,Lorna Woodroffe,2-6 6-3 6-4,,,,,,,,,,,,,,
14-Nov-1994,ITF Eastbourne,3,Carpet,R32,368,590,0,,,Nathalie Dechy,Svetlana Cherneva,6-1 2-6 6-0,,,,,,,,,,,,,,
20-Jun-1994,Wimbledon,5,Grass,Q2,301,153,0,,13,Liz Smylie,Svetlana Cherneva,6-3 7-5,,,,,,,,,,,,,,
20-Jun-1994,Wimbledon,5,Grass,Q1,301,592,1,,WC,Svetlana Cherneva,Caroline Herbert,6-3 6-3,,,,,,,,,,,,,,
6-Jun-1994,Birmingham,3,Grass,Q1,,,0,,6,Isabelle Demongeot,Svetlana Cherneva,6-3 6-1,,,,,,,,,,,,,,
25-Apr-1994,Jakarta,3,Hard,Q1,,,0,,,Erica Adams,Svetlana Cherneva,6-2 6-2,,,,,,,,,,,,,,
18-Apr-1994,Singapore,3,Hard,Q1,,160,0,,3,Rennae Stubbs,Svetlana Cherneva,6-4 7-6(3),,,,,,,,,,,,,,
11-Apr-1994,Pattaya,3,Hard,Q2,,331,0,,,Stephanie Reece,Svetlana Cherneva,2-6 6-1 6-1,,,,,,,,,,,,,,
11-Apr-1994,Pattaya,3,Hard,Q1,,,1,,,Svetlana Cherneva,Caroline Delisle,7-6(7) 6-1,,,,,,,,,,,,,,
14-Feb-1994,ITF Newcastle 25K,3,Carpet,R16,307,423,0,8,,Lucie Ahl,Svetlana Cherneva,7-5 6-4,,,,,,,,,,,,,,
14-Feb-1994,ITF Newcastle 25K,3,Carpet,R32,307,318,1,8,,Svetlana Cherneva,Joana Manta,6-1 6-4,,,,,,,,,,,,,,
