Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
11-Mar-1974,Ocala,3,Clay,R32,,,0,,,Veronica Burton,Anneloes Schothorst,6-1 2-6 6-2,,,,,,,,,,,,,,
11-Mar-1974,Ocala,3,Clay,R64,,,1,,,Anneloes Schothorst,Evelyn Clark,6-1 6-0,,,,,,,,,,,,,,
4-Mar-1974,Sebring,3,Clay,R64,,,0,,,Patricia Reese,Anneloes Schothorst,6-1 6-3,,,,,,,,,,,,,,
25-Feb-1974,Winter Haven,3,Clay,R64,,,0,,,Tine Zwaan,Anneloes Schothorst,6-4 6-0,,,,,,,,,,,,,,
18-Feb-1974,Fort Myers,3,Clay,R16,,,0,,,Mary Mclean,Anneloes Schothorst,7-6 1-6 6-4,,,,,,,,,,,,,,
18-Feb-1974,Fort Myers,3,Clay,R32,,,1,,,Anneloes Schothorst,Jenny Odom,6-4 3-6 7-5,,,,,,,,,,,,,,
11-Feb-1974,Providence,3,Carpet,QF,,,0,,,Ann Kiyomura Hayashi,Anneloes Schothorst,3-6 7-5 6-3,,,,,,,,,,,,,,
11-Feb-1974,Providence,3,Carpet,R16,,,1,,,Anneloes Schothorst,Barbara Goldman,5-7 7-5 6-3,,,,,,,,,,,,,,
11-Feb-1974,Providence,3,Carpet,R32,,,1,,,Anneloes Schothorst,Joy Schwikert,7-6 6-1,,,,,,,,,,,,,,
11-Feb-1974,Providence,3,Carpet,R64,,,1,,,Anneloes Schothorst,Shari Barman,4-6 6-4 7-6,,,,,,,,,,,,,,
1-Jan-1974,New South Wales,3,Grass,R32,,,0,,,Ann Kiyomura Hayashi,Anneloes Schothorst,W/O,,,,,,,,,,,,,,
1-Jan-1974,New South Wales,3,Grass,Q1,,,1,,,Anneloes Schothorst,Lois Raymond,6-4 6-3,,,,,,,,,,,,,,
10-Dec-1973,Perth,3,Grass,R16,,,0,,3,Kerry Harris,Anneloes Schothorst,3-6 6-2 6-0,,,,,,,,,,,,,,
10-Dec-1973,Perth,3,Grass,R32,,,1,,,Anneloes Schothorst,Kerry Ballard,6-3 6-3,,,,,,,,,,,,,,
22-Mar-1973,Beaulieu,3,Clay,SF,,,0,,,Elly Appel,Anneloes Schothorst,6-2-6-1,,,,,,,,,,,,,,
22-Mar-1973,Beaulieu,3,Clay,QF,,,1,,,Anneloes Schothorst,Helena Anliot,6-3 9-7,,,,,,,,,,,,,,
25-Jul-1972,Hilversum,3,Clay,R32,,,0,Q,,Marijke Schaar,Anneloes Schothorst,6-1 9-7,,,,,,,,,,,,,,
25-Jul-1972,Hilversum,3,Clay,Q1,,,1,,,Anneloes Schothorst,Kathy Blake,W/O,,,,,,,,,,,,,,
19-Jun-1972,Cassel,3,Clay,SF,,,0,,,Almut Sturm,Anneloes Schothorst,7-5 6-3,,,,,,,,,,,,,,
26-Jul-1971,Hilversum,3,Clay,R32,,,0,,,Kora Schediwy,Anneloes Schothorst,6-1 6-2,,,,,,,,,,,,,,
