Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
24-Apr-2002,Fed Cup G1 RRB: COL vs PAR,3,Hard,RR,,147,0,,,Catalina Castano,Maria Alejandra Garcia,6-0 6-0,,,,,,,,,,,,,,
3-Sep-2001,Montevideo 10K,3,Clay,R32,,,0,LL,Q,Soledad Esperon,Maria Alejandra Garcia,6-4 6-0,,,,,,,,,,,,,,
27-Aug-2001,Asuncion 10K,3,Clay,R32,,429,0,WC,3,Carla Tiene,Maria Alejandra Garcia,6-2 4-6 6-2,,,,,,,,,,,,,,
13-Aug-2001,La Paz 10K,3,Clay,R16,,,0,Q,Q,Larissa Carvalho,Maria Alejandra Garcia,6-2 6-4,,,,,,,,,,,,,,
13-Aug-2001,La Paz 10K,3,Clay,R32,,,1,Q,8,Maria Alejandra Garcia,Marcela Evangelista,0-6 7-6(8) 6-4,,,,,,,,,,,,,,
6-Aug-2001,Lima 10K,3,Clay,R32,,,0,Q,8,Marcela Evangelista,Maria Alejandra Garcia,6-0 6-2,,,,,,,,,,,,,,
30-Jul-2001,Guayaquil 10K,3,Clay,R32,,363,0,Q,1,Maria Fernanda Alves,Maria Alejandra Garcia,6-0 3-6 6-1,,,,,,,,,,,,,,
30-Apr-2001,Florianapolis 10K,3,Clay,R32,,,0,Q,,Priscila Ortega,Maria Alejandra Garcia,7-5 2-6 6-3,,,,,,,,,,,,,,
26-Mar-2001,Santiago 10K,3,Clay,R32,,,0,Q,7,Sabrina Eisenberg,Maria Alejandra Garcia,6-0 6-4,,,,,,,,,,,,,,
18-Sep-2000,Asuncion 10K,3,Clay,R32,,331,0,WC,1,Natalia Gussoni,Maria Alejandra Garcia,6-2 6-4,,,,,,,,,,,,,,
14-Aug-2000,La Paz 10K,3,Clay,R32,,,0,Q,,Viviana Rojas Millan,Maria Alejandra Garcia,7-6(4) 7-6(4),,,,,,,,,,,,,,
7-Aug-2000,Lima 10K,3,Clay,R32,,736,0,Q,,Celeste Contin,Maria Alejandra Garcia,6-2 6-4,,,,,,,,,,,,,,
28-Apr-2000,Fed Cup G1 RRB: COL vs PAR,3,Clay,RR,,192,0,,,Catalina Castano,Maria Alejandra Garcia,6-3 6-0,,,,,,,,,,,,,,
25-Apr-2000,Fed Cup G1 RRB: CUB vs PAR,3,Clay,RR,,,0,,,Yanet Nunez Mojarena,Maria Alejandra Garcia,7-5 6-1,,,,,,,,,,,,,,
12-Oct-1998,Asuncion 10K,3,Clay,R32,,164,0,WC,1,Larissa Schaerer,Maria Alejandra Garcia,6-2 6-0,,,,,,,,,,,,,,
13-Oct-1997,Asuncion 10K,3,Clay,R32,,941,0,LL,,Martha Garzon Elkins,Maria Alejandra Garcia,6-0 6-1,,,,,,,,,,,,,,
