Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
4-Oct-1999,Santiago 10K,3,Clay,R32,776,957,0,,,Yessica Garcia,Niki Ninaus,6-1 6-0,,,,,,,,,,,,,,
30-Aug-1999,San Juan 10K,3,Clay,R32,822,,0,,WC,Romina Labrador,Niki Ninaus,7-6 6-4,,,,,,,,,,,,,,
19-Apr-1999,Jakarta 10K,3,Hard,R32,747,596,0,,,Angie Marik,Niki Ninaus,6-2 6-0,,,,,,,,,,,,,,
12-Apr-1999,Jakarta 10K,3,Hard,R32,754,652,0,,8,Satomi Kinjo,Niki Ninaus,6-1 6-0,,,,,,,,,,,,,,
1-Feb-1999,Wellington 10K,3,Hard,R32,745,854,0,,,Emma Gott,Niki Ninaus,6-1 6-3,,,,,,,,,,,,,,
23-Nov-1998,Manila 10K,3,Hard,R16,763,476,0,,3,Nina Schwarz,Niki Ninaus,6-1 6-1,,,,,,,,,,,,,,
23-Nov-1998,Manila 10K,3,Hard,R32,763,,1,,WC,Niki Ninaus,Sommer Bisagas,6-3 6-3,,,,,,,,,,,,,,
16-Nov-1998,Manila 10K,3,Hard,R32,754,576,0,,5,Maricris Gentz,Niki Ninaus,6-2 6-1,,,,,,,,,,,,,,
12-Oct-1998,Kooralbyn 10K,3,Hard,R32,810,284,0,,4,Trudi Musgrave,Niki Ninaus,6-0 6-0,,,,,,,,,,,,,,
7-Oct-1998,Dalby 10K,3,Hard,R32,813,710,0,,,Kym Hazzard,Niki Ninaus,6-1 6-1,,,,,,,,,,,,,,
1-Sep-1998,Xanthi 10K,3,Hard,R32,835,606,0,,5,Irina Nossenko,Niki Ninaus,6-2 6-4,,,,,,,,,,,,,,
17-Aug-1998,Carrabba 10K,3,Clay,R32,861,367,0,LL,3,Ryoko Takemura,Niki Ninaus,6-0 6-1,,,,,,,,,,,,,,
25-Jul-1998,Rabat 10K,3,Clay,R16,922,549,0,,5,Nicole Melch,Niki Ninaus,6-0 6-0,,,,,,,,,,,,,,
25-Jul-1998,Rabat 10K,3,Clay,R32,922,,1,,WC,Niki Ninaus,Majdouline Idrissi,6-4 6-1,,,,,,,,,,,,,,
16-Jun-1998,Tallinn 10K,3,Clay,R32,963,575,0,,,Anastasia Myskina,Niki Ninaus,6-1 6-2,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 1 10K,3,Clay,R32,1029,874,0,,,Kym Hazzard,Niki Ninaus,6-3 6-2,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 2 10K,3,Clay,R32,1029,566,0,,,Nadia Johnston,Niki Ninaus,6-0 6-2,,,,,,,,,,,,,,
4-Feb-1998,Wellington 10K,3,Hard,R16,1045,373,0,,3,Helena Vildova,Niki Ninaus,6-1 6-0,,,,,,,,,,,,,,
4-Feb-1998,Wellington 10K,3,Hard,R32,1045,,1,,,Niki Ninaus,Esther Boyle,6-3 3-6 6-3,,,,,,,,,,,,,,
19-Nov-1997,Manila 10K,3,Hard,R32,1080,,0,,Q,Qin Yang,Niki Ninaus,6-1 6-4,,,,,,,,,,,,,,
3-Mar-1997,Blenheim 10K,3,Hard,R32,1044,,0,,,Leanne Baker,Niki Ninaus,6-1 6-2,,,,,,,,,,,,,,
5-Aug-1996,Maria Lankowitz,3,Clay,R32,,254,0,,Q,Maja Zivec Skulj,Niki Ninaus,6-1 6-0,,,,,,,,,,,,,,
